     Lon      Lat             PNV      C3cer_TeWW     C3cer_TeWWi     C3crps_TeSW    C3crps_TeSWi     C4crps_TeCo    C4crps_TeCoi       Rice_TrRi      Rice_TrRii             Pas
  -69.50   -37.50          128.29          384.89        -9364.34          429.61        -8481.39          415.92        -9807.56          154.93       -16118.35          374.62
 -111.50    58.50          445.55          801.54         -399.98          760.89         -589.89            0.00            0.00            0.00            0.00          649.20
 -102.50    42.50          347.24          891.82        -2843.04          974.94        -3298.27          972.67        -3736.32          666.31        -8194.30          711.50
  131.50    53.50         2466.69         2523.49         1896.81         2457.53         1795.06            0.00            0.00            0.00            0.00         2677.58
  161.50    55.50         4593.13            0.00            0.00         4559.36         3936.39            0.00            0.00            0.00            0.00         4709.89
 -106.50    31.50           44.65            0.26       -15035.29            0.00       -13690.89            0.00       -14542.22            0.00       -22965.67           56.20
 -108.50    26.50          666.91          270.53       -13502.11          249.00       -12234.01          350.62       -12579.19          272.44       -20513.68          638.86
  -76.50    47.50         4777.89         5729.76         4380.21         5587.96         4072.73            0.00            0.00            0.00            0.00         5480.62
   84.50    21.50        11178.47         9655.03         -512.96         9621.02          104.77        10011.59          -50.81         9884.61        -6685.31        11804.28
   35.50    -1.50         1975.92         2080.61        -6090.02         1936.81        -6090.97         1978.08        -3726.90         1887.24       -14077.77         2483.06
   33.50    60.50         2293.96         2983.90          986.03         2918.95          827.93            0.00            0.00            0.00            0.00         2722.75
   28.50    45.50          578.77         1159.53        -2338.05         1220.87        -2693.80         1268.82        -2944.49         1035.07        -6982.51          909.61
  104.50    17.50        15543.69        13837.50        11460.92        13877.48        10898.19        14835.07        12288.42        14323.73         6031.18        17000.93
  -54.50    -9.50        14411.39        13199.83        11725.93        13047.63        11763.63        13930.47        12823.06        13721.16         8431.63        17189.95
   66.50    47.50          190.41          431.39        -4857.72          462.81        -4973.23          329.21        -5834.38            0.00            0.00          393.10
  118.50    29.50        10618.73        11002.04        10202.17        10816.70        10109.44        11086.81         9916.72        10702.98         6323.37        10858.56
   17.50   -20.50          620.02          103.86       -16358.35          354.59       -16042.31          360.65       -15607.60          115.98       -24718.92          591.17
   86.50    59.50         1542.81         2070.68          584.94         2027.39          446.17            0.00            0.00            0.00            0.00         1989.25
  -63.50    -3.50        11319.84        10827.79         9491.16        10946.88         8953.21        11586.48        10481.35        11373.28         6559.41        14823.95
   16.50    38.50         1769.50         1902.84          406.86         1886.32          391.58         1917.11          -81.67         1912.82        -1065.45         1960.34
   21.50    -4.50         4106.83         5474.24         2402.18         5377.51         2149.59         5524.90         2000.73         5379.96        -7262.93         6342.03
  -14.50    12.50         5155.00         3141.96        -4401.81         3290.52        -2751.18         3770.77        -2936.13         3261.05       -13571.67         5883.06
  -44.50   -21.50         8160.22         7831.97         5405.42         7503.15         5587.73         8211.65         6441.55         7861.68          534.81        10425.39
   17.50     7.50         4452.89         4081.23          -95.54         4216.51         -384.89         4605.28          655.75         4528.63        -7468.57         5840.58
   38.50    27.50            0.00            0.00       -18780.85            0.00       -17921.50            0.00       -19176.86            0.00       -29712.70            0.00
  -89.50    54.50         2183.32         2663.78         1432.32         2598.40         1247.99            0.00            0.00            0.00            0.00         2782.95
  146.50   -23.50         1065.23          769.47       -13398.77          751.39       -13108.13          762.41       -13163.27          764.67       -22520.04         1018.05
  111.50    22.50        11208.96        10856.36        10033.08        10588.30         9924.81        11617.04        10333.64        11180.79         6822.20        11642.65
   90.50    48.50            4.86           10.32        -3306.36           21.65        -2316.03            0.00            0.00            0.00            0.00            2.23
   30.50    66.50         1508.45            0.00            0.00         1722.93         1204.28            0.00            0.00            0.00            0.00         1792.61
  128.50    44.50         1330.50         1692.56          455.94         1743.53          372.83         1741.34          525.22         1833.39        -1992.45         1588.42
   25.50    35.50          644.67          687.91         -142.64          686.27         -221.82          705.00         -370.61          695.85         -830.56          711.00
 -116.50    55.50          821.88         1267.23         -106.41         1191.89         -738.06            0.00            0.00            0.00            0.00         1101.36
   76.50    53.50          477.66          897.60        -2231.59          892.29        -2523.27          899.25        -2728.99            0.00            0.00          772.64
 -112.50    58.50          508.11          987.52         -315.72          944.31         -524.13            0.00            0.00            0.00            0.00          904.50
  -53.50    -1.50         8938.01         7806.42         4767.36         8031.76         5323.31         8574.24         5138.12         8306.33          -53.31        10672.03
  -75.50   -14.50           30.90           22.26       -12448.06           21.47       -13165.69           21.73       -12096.33           21.99       -21838.71           26.45
  113.50    50.50          117.16          506.47        -1030.06          460.63        -1208.52            0.00            0.00            0.00            0.00          251.96
  113.50     2.50        31676.68        31783.78        31370.60        31190.47        30237.45        32397.08        31917.29        31868.09        28383.22        36370.21
  -87.50    20.50         2483.34         2089.22         -547.38         2314.05         -763.07         2344.59         -556.78         2173.31        -4369.75         2745.79
  -83.50    35.50         6536.85         7704.27         6345.59         7738.53         5808.47         7919.49         5509.76         7468.71         1058.76         7034.80
  114.50    39.50          520.52          798.37        -3253.84          854.69        -2732.87          835.92        -2077.60          828.55        -5155.08          624.39
  -91.50    43.50         3260.28         3944.49         2369.76         4006.71         2254.06         4061.88         1941.36         3710.15        -1510.88         3836.09
  -83.50    12.50         7606.98         7495.62         7406.36         7552.58         7336.45         7658.27         7542.53         7600.88         7176.80         8030.69
   19.50    -5.50         4759.46         5980.67         3207.98         5862.02         3009.45         6113.74         2920.45         5985.58        -5874.16         7360.41
   30.50   -11.50         4709.14         3433.38         -790.28         3549.09         -680.11         3842.55         -918.28         4159.99       -10934.59         7503.45
   48.50    48.50          137.57          499.64        -5502.65          549.24        -6044.40          403.92        -6770.79            0.00            0.00          472.70
   25.50    45.50         2093.56         3229.83         1975.14         3124.68         1434.97         3289.63         1779.72            0.00            0.00         2766.30
  125.50    50.50          427.12          875.99         -797.53          870.12         -792.33          879.91         -694.54            0.00            0.00          717.88
  126.50    44.50         1135.40         1498.12         -544.27         1558.54         -427.59         1607.76         -209.75         1404.76        -3159.58         1487.36
  123.50    48.50          586.18          791.51        -1038.18          844.99        -1033.60          855.81         -804.45          827.84        -3336.92          743.55
 -102.50    41.50          308.21          751.84        -3288.52          821.05        -3661.90          869.73        -4173.25          437.87        -9030.40          532.68
  -38.50   -10.50          765.65          483.98       -10387.48          581.50        -8296.94          596.95        -8489.53          470.35       -21740.39          758.99
   21.50    66.50         1979.28         2217.53         1258.12         2183.42         1277.73            0.00            0.00            0.00            0.00         2305.20
   64.50    48.50           70.42          232.68        -7812.72          260.44        -8309.03          123.07        -7871.62            0.00            0.00          185.73
  -97.50    21.50         2461.41         2362.12          766.57         2383.11          978.80         2493.43          825.77         2401.27         -501.19         2751.06
  123.50   -33.50          246.65          249.17        -6367.33          246.86        -6177.06          312.45        -6996.10          324.19       -10867.08          307.22
   39.50    51.50         1865.66         2422.78          299.73         2446.47           69.88         2504.36           10.77            0.00            0.00         2250.64
  -67.50    46.50         6940.45         7399.22         6488.45         7020.36         5739.88         7131.78         6026.78            0.00            0.00         7266.88
   44.50    50.50         1137.95         1758.65        -1587.34         1821.93        -1682.84         1853.09        -2124.61         1454.96        -6371.39         1645.01
   28.50    58.50         2055.05         2809.44         1457.42         2762.40         1371.91         2814.99         1499.42            0.00            0.00         2562.04
   29.50   -17.50         2013.19          741.47       -11145.66          815.21        -8959.76          994.70        -9761.67          797.00       -18223.63         2376.00
  106.50    40.50            2.10            2.56       -10440.38            0.93        -9067.05            0.93        -8162.52            0.93       -11526.62            0.93
  171.50   -43.50         4853.32         5926.88         4884.47         5783.82         4693.35         6193.82         5017.85            0.00            0.00         6160.62
  -70.50   -16.50         1519.67         1444.52        -2515.64         1333.13        -3202.10         1984.08        -1945.68            0.00            0.00         1593.92
   13.50    13.50         1177.02          860.48        -8519.76          830.37        -8923.06          917.14        -9399.54          816.85       -17386.83         1513.01
 -120.50    47.50         2394.16         3418.81        -1257.76         3487.78        -3120.43         3438.75        -2230.22         3415.07        -4530.48         3386.61
  -39.50   -11.50         1123.45          698.76        -9498.33          737.09        -7255.98          809.84        -7638.14          720.20       -16949.32         1004.23
  -57.50   -14.50        14258.49        10592.25         8496.98        10403.49         9123.59        11024.36         9512.76        10646.23         1543.48        15651.44
   26.50    61.50         1606.77         1896.00          818.48         1864.11          819.08            0.00            0.00            0.00            0.00         1841.38
   -0.50    53.50         1438.81         2119.23          649.39         2104.61          121.80         2208.35          463.39            0.00            0.00         2095.20
  -97.50    50.50         1165.01         1607.72         -689.53         1523.41        -1283.41         1468.78        -1278.25            0.00            0.00         1424.92
    4.50     8.50         5932.28         4180.90          972.94         4071.84          729.37         4171.46          549.21         3955.77       -10630.46         6741.41
   39.50    49.50         1221.48         1950.25        -1254.89         1998.46        -1476.16         2049.07        -1619.85         1847.63        -5649.06         1781.01
  -93.50    48.50         1604.77         2217.06          584.93         2165.28          281.09         2225.62          478.76            0.00            0.00         2040.47
  115.50    41.50          122.04          212.01        -3757.51          318.83        -3743.87          352.27        -3001.39            0.00            0.00           83.05
  -64.50     9.50         2630.91         1617.13        -8381.73         1769.94        -6411.59         1794.86        -7740.15         1668.17       -18954.19         2843.27
   54.50    39.50            3.56            1.67       -10004.08            1.90       -10500.20            1.43       -11200.81            1.43       -16372.51            2.85
  -72.50    -6.50        10963.75        10725.35         9407.38        10214.86         8831.47        11346.92        10649.43        10956.72         6751.43        14504.08
 -108.50    34.50          129.97          553.65        -9173.58          448.81        -8358.24          410.99        -6772.45          416.06       -10646.71          283.30
  -97.50    23.50          528.24          498.64         -171.66          506.29          -59.29          510.73         -116.38          501.56         -570.05          520.32
   42.50    52.50         2036.03         2467.49           66.90         2464.49         -152.56         2524.69         -225.14            0.00            0.00         2335.67
  119.50    31.50         4043.07         4213.34         2127.54         4120.82         2176.98         4409.19         2148.62         4036.43        -1726.80         3962.12
   62.50    53.50          653.26         1055.00        -1612.87         1034.38        -1786.32         1064.13        -1992.43            0.00            0.00          937.27
   42.50    34.50           17.63           14.65       -14827.73           14.65       -14539.16           14.65       -16144.45           15.15       -22721.67           17.38
  -96.50    47.50         1833.98         2092.98         -332.54         2165.11         -375.12         2247.01         -544.12         1944.36        -3392.96         2206.68
 -121.50    43.50         2795.48         3800.23        -1806.21         3889.02        -3900.30            0.00            0.00            0.00            0.00         3878.12
   73.50    56.50          911.60         1388.82         -420.40         1334.07         -567.82            0.00            0.00            0.00            0.00         1175.45
 -107.50    45.50          414.74         1038.90        -2840.81         1107.56        -4317.97         1108.42        -3846.92          850.42        -7498.06          955.78
   78.50    57.50         1185.99         1865.87           53.35         1822.51         -181.96            0.00            0.00            0.00            0.00         1531.39
   22.50     9.50         1347.96          486.38        -6519.01          628.26        -7006.51          935.10        -7216.82          889.22       -16803.10         1830.09
 -102.50    51.50          998.43         1313.74         -682.58         1217.64        -1158.48            0.00            0.00            0.00            0.00         1216.69
  -85.50    38.50         4185.72         5502.29         3467.52         5602.36         3030.85         5674.05         2154.97         5463.80        -1958.69         5152.52
  140.50    -5.50        50806.30        50105.40        49543.84        49955.46        48681.97        51534.49        51430.45        50871.30        49090.82        55773.02
    0.50    16.50          105.75            0.00            0.00           52.87       -20649.21           50.23       -18997.79           46.70       -33425.37           83.42
  121.50    -8.50         4994.48         4813.70         4531.67         4812.44         4527.07         4922.38         4645.37         4888.67         3698.73         5286.44
  102.50     4.50        16918.38        17435.24        15820.90        17406.54        14848.74        18289.12        16537.81        17689.54        11768.09        21133.18
   21.50    51.50         1479.08         2243.05         -216.35         2206.18         -775.47         2241.14         -445.96            0.00            0.00         2071.63
   84.50    24.50         6074.97         5264.74        -6169.67         5169.30        -5576.68         5620.47        -5192.16         5398.21       -10611.26         7326.09
   74.50    32.50         3064.31         2654.76        -7084.41         2573.05        -7175.60         3293.96        -6248.38         2583.87       -13363.05         3131.58
  126.50   -17.50         3531.40         1784.06       -13109.14         1683.59       -12916.00         2037.29       -12641.89         1926.24       -21805.76         3688.56
   16.50   -22.50          153.39           39.27       -13207.93           72.00       -17139.84           86.80       -13886.95           46.96       -24757.68          139.16
   39.50     9.50         2733.90         2983.62        -2057.50         3048.64        -1432.03         3200.24        -1329.91         2872.13       -10058.57         3550.52
   46.50    26.50          154.92          105.30       -18013.14          104.20       -14846.42          105.86       -18546.45          104.47       -30457.93          197.38
   26.50    10.50          401.90           58.15       -13261.06           29.98       -13903.62           55.42       -13117.44           47.55       -24795.19          287.12
  -49.50   -15.50         9233.55         8117.79         5448.31         7997.28         5023.63         8448.75         5508.35         8261.45        -1090.22        11124.90
   74.50    43.50          329.56          985.34        -4052.27         1115.60        -4900.39         1196.49        -5470.11          600.37       -11186.43          899.99
  -62.50   -17.50         8062.77         6508.15         1649.74         6344.82         1256.08         6463.79         2516.60         6326.60        -6738.65         9006.95
  -65.50   -14.50         8106.27         8051.58         6570.86         7936.27         5897.22         8474.77         7275.65         8386.51         2061.45        10536.93
   77.50    10.50         2741.86         2488.36        -3477.50         2637.06        -2131.26         2892.38        -1786.14         2571.04       -11638.26         3450.57
  139.50   -35.50          321.66          541.11        -4562.02          573.18        -4156.62          642.52        -6770.52          415.65       -10474.55          614.06
  -75.50    -5.50         5595.48         7488.93         4061.85         7606.76         4609.44         7006.33         5518.45         6897.36        -1069.84         9330.18
  118.50    33.50         3101.12         3483.38          768.17         3489.65         1035.77         3460.68         1204.93         3289.23        -1670.96         3250.52
  -68.50    45.50         6182.55         7120.78         5367.99         6866.97         4730.59         6973.05         5072.75            0.00            0.00         6996.82
  -91.50    46.50         2971.13         3469.38         2207.14         3504.89         2026.94         3510.62         1931.42            0.00            0.00         3400.36
   33.50    35.50          455.48          474.41        -1058.47          473.57        -1143.74          491.86        -1439.57          485.64        -2732.64          503.55
   -4.50    31.50           27.05           23.11       -14750.95           22.06       -16954.64           23.38       -15420.41           22.06       -24104.12           25.74
  103.50    35.50          170.20          591.59        -2501.65          616.76        -2622.06          510.60        -1938.86          388.50        -8483.09          303.02
   45.50    52.50         1713.32         2259.16         -317.02         2233.66         -547.38         2284.11         -645.31            0.00            0.00         2067.90
   57.50    61.50         2538.29         2995.10         1890.03         2982.75         2269.28            0.00            0.00            0.00            0.00         2806.23
   64.50    53.50          603.02         1021.54        -3336.43         1009.34        -3652.22          803.54        -3255.80            0.00            0.00          877.30
  -64.50   -29.50         1215.58         1164.60        -5545.42         1272.00        -4633.51         1387.42        -5411.72            0.00            0.00          901.40
  -65.50    -7.50        11644.21        11295.15        10907.61        10761.02        10407.81        12283.08        11807.55        11977.69         7650.12        15428.29
   13.50    32.50          227.55          242.81        -8341.56          244.12        -8148.67          265.26       -10835.74          197.91       -15935.22          316.48
   78.50    28.50         3301.69         2682.19       -10385.10         2639.30        -9964.67         2820.28        -9224.54         2550.03       -16005.57         3801.18
  142.50   -35.50           71.97           43.13        -9476.01           58.43        -8268.17          175.04       -10205.34           36.86       -18157.33           63.19
  125.50    49.50          454.50          807.18        -1029.63          815.39        -1023.25          827.79         -905.31            0.00            0.00          721.17
 -104.50    50.50          630.90          946.26        -1336.49          880.69        -1945.93          866.64        -2100.22            0.00            0.00          880.89
  -42.50   -17.50         6035.77         4979.38        -1511.71         4890.95         -247.65         5105.70         -449.37         4994.07        -8036.51         6419.73
   40.50   -12.50         2642.00         2257.34          732.54         2236.82          600.36         2294.90         1244.26         2180.30        -1016.21         2870.88
   38.50    -1.50         2490.15         1770.84        -8653.34         1724.96        -8850.75         1977.46        -7240.31         1700.02       -18625.88         2878.74
   17.50   -17.50         1187.41          372.20       -15375.68          357.22       -14888.06          420.97       -14247.57          309.04       -23581.51         1190.06
  -46.50   -11.50        11863.27         8286.45         4008.03         8626.92         5236.75         9095.39         5363.66         8861.76        -4957.12        12695.75
   31.50   -15.50         4056.51         2009.97        -5682.32         1984.31        -5909.52         2132.81        -3748.77         2064.84       -13858.49         4229.86
   97.50    58.50          541.36         1122.19         -916.84         1085.07        -1091.80            0.00            0.00            0.00            0.00          910.96
   52.50    60.50         2038.26         2565.64          939.82         2536.98          750.81            0.00            0.00            0.00            0.00         2332.97
  -96.50    30.50         2702.07         2945.71        -3132.03         3384.16        -1363.94         3176.35        -4514.04         3000.91       -11850.32         2663.06
  113.50    35.50          877.94         1413.07        -4577.91         1406.56        -3687.45         1299.98        -3197.96         1037.42        -7652.05         1089.34
 -110.50    42.50          986.52         1776.15        -2329.23         1738.22        -3875.39            0.00            0.00            0.00            0.00         1610.59
  -45.50   -21.50         6519.47         6060.80         4519.52         5703.81         3805.37         6275.61         4604.29         6048.51        -1221.67         8481.83
   16.50    40.50         1086.88         1598.94        -3357.49         1604.08        -3348.96         1722.22        -4637.20         1400.33        -7572.59         1609.64
   38.50     0.50         1540.99         1183.39       -12756.76         1138.72       -13092.98         1201.56       -11484.74         1091.29       -23696.68         1674.36
  109.50    37.50          558.88          636.84        -5486.82          628.52        -4757.50          630.48        -3873.90          532.98        -7092.57          488.26
   25.50   -29.50          146.38          295.44       -10823.98          206.70        -9623.41          237.00       -10111.74           66.49       -19286.24           79.09
   22.50    66.50         1725.82         2048.59          950.09         2008.48          976.78            0.00            0.00            0.00            0.00         2103.74
   41.50    49.50         1310.10         2029.27        -1141.68         2074.28        -1266.50         2098.49        -1715.43         1677.19        -6033.78         1845.23
   -6.50    58.50         1501.51         1505.41         1426.20         1498.63         1417.76            0.00            0.00            0.00            0.00         1510.44
   27.50    52.50         1991.46         2682.03          624.79         2630.01          136.55         2730.88          315.32            0.00            0.00         2490.40
  105.50    48.50           12.04          211.04        -3685.00          204.92        -2290.64            0.00            0.00            0.00            0.00            5.10
 -112.50    30.50          126.59          101.27       -13330.39          101.27       -12176.21          101.51       -13102.83           99.36       -21336.38          119.42
  120.50    40.50         1094.95         1172.00         -657.04         1192.76         -404.43         1200.91         -195.17         1088.80        -1809.19         1177.54
   68.50    57.50         1099.30         1739.67          238.46         1676.47           67.68            0.00            0.00            0.00            0.00         1479.26
  130.50    32.50        14176.28        14296.06        13937.04        14272.33        13923.45        14430.31        13886.57        14207.69        11577.11        14195.03
 -102.50    31.50          110.83           65.66       -12829.73           64.61       -10578.68           66.45       -12614.67           52.79       -21729.28           60.93
   80.50    52.50          743.02         1077.27        -1841.32         1061.72        -1977.11         1097.67        -2125.81            0.00            0.00          951.06
  -60.50     7.50         8440.06         8904.86         3561.83         9019.08         2976.68         9019.99         5166.98         8841.34        -4509.41        11303.40
   11.50    -1.50        44187.67        44073.74        44348.38        43930.25        43615.27        45067.09        45371.82        44661.56        43527.51        49076.51
   52.50    47.50           27.05          183.54        -6035.53          222.04        -6193.71           72.42        -8771.47            0.00            0.00          150.04
  -70.50     7.50         9284.16         8833.40         7695.99         8793.09         7873.26         9615.81         8495.44         9211.17         3509.10        12253.46
 -107.50    41.50          541.21         1242.77        -3967.26         1292.13        -4767.31         1182.55        -4699.98            0.00            0.00         1090.74
   10.50    12.50         1073.58          642.04       -12504.23          582.50       -13066.40          784.89       -13806.09          620.69       -23963.07         1658.19
 -103.50    55.50         1062.96         1664.75          134.92         1613.29          -44.70            0.00            0.00            0.00            0.00         1595.75
  111.50    28.50         8965.70         9084.42         8477.70         8900.94         8273.50         9159.16         8079.50         8903.37         4334.02         9098.72
   51.50    49.50          182.44          457.51        -6912.59          502.91        -4723.49          503.12        -5692.65            0.00            0.00          369.88
  -52.50   -30.50         9400.32        10083.20         8856.24         9952.89         8495.30        10205.82         7880.03         9889.19         1646.74         9786.75
  -47.50   -21.50         6045.65         5663.34         4033.23         5409.42         3459.64         5967.99         4194.15         5763.65        -2403.28         8094.79
   63.50    26.50          102.00           82.15       -18120.99           82.15       -18170.65           86.56       -17492.96           84.91       -30389.09          124.05
  -92.50    44.50         3485.64         4089.52         2430.75         4145.86         2360.08         4227.58         2006.74         3862.42        -1512.33         4025.86
  -52.50   -17.50         7201.74         6333.94         4592.20         6051.64         4138.83         6597.16         4694.56         6340.99        -1665.00         8952.31
  -64.50   -25.50         1876.07         1735.95        -5909.57         1750.96        -5070.33         1913.33        -5574.27         1304.74       -12595.57         1712.59
  -54.50   -10.50        12873.07        11589.51        10162.06        11368.42        10153.72        12288.83        10905.57        11988.08         6289.77        15383.53
 -111.50    39.50         1082.15         1885.75        -4008.36         2015.76        -5320.70         1896.92        -4812.92         1859.13        -8689.17         1839.64
   -5.50    34.50         1906.17         2204.19        -5880.53         2039.19        -7116.32         2375.80        -7695.31         2076.51       -15278.11         2399.15
  -59.50     1.50        11328.66        10257.72         7199.33        10541.31         6681.10        11460.76         7927.73        10827.37         2074.40        13636.52
  -60.50    50.50         4908.73            0.00            0.00         5016.54         4678.85            0.00            0.00            0.00            0.00         5216.66
  -66.50   -36.50          815.12         1345.26        -6062.45         1343.52        -5686.78         1274.44        -5655.45            0.00            0.00          787.64
   79.50    31.50         5149.30         6666.32         4990.36         6651.61         4976.66            0.00            0.00            0.00            0.00         6573.67
  -71.50    -0.50        24759.60        25259.85        23484.90        24617.72        22696.09        25702.07        23995.03        25450.86        20460.94        29221.33
   -1.50     6.50         3281.41         2390.52         -682.19         3500.54        -1169.77         3530.53         -388.12         3304.37        -7918.10         5354.26
   82.50    50.50         2509.45         3062.74          546.34         3037.47          344.76         3100.37          172.51            0.00            0.00         2873.68
  109.50    25.50        10854.41        11051.25        10416.79        10733.20        10238.09        11136.88        10319.09        10861.92         6633.21        11063.48
  -50.50   -19.50         5044.59         4128.21          770.45         3978.54         1457.17         4380.77         1923.77         4226.44        -4462.50         6435.16
   42.50     8.50         1164.95          959.93        -9653.32          980.95        -8739.94          996.18        -9673.74          950.48       -20978.17         1082.09
  111.50    35.50          538.55          993.23        -5338.70          991.23        -4639.03          865.79        -4254.07          596.14        -8759.25          552.82
  -70.50     1.50        19534.41        19589.53        17943.70        19482.06        17320.64        20450.16        19173.81        19713.92        16023.15        23741.21
    8.50    47.50         5584.68         6639.70         5850.68         6371.76         5280.67         6583.17         5468.23            0.00            0.00         6508.69
  115.50   -25.50           62.28           34.48       -19614.54           33.36       -18895.02           35.03       -19415.71           37.25       -29116.61           65.61
  -70.50   -53.50          584.96            0.00            0.00          628.34          395.31            0.00            0.00            0.00            0.00          626.61
  141.50    41.50         1380.58         1400.29         1343.39         1402.17         1331.65         1405.52         1349.48            0.00            0.00         1400.74
   26.50    -4.50         3471.23         4022.79         2063.97         3884.38         1746.22         4269.53         1994.08         4095.91        -4192.45         5622.70
  -11.50    17.50           51.41            0.00            0.00           32.02       -19330.85           30.26       -21587.20           29.67       -36053.83           49.65
 -105.50    32.50          130.41          285.24        -9624.74          134.31        -9582.64          131.19        -9270.89           97.16       -15265.10          111.97
  101.50     3.50        13896.17        13374.02        12043.26        13364.41        11449.81        13778.51        12855.73        13454.60         9278.06        16259.33
  -71.50    -1.50        20413.82        20926.93        18524.11        20350.07        17741.25        21291.38        19338.11        20869.31        15857.27        24738.18
