     Lon      Lat             PNV      C3cer_TeWW     C3cer_TeWWi     C3crps_TeSW    C3crps_TeSWi     C4crps_TeCo    C4crps_TeCoi       Rice_TrRi      Rice_TrRii             Pas
  -42.50   -17.50               0         7463470        28242823        21371170        25634444        18349325        21058940        13047381        16356499               0
   40.50   -12.50               0         3168107        14656910         6830862        35473374         5351070         5153119        12949051         5476295               0
   38.50    -1.50               0         6352585        25410339        17759667        59907286        14387536        17576462        21752562        14498405               0
   17.50   -17.50               0         6225038        17776429        13754266        41613503        10885998        37578086        22010364        26624220               0
  -46.50   -11.50               0        22656606        22881821        16260507        17431624        14701867        15519994        12696764        14756224               0
   31.50   -15.50               0         5265176        22944762        11294160        55880119        10093637        11142756         9198555        12036314               0
   97.50    58.50               0         6354618        15032808        16564253        38221588               0               0               0               0               0
   52.50    60.50               0         7299661        18639600        16370481        47057352               0               0               0               0               0
  -96.50    30.50               0        10950897        12218270        17129342        20347282        18112932        32124418        16502596        23558053               0
  113.50    35.50               0        18102610        19627532        38459859        39844451        27157370        27228382        17586038        17949219               0
 -110.50    42.50               0         4659805         7989448        16792243        37464833               0               0               0               0               0
  -45.50   -21.50               0         8305714         9035200        31680517        33452125        17470578        18250313        12397483        13143669               0
   16.50    40.50               0         4660617        15003043        11716808        35641824        10149336        26135163         7392129        14982971               0
   38.50     0.50               0         4297632        25165279        12042563        61752608        11787668        18404213        16465611        14334300               0
  109.50    37.50               0        20722410        23174820        43724012        48565015        21848027        23133204         9783895        13503977               0
   25.50   -29.50               0         8181337         9911619        16862754        21863572        14825815        20367872        18395378        18973469               0
   22.50    66.50               0         9637523        13133091        26297633        25713540               0               0               0               0               0
   41.50    49.50               0         5522686         6992914        11187170        13448486         6967883         8278913         9425627        14363780               0
   -6.50    58.50               0         2467054         3781265         7056616         9584728               0               0               0               0               0
   27.50    52.50               0         8469098         9690938        22963614        26000760         8873258        10205761               0               0               0
  105.50    48.50               0         5992575        20787458        13751703        13523270               0               0               0               0               0
 -112.50    30.50               0         2049433         8589799         4678054        18970624         5092086        25267179         1898687        20616517               0
  120.50    40.50               0        13769404        14624254        26242188        27320792        16505180        16965558         9527637        10453179               0
   68.50    57.50               0         6914981         7405878        17793500        18623783               0               0               0               0               0
  130.50    32.50               0        16180490        16349124        37715127        38035533        24220202        24247631        19079436        17733765               0
 -102.50    31.50               0         5790652        11297160        10650488        21359764        12749711        25595044        10624924        22374043               0
   80.50    52.50               0         4554739         6021756        10073517        12364858         5060244         6060172               0               0               0
  -60.50     7.50               0        13432491        24278742        23128038        63322971        24239344        25808354        22704152        24846795               0
   11.50    -1.50               0        25525214        25686039        22940527        64306996        10065047        36847041        22594916        24844498               0
   52.50    47.50               0         1172288         5186018         2429976         9859644         2769699        25297704               0               0               0
  -70.50     7.50               0        14651554        26101642        25326910        26694084        25993670        26512554        22369979        24070333               0
 -107.50    41.50               0         5181158        12057810        13133632        30028338         5907628        15781673               0               0               0
   10.50    12.50               0         5317825         7135309        14236962        16828560        15170548        21885978        10075277        14972578               0
 -103.50    55.50               0         7121868        13136738        19571504        34278762               0               0               0               0               0
  111.50    28.50               0        19307089        17193174        44321748        45479368        26688624        27343559        21640476        21128121               0
   51.50    49.50               0         1858309        21710124         4082309         9328861         3722679         7671955               0               0               0
  -52.50   -30.50               0         8247827        10970700        21050277        27446552        13861171        20936703        11992569        19731364               0
  -47.50   -21.50               0         9440887        10007554        29402535        30781781        19524202        20393748        13328169        14084508               0
   63.50    26.50               0          781590         7096014         1881986        19909975         2330724        24043253          984779        20937650               0
  -92.50    44.50               0        12315432        13205995        22087548        22673233        17695847        18800750        11883986        12403089               0
  -52.50   -17.50               0         8362155         8712862        21327331        22565763        18575126        19121803        13340474        14342664               0
  -64.50   -25.50               0        10029722        10911342        17798349        20318744        12518051        15734729        23872550        19371841               0
  -54.50   -10.50               0         8440359        26959432        20925762        22383334        18795106        36450743        14621170        15966318               0
 -111.50    39.50               0         4557675        12972526        16528222        42340269         6769117        21066953         2792053         7419976               0
   -5.50    34.50               0         5852701         9290453        23211928        34566926         4569904        12220640         9240194        10857840               0
  -59.50     1.50               0        24135226        26225951        19815929        64295509        17701029        37108632        14171373        16995738               0
  -60.50    50.50               0               0               0        19557750        19879523               0               0               0               0               0
  -66.50   -36.50               0         7740997        18096198        16701340        50261058        10828236        30441266               0               0               0
   79.50    31.50               0        11448060        13055988        23435306        26631905               0               0               0               0               0
  -71.50    -0.50               0        26017993        27908336        63057258        67720104        34921800        35841122        23413820        23937642               0
   -1.50     6.50               0        27687593        25952123        15527887        64395061         9558063        36944636         9613330         9859573               0
   82.50    50.50               0         4955807         5840250        10810676        12301804         5270908         6008043               0               0               0
  109.50    25.50               0        17404213        17113797        43666112        43800948        27218044        27195550        22593024        22029318               0
  -50.50   -19.50               0         7696954        25428530        20773609        22039421        19869690        20666692        12619562        13350493               0
   42.50     8.50               0         7853360        12251696        12535826        19048091        13100558        18116483         7255372        12422374               0
  111.50    35.50               0        15598862        18830722        32879038        38604848        24531816        25433274        16970138        17622836               0
  -70.50     1.50               0        26673963        28868075        25835376        67247795        18622828        37046349        18799367        24626477               0
    8.50    47.50               0        15667666        19139219        49157493        51509927        20580709        20902670               0               0               0
  115.50   -25.50               0         2675976         8681362         6337291        26106319         5207419        38825077         2353254        22807770               0
  -70.50   -53.50               0               0               0         9238454         9970997               0               0               0               0               0
  141.50    41.50               0         3079832         3915239         7782121        11002022         4104546         4605409               0               0               0
   26.50    -4.50               0         8239732        27368482        19712492        65872950        12087747        37638786        11582405        26699575               0
  -11.50    17.50               0               0               0         1161715        12000734         4064423        26204832         1021099        21187812               0
 -105.50    32.50               0         5941059        11697974        22872592        34745017        17361711        22217105        10150154        21102956               0
  101.50     3.50               0        24407101        24964522        26467570        60848535        16039604        30686808        15353727        14855676               0
  -71.50    -1.50               0        27593204        30760762        66541590        73985923        36629790        37919396        24810378        25293761               0
   93.50    55.50               0         7797565         7791056        20470236        20665501               0               0               0               0               0
  -84.50    15.50               0         6601484        17915860        20019064        22791858        12483118        13144044        15551958        14292990               0
   -6.50    10.50               0        27275804        24439754        15649126        59884740        14702821        36904080        12418247        14075313               0
 -101.50    19.50               0        24772006        22145654        34996402        33980447        24189972        23955573        20083658        21631424               0
   85.50    50.50               0         7784564         7945372        17257612        17126041               0               0               0               0               0
   86.50    56.50               0         6133242         6520138        16427196        17188302               0               0               0               0               0
   80.50    43.50               0         4792965         5159731        10911288        11411424         5242561         5549884         4882663         5170301               0
   25.50    15.50               0         1661024         7131330         4717309        22080548         5955874        18768207         2655706        15227324               0
   33.50   -16.50               0         5497161        28022382        11728007        70302342        11791339        36941446        22247246        12498134               0
  -49.50   -24.50               0        10122142        10153512        25075307        25765453        17008556        17223998        15948870        14875388               0
  -65.50   -22.50               0         6688520         8790627        14077743        18940192         6516060         6274298               0               0               0
   91.50    59.50               0        11013440        13690835        27668329        34135356               0               0               0               0               0
   24.50    -6.50               0         8654514        23017809        20346099        58663444        13594239        36969398        13080432        26121466               0
   48.50     6.50               0          776394        26831276         1998074        12136871         4630460        37798919               0               0               0
   38.50     3.50               0         4760050        27780337        13110208        68235023        10422850        37126741         5966660        25479516               0
  144.50   -32.50               0         5514620         9982530         9517324        35530051         6820672        33304638         5877725        17557926               0
