Lon	Lat	PNV	C3cer_TeWW	C3cer_TeWWi	C3crps_TeSW	C3crps_TeSWi	C4crps_TeCo	C4crps_TeCoi	Rice_TrRi	Rice_TrRii	Pas	ID
25.5	45.5	2093.56	3229.83	1975.14	3124.68	1434.97	3289.63	1779.72	0	0	2766.3	90
125.5	50.5	427.12	875.99	-797.53	870.12	-792.33	879.91	-694.54	0	0	717.88	91
126.5	44.5	1135.4	1498.12	-544.27	1558.54	-427.59	1607.76	-209.75	1404.76	-3159.58	1487.36	92
123.5	48.5	586.18	791.51	-1038.18	844.99	-1033.6	855.81	-804.45	827.84	-3336.92	743.55	93
-102.5	41.5	308.21	751.84	-3288.52	821.05	-3661.9	869.73	-4173.25	437.87	-9030.4	532.68	94
-38.5	-10.5	765.65	483.98	-10387.48	581.5	-8296.94	596.95	-8489.53	470.35	-21740.39	758.99	95
21.5	66.5	1979.28	2217.53	1258.12	2183.42	1277.73	0	0	0	0	2305.2	96
64.5	48.5	70.42	232.68	-7812.72	260.44	-8309.03	123.07	-7871.62	0	0	185.73	97
-97.5	21.5	2461.41	2362.12	766.57	2383.11	978.8	2493.43	825.77	2401.27	-501.19	2751.06	98
123.5	-33.5	246.65	248.993096	-5903.028604	246.845258	-5726.115558	307.83084	-6487.65895	318.746692	-10086.896154	302.967986	99
39.5	51.5	1865.66	2403.2808	354.53755	2426.14165	132.7323	2482.0055	75.69115	65.2981	65.2981	2237.1657	100
-67.5	46.5	6940.45	7398.669476	6488.9924	7020.264108	5741.320684	7131.550404	6027.876404	8.32854	8.32854	7266.488284	101
44.5	50.5	1137.95	1758.65	-1587.34	1821.93	-1682.84	1853.09	-2124.61	1454.96	-6371.39	1645.01	102
28.5	58.5	2055.05	2809.44	1457.42	2762.4	1371.91	2814.99	1499.42	0	0	2562.04	103
29.5	-17.5	2013.19	741.47	-11145.66	815.21	-8959.76	994.7	-9761.67	797	-18223.63	2376	104
106.5	40.5	2.1	2.56	-10440.38	0.93	-9067.05	0.93	-8162.52	0.93	-11526.62	0.93	105
171.5	-43.5	4853.32	5915.392908	4884.136695	5773.86365	4695.061679	6179.47665	5016.089529	51.930524	51.930524	6146.63189	106
-70.5	-16.5	1519.67	1444.52	-2515.64	1333.13	-3202.1	1984.08	-1945.68	0	0	1593.92	107
13.5	13.5	1177.02	860.48	-8519.76	830.37	-8923.06	917.14	-9399.54	816.85	-17386.83	1513.01	108
-120.5	47.5	2394.16	3339.29716	-974.371008	3402.915088	-2692.497816	3357.689816	-1871.368112	3335.847384	-3993.127936	3309.59588	109
-39.5	-11.5	1123.45	698.76	-9498.33	737.09	-7255.98	809.84	-7638.14	720.2	-16949.32	1004.23	110
-57.5	-14.5	14258.49	10592.25	8496.98	10403.49	9123.59	11024.36	9512.76	10646.23	1543.48	15651.44	111
26.5	61.5	1606.77	1895.248002	820.529554	1863.440916	821.127994	4.177602	4.177602	4.177602	4.177602	1840.770014	112
-0.5	53.5	1438.81	2119.161958	649.468942	2104.54342	121.931701	2208.273046	463.487542	0.143881	0.143881	2095.134361	113
-97.5	50.5	1165.01	1607.72	-689.53	1523.41	-1283.41	1468.78	-1278.25	0	0	1424.92	114
4.5	8.5	5932.28	4242.898852	1148.500636	4137.699576	913.553014	4233.793028	739.770678	4025.738454	-10044.139004	6712.766798	115
39.5	49.5	1221.48	1950.25	-1254.89	1998.46	-1476.16	2049.07	-1619.85	1847.63	-5649.06	1781.01	116
-93.5	48.5	1604.77	2189.935553	630.108912	2140.449407	339.729024	2198.116345	528.642243	71.091311	71.091311	2021.16849	117
115.5	41.5	122.04	212.01	-3757.51	318.83	-3743.87	352.27	-3001.39	0	0	83.05	118
-64.5	9.5	2630.91	1617.13	-8381.73	1769.94	-6411.59	1794.86	-7740.15	1668.17	-18954.19	2843.27	119
54.5	39.5	3.56	1.67	-10004.08	1.9	-10500.2	1.43	-11200.81	1.43	-16372.51	2.85	120
-72.5	-6.5	10963.75	10725.35	9407.38	10214.86	8831.47	11346.92	10649.43	10956.72	6751.43	14504.08	121
-108.5	34.5	129.97	534.923344	-8762.36309	434.717272	-7983.061118	398.568916	-6467.363036	403.414822	-10170.380744	276.522814	122
-97.5	23.5	528.24	498.64	-171.66	506.29	-59.29	510.73	-116.38	501.56	-570.05	520.32	123
42.5	52.5	2036.03	2461.66529	93.483255	2458.70579	-123.014035	2518.09309	-194.614205	27.486405	27.486405	2331.62486	124
119.5	31.5	4043.07	4213.34	2127.54	4120.82	2176.98	4409.19	2148.62	4036.43	-1726.8	3962.12	125
62.5	53.5	653.26	1055	-1612.87	1034.38	-1786.32	1064.13	-1992.43	0	0	937.27	126
42.5	34.5	17.63	14.65	-14827.73	14.65	-14539.16	14.65	-16144.45	15.15	-22721.67	17.38	127
-96.5	47.5	1833.98	2092.5138	-328.640264	2164.513966	-371.14362	2246.266546	-539.83942	1944.161316	-3383.551508	2206.00914	128
-121.5	43.5	2795.48	3749.088225	-1571.983979	3833.358814	-3559.484798	142.289932	142.289932	142.289932	142.289932	3823.013624	129
73.5	56.5	911.6	1388.82	-420.4	1334.07	-567.82	0	0	0	0	1175.45	130
-107.5	45.5	414.74	1038.9	-2840.81	1107.56	-4317.97	1108.42	-3846.92	850.42	-7498.06	955.78	131
78.5	57.5	1185.99	1865.87	53.35	1822.51	-181.96	0	0	0	0	1531.39	132
22.5	9.5	1347.96	487.155422	-6511.929727	628.90773	-6998.990977	935.471574	-7209.111698	889.632866	-16786.764046	1829.656083	133
-102.5	51.5	998.43	1312.731008	-677.200768	1216.938528	-1151.577888	3.194976	3.194976	3.194976	3.194976	1215.991568	134
-85.5	38.5	4185.72	5502.158343	3467.59182	5602.218336	3030.965487	5673.901167	2155.173075	5463.672192	-1958.075559	5152.42332	135
140.5	-5.5	50806.3	50105.4	49543.84	49955.46	48681.97	51534.49	51430.45	50871.3	49090.82	55773.02	136
0.5	16.5	105.75	0	0	52.87	-20649.21	50.23	-18997.79	46.7	-33425.37	83.42	137
121.5	-8.5	4994.48	4815.453566	4536.159257	4814.205788	4531.603877	4923.07937	4648.756367	4889.696357	3711.298775	5283.607988	138
102.5	4.5	16918.38	17245.190578	16224.443396	17227.043568	15609.746628	17785.098902	16677.745589	17405.984468	13661.851633	19583.39804	139
21.5	51.5	1479.08	2243.05	-216.35	2206.18	-775.47	2241.14	-445.96	0	0	2071.63	140
84.5	24.5	6074.97	5264.74	-6169.67	5169.3	-5576.68	5620.47	-5192.16	5398.21	-10611.26	7326.09	141
74.5	32.5	3064.31	2654.76	-7084.41	2573.05	-7175.6	3293.96	-6248.38	2583.87	-13363.05	3131.58	142
126.5	-17.5	3531.4	2248.85244	-8682.75636	2175.10746	-8540.9916	2434.72326	-8339.79486	2353.21256	-15066.07544	3646.75544	143
16.5	-22.5	153.39	39.66942	-13161.16538	72.284865	-17079.313695	87.033065	-13837.80881	47.332505	-24670.491255	139.209805	144
39.5	9.5	2733.9	2982.74598	-2040.7301	3047.53841	-1417.449245	3198.60781	-1315.686665	2871.646195	-10013.796355	3547.66183	145
46.5	26.5	154.92	105.3	-18013.14	104.2	-14846.42	105.86	-18546.45	104.47	-30457.93	197.38	146
26.5	10.5	401.9	58.15	-13261.06	29.98	-13903.62	55.42	-13117.44	47.55	-24795.19	287.12	147
-49.5	-15.5	9233.55	8117.79	5448.31	7997.28	5023.63	8448.75	5508.35	8261.45	-1090.22	11124.9	148
74.5	43.5	329.56	985.34	-4052.27	1115.6	-4900.39	1196.49	-5470.11	600.37	-11186.43	899.99	149
-62.5	-17.5	8062.77	6508.15	1649.74	6344.82	1256.08	6463.79	2516.6	6326.6	-6738.65	9006.95	150
-65.5	-14.5	8106.27	8051.58	6570.86	7936.27	5897.22	8474.77	7275.65	8386.51	2061.45	10536.93	151
77.5	10.5	2741.86	2491.68085	-3396.026384	2638.43288	-2067.422128	2890.408188	-1726.8232	2573.277742	-11449.880428	3441.285899	152
139.5	-35.5	321.66	535.57986	-4438.951264	566.841696	-4043.767344	634.434328	-6591.797064	413.281452	-10202.485508	606.69152	153
-75.5	-5.5	5595.48	7488.93	4061.85	7606.76	4609.44	7006.33	5518.45	6897.36	-1069.84	9330.18	154
118.5	33.5	3101.12	3483.38	768.17	3489.65	1035.77	3460.68	1204.93	3289.23	-1670.96	3250.52	155
-68.5	45.5	6182.55	7085.221083	5398.861824	6841.030482	4785.619284	6943.09005	5114.81142	234.318645	234.318645	6965.959167	156
-91.5	46.5	2971.13	3466.639625	2211.341945	3501.95432	2032.133045	3507.652805	1937.138405	16.341215	16.341215	3397.999235	157
33.5	35.5	455.48	474.41	-1058.47	473.57	-1143.74	491.86	-1439.57	485.64	-2732.64	503.55	158
-4.5	31.5	27.05	23.11	-14750.95	22.06	-16954.64	23.38	-15420.41	22.06	-24104.12	25.74	159
103.5	35.5	170.2	591.59	-2501.65	616.76	-2622.06	510.6	-1938.86	388.5	-8483.09	303.02	160
45.5	52.5	1713.32	2259.16	-317.02	2233.66	-547.38	2284.11	-645.31	0	0	2067.9	161
57.5	61.5	2538.29	2985.369947	1903.837938	2973.283002	2275.009913	54.065577	54.065577	54.065577	54.065577	2800.522878	162
64.5	53.5	603.02	1021.54	-3336.43	1009.34	-3652.22	803.54	-3255.8	0	0	877.3	163
-64.5	-29.5	1215.58	1164.6	-5545.42	1272	-4633.51	1387.42	-5411.72	0	0	901.4	164
-65.5	-7.5	11644.21	11295.15	10907.61	10761.02	10407.81	12283.08	11807.55	11977.69	7650.12	15428.29	165
13.5	32.5	227.55	242.81	-8341.56	244.12	-8148.67	265.26	-10835.74	197.91	-15935.22	316.48	166
78.5	28.5	3301.69	2682.19	-10385.1	2639.3	-9964.67	2820.28	-9224.54	2550.03	-16005.57	3801.18	167
142.5	-35.5	71.97	43.13	-9476.01	58.43	-8268.17	175.04	-10205.34	36.86	-18157.33	63.19	168
125.5	49.5	454.5	807.18	-1029.63	815.39	-1023.25	827.79	-905.31	0	0	721.17	169
-104.5	50.5	630.9	946.26	-1336.49	880.69	-1945.93	866.64	-2100.22	0	0	880.89	170
-42.5	-17.5	6035.77	4987.936759	-1450.575412	4900.223042	-196.754298	5113.233567	-396.840366	5002.50777	-7922.524532	6416.619924	171
40.5	-12.5	2642	2257.34	732.54	2236.82	600.36	2294.9	1244.26	2180.3	-1016.21	2870.88	172
38.5	-1.5	2490.15	1770.84	-8653.34	1724.96	-8850.75	1977.46	-7240.31	1700.02	-18625.88	2878.74	173
17.5	-17.5	1187.41	372.2	-15375.68	357.22	-14888.06	420.97	-14247.57	309.04	-23581.51	1190.06	174
-46.5	-11.5	11863.27	8777.905068	5087.339976	9071.59449	6147.233848	9475.696712	6256.706414	9274.167474	-2645.998414	12581.367248	175
31.5	-15.5	4056.51	2009.97	-5682.32	1984.31	-5909.52	2132.81	-3748.77	2064.84	-13858.49	4229.86	176
97.5	58.5	541.36	1122.19	-916.84	1085.07	-1091.8	0	0	0	0	910.96	177
52.5	60.5	2038.26	2565.64	939.82	2536.98	750.81	0	0	0	0	2332.97	178
-96.5	30.5	2702.07	2945.71	-3132.03	3384.16	-1363.94	3176.35	-4514.04	3000.91	-11850.32	2663.06	179
113.5	35.5	877.94	1413.07	-4577.91	1406.56	-3687.45	1299.98	-3197.96	1037.42	-7652.05	1089.34	180
-110.5	42.5	986.52	1762.331475	-2271.204375	1725.06525	-3790.306575	17.2641	17.2641	17.2641	17.2641	1599.668775	181
-45.5	-21.5	6519.47	6060.891734	4519.91999	5703.973132	3805.91282	6275.658772	4604.673036	6048.604192	-1220.121772	8481.437528	182
16.5	40.5	1086.88	1598.94	-3357.49	1604.08	-3348.96	1722.22	-4637.2	1400.33	-7572.59	1609.64	183
38.5	0.5	1540.99	1204.38112	-11917.482075	1162.333249	-12233.965961	1221.484541	-10720.129649	1117.68739	-22215.228771	1666.531181	184
109.5	37.5	558.88	636.84	-5486.82	628.52	-4757.5	630.48	-3873.9	532.98	-7092.57	488.26	185
25.5	-29.5	146.38	295.44	-10823.98	206.7	-9623.41	237	-10111.74	66.49	-19286.24	79.09	186
22.5	66.5	1725.82	2048.59	950.09	2008.48	976.78	0	0	0	0	2103.74	187
41.5	49.5	1310.1	2029.27	-1141.68	2074.28	-1266.5	2098.49	-1715.43	1677.19	-6033.78	1845.23	188
-6.5	58.5	1501.51	1505.41	1426.2	1498.63	1417.76	0	0	0	0	1510.44	189
27.5	52.5	1991.46	2677.817523	633.126687	2626.114845	147.864951	2726.369538	325.544454	12.147906	12.147906	2487.356466	190
105.5	48.5	12.04	211.04	-3685	204.92	-2290.64	0	0	0	0	5.1	191
-112.5	30.5	126.59	101.27	-13330.39	101.27	-12176.21	101.51	-13102.83	99.36	-21336.38	119.42	192
120.5	40.5	1094.95	1172	-657.04	1192.76	-404.43	1200.91	-195.17	1088.8	-1809.19	1177.54	193
68.5	57.5	1099.3	1739.67	238.46	1676.47	67.68	0	0	0	0	1479.26	194
130.5	32.5	14176.28	14296.036044	13937.087848	14272.31079	13923.500566	14430.259194	13886.627942	14207.683718	11577.629834	14195.02625	195
-102.5	31.5	110.83	65.66	-12829.73	64.61	-10578.68	66.45	-12614.67	52.79	-21729.28	60.93	196
80.5	52.5	743.02	1077.27	-1841.32	1061.72	-1977.11	1097.67	-2125.81	0	0	951.06	197
-60.5	7.5	8440.06	8904.86	3561.83	9019.08	2976.68	9019.99	5166.98	8841.34	-4509.41	11303.4	198
11.5	-1.5	44187.67	44073.74	44348.38	43930.25	43615.27	45067.09	45371.82	44661.56	43527.51	49076.51	199
52.5	47.5	27.05	183.54	-6035.53	222.04	-6193.71	72.42	-8771.47	0	0	150.04	200
-70.5	7.5	9284.16	8833.4	7695.99	8793.09	7873.26	9615.81	8495.44	9211.17	3509.1	12253.46	201
-107.5	41.5	541.21	1238.981576	-3942.914262	1288.075032	-4738.643992	1179.086764	-4671.677574	2.922534	2.922534	1087.772538	202
10.5	12.5	1073.58	642.04	-12504.23	582.5	-13066.4	784.89	-13806.09	620.69	-23963.07	1658.19	203
-103.5	55.5	1062.96	1663.666778	136.590472	1612.299406	-42.706212	1.913328	1.913328	1.913328	1.913328	1594.790978	204
111.5	28.5	8965.7	9084.42	8477.7	8900.94	8273.5	9159.16	8079.5	8903.37	4334.02	9098.72	205
51.5	49.5	182.44	457.51	-6912.59	502.91	-4723.49	503.12	-5692.65	0	0	369.88	206
-52.5	-30.5	9400.32	10080.878208	8858.089872	9951.011262	8498.377068	10203.0813	7885.198986	9887.527842	1673.102172	9785.436138	207
-47.5	-21.5	6045.65	5667.736565	4056.37283	5416.736645	3489.379115	5968.88309	4215.44225	5766.893	-2306.117305	8071.22489	208
63.5	26.5	102	82.15	-18120.99	82.15	-18170.65	86.56	-17492.96	84.91	-30389.09	124.05	209
-92.5	44.5	3485.64	4088.855732	2431.910379	4145.133758	2361.318116	4226.763866	2008.36679	3862.005542	-1506.832233	4025.265758	210
-52.5	-17.5	7201.74	6351.46956	4644.912708	6074.87202	4200.700782	6609.372516	4745.205036	6358.37715	-1485.891852	8916.948486	211
-64.5	-25.5	1876.07	1735.95	-5909.57	1750.96	-5070.33	1913.33	-5574.27	1304.74	-12595.57	1712.59	212
-54.5	-10.5	12873.07	11589.51	10162.06	11368.42	10153.72	12288.83	10905.57	11988.08	6289.77	15383.53	213
-111.5	39.5	1082.15	1876.34788	-3948.801033	2004.836763	-5245.786655	1887.387191	-4743.947681	1850.039334	-8574.845556	1830.777367	214
-5.5	34.5	1906.17	2204.19	-5880.53	2039.19	-7116.32	2375.8	-7695.31	2076.51	-15278.11	2399.15	215
-59.5	1.5	11328.66	10257.72	7199.33	10541.31	6681.1	11460.76	7927.73	10827.37	2074.4	13636.52	216
-60.5	50.5	4908.73	47.123808	47.123808	5015.505024	4681.056848	47.123808	47.123808	47.123808	47.123808	5213.703872	217
-66.5	-36.5	815.12	1345.26	-6062.45	1343.52	-5686.78	1274.44	-5655.45	0	0	787.64	218
79.5	31.5	5149.3	6637.041514	4993.427542	6622.615417	4979.991952	99.38149	99.38149	99.38149	99.38149	6546.179659	219
-71.5	-0.5	24759.6	25206.0231	23622.05772	24632.986288	22918.123676	25600.660228	24077.297732	25376.480424	20923.475816	28741.247852	220
-1.5	6.5	3281.41	2390.52	-682.19	3500.54	-1169.77	3530.53	-388.12	3304.37	-7918.1	5354.26	221
82.5	50.5	2509.45	3045.532681	607.392721	3021.048578	412.081859	3081.992388	245.188834	78.043895	78.043895	2862.352447	222
109.5	25.5	10854.41	11051.25	10416.79	10733.2	10238.09	11136.88	10319.09	10861.92	6633.21	11063.48	223
-50.5	-19.5	5044.59	4128.21	770.45	3978.54	1457.17	4380.77	1923.77	4226.44	-4462.5	6435.16	224
42.5	8.5	1164.95	959.93	-9653.32	980.95	-8739.94	996.18	-9673.74	950.48	-20978.17	1082.09	225
111.5	35.5	538.55	993.23	-5338.7	991.23	-4639.03	865.79	-4254.07	596.14	-8759.25	552.82	226
