Lon	Lat	PNV	C3cer_TeWW	C3cer_TeWWi	C3crps_TeSW	C3crps_TeSWi	C4crps_TeCo	C4crps_TeCoi	Rice_TrRi	Rice_TrRii	Pas	ID
90.5	48.5	11.33	51.15381	-2950.404113	67.019543	-1757.585317	1.004971	1.004971	1.004971	1.004971	3.40169	71
30.5	66.5	1604.6	257.5383	257.5383	1725.546765	1276.464635	257.5383	257.5383	257.5383	257.5383	1795.896865	72
128.5	44.5	1056.53	1550.42	137.11	1591.5	73.06	1603.37	243.36	1554.81	-2318.54	1300.18	73
25.5	35.5	741.23	778.83	-41.69	776.47	-121.91	793.34	-265.45	785.76	-754.97	805.84	74
-116.5	55.5	580.15	1127.364008	-397.429471	1031.915869	-1348.437903	17.346485	17.346485	17.346485	17.346485	856.735211	75
76.5	53.5	561.2	1150.62	-1606.6	1123.32	-1821.91	1132.49	-2185.77	0	0	948.53	76
-112.5	58.5	548.74	583.195882	473.83813	579.342124	452.798482	505.609036	505.609036	505.609036	505.609036	575.5426	77
-53.5	-1.5	8110.53	6917.26	3234.48	7242.22	4150	7748.5	3586.61	7412.23	-2057.76	9660.35	78
-75.5	-14.5	20.69	17.55	-12927.15	17.02	-13603.17	15.71	-12618.44	17.28	-22629.59	18.33	79
113.5	50.5	226.69	694.57	-840.57	643.04	-986.74	0	0	0	0	373.83	80
113.5	2.5	30240.19	30275.89	29924.92	29878.61	28728.24	30929.82	30474.85	30347.9	26978.61	36361.9	81
-87.5	20.5	2731.63	2235.49	237.25	2529.59	21.24	2549.72	289.66	2385.97	-3510.59	3242.37	82
-83.5	35.5	7652.9	8439.47483	7472.509676	8458.836912	7105.371213	8535.130692	6860.24039	8550.046204	3646.376609	8047.349764	83
114.5	39.5	429.73	655.52	-4281.63	683.8	-3757.29	689.75	-3080.12	587.54	-7205.22	366.74	84
-91.5	43.5	3014.39	4080.590044	2544.511006	4122.697408	2413.610288	4180.630023	1985.528751	3811.260867	-1500.045263	3856.577268	85
-83.5	12.5	7670.26	7620.05	7551.02	7692.22	7490.05	7785.59	7679.51	7736.97	7309.77	8260.81	86
19.5	-5.5	3878.27	6125.09	3455.05	5994.78	3113.57	6090.44	3059.44	5985.89	-5777.97	9652.9	87
30.5	-11.5	5302.95	3870.089137	-1670.390257	3819.784691	-1841.959383	4229.414555	-1294.052554	3911.493423	-11408.546676	7403.897665	88
48.5	48.5	163.89	491.08	-5060.26	543.12	-5561.54	393.51	-6611.14	0	0	428.62	89
25.5	45.5	1834.27	2979.82	1581.06	2896.05	1071.51	3135.7	1343.2	0	0	2461.88	90
125.5	50.5	460.82	915.57	-744.94	944.96	-671.83	954.76	-557.32	0	0	696.91	91
126.5	44.5	839.03	1222.18	-1282.06	1269.64	-1122.49	1262.39	-949.54	1060.7	-4230.45	990.18	92
123.5	48.5	669.25	990.92	-1092.77	1063.59	-1057.36	1068.48	-762.1	977.86	-3721.11	821.51	93
-102.5	41.5	271.53	656.33	-3655.88	733.62	-3969.63	772.84	-4399.93	333.82	-9447.1	383.65	94
-38.5	-10.5	814.71	403.12	-9861.82	521.54	-7792.81	507.91	-8450.36	394.03	-21524.89	649.65	95
21.5	66.5	2104.69	2320.44	1353.52	2272.43	1399.63	0	0	0	0	2423	96
64.5	48.5	69.4	263.5	-7821.3	305.54	-8442.64	165.53	-8038.41	0	0	212.88	97
-97.5	21.5	2619.62	2549.26	1000.17	2579.12	1227.94	2685.68	1051.23	2585.72	-286.89	2875.77	98
123.5	-33.5	246.86	232.243544	-6531.98637	233.805608	-6380.810188	284.275152	-7164.798952	275.897654	-10871.009646	276.092912	99
39.5	51.5	1250.84	2215.0873	66.7271	2232.9784	-142.45595	2277.95705	-390.8566	43.7794	43.7794	1912.1738	100
-67.5	46.5	6729.25	7335.2719	6603.361248	6885.51226	5473.079216	7183.234564	5957.866772	8.0751	8.0751	7158.743988	101
44.5	50.5	919.68	1697.91	-1456.53	1749.64	-1506.5	1789.8	-2150.07	1367.38	-6480.19	1478.86	102
28.5	58.5	2131.08	2921.58	1814.91	2871.21	1772.77	2952.94	1796.61	0	0	2585.96	103
29.5	-17.5	1752.91	683.3	-11920.1	763.21	-9785.82	877.78	-10828.67	788.47	-20117.32	1910.67	104
106.5	40.5	7	5.13	-10849.18	5.13	-9635.45	5.13	-8795.06	6.3	-12352.19	6.76	105
171.5	-43.5	5839.53	6725.695475	6036.717276	6501.292556	5813.550982	6962.672397	6193.768651	62.482971	62.482971	7068.705571	106
-70.5	-16.5	1213.79	1144.84	-3249.88	1035.51	-3993.56	1718.28	-2104.09	0	0	1215.56	107
13.5	13.5	1299.37	924.26	-8666.94	885.38	-9040.59	933.98	-9517.2	815.66	-17654.51	1529.37	108
-120.5	47.5	2429.27	3349.880544	-1268.207296	3365.210832	-2968.144376	3324.385408	-1949.104528	3284.915912	-4184.328776	3270.54492	109
-39.5	-11.5	1205.55	731.06	-9780.35	827.04	-7494.51	897.38	-7872.12	750.98	-17116.69	1092.37	110
-57.5	-14.5	10878.54	9773.65	7603.76	9597.71	8298.72	10151.79	8576.09	9909.04	38.69	15247.67	111
26.5	61.5	1538.9	1873.068896	719.855068	1837.401872	751.283142	4.00114	4.00114	4.00114	4.00114	1790.783396	112
-0.5	53.5	1523.58	2164.41591	636.308736	2140.91826	135.108861	2290.423308	536.6787	0.152358	0.152358	2077.054647	113
-97.5	50.5	907.74	1677.1	-647.19	1540.24	-1265.37	1523.98	-1252.37	0	0	1430.41	114
4.5	8.5	3427.52	3817.469196	578.072308	3739.896064	331.134708	3826.584666	26.58155	3586.794752	-11079.234444	5325.843154	115
39.5	49.5	896.4	1723.6	-1464.39	1783.61	-1676.86	1840.42	-1989.35	1686.59	-6079.65	1449.14	116
-93.5	48.5	1975.46	2590.175797	1025.102363	2451.140561	672.907799	2573.087881	888.169667	87.512878	87.512878	2339.696384	117
115.5	41.5	122.73	248.46	-4353.33	281.22	-4339.61	352.74	-3607.25	0	0	71.98	118
-64.5	9.5	2431.62	1638.39	-8074.55	1717.99	-6394.98	1678.8	-7782	1689.74	-19425.42	2631.83	119
54.5	39.5	3.09	1.43	-10143.68	1.19	-10570.46	0.47	-11264.48	1.19	-16516	2.38	120
-72.5	-6.5	11583.19	11274.7	10019.15	10697.8	9325.67	11789.77	11106.38	11498.42	6851.27	17125.36	121
-108.5	34.5	136.83	691.729248	-7871.082234	547.355658	-7013.328198	390.862524	-5523.312462	469.716024	-9696.067638	289.681536	122
-97.5	23.5	617.73	584.17	-73.06	591.05	38.7	595.77	-27.09	587.16	-474.68	609.6	123
42.5	52.5	1372.97	2220.74837	-253.3739	2243.31949	-487.74657	2285.6798	-713.941155	18.535095	18.535095	2001.735505	124
119.5	31.5	4319.38	4839.04	2492.95	4706.66	2574.7	4969.69	2416.88	4747.26	-1635.89	4416.82	125
62.5	53.5	671.15	1095.71	-1248.99	1087.86	-1421.21	1110.49	-1649.91	0	0	927.78	126
42.5	34.5	84.44	68.54	-14725.5	67.05	-14377.15	79.72	-16007.83	76.24	-22756.78	83.2	127
-96.5	47.5	1606.99	2197.9244	-469.805028	2250.619378	-481.264364	2342.753238	-670.842508	2043.762392	-3703.08463	2132.352642	128
