     Lon      Lat             PNV      C3cer_TeWW     C3cer_TeWWi     C3crps_TeSW    C3crps_TeSWi     C4crps_TeCo    C4crps_TeCoi       Rice_TrRi      Rice_TrRii             Pas
   16.50    38.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          225.28
   21.50    -4.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3801.59
  -14.50    12.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1491.59
  -44.50   -21.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2645.41
   17.50     7.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3786.84
   38.50    27.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          109.29
  -89.50    54.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          738.90
  146.50   -23.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          683.59
  111.50    22.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1673.32
   90.50    48.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          538.22
   30.50    66.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          485.45
  128.50    44.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2144.26
   25.50    35.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00           64.33
 -116.50    55.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1171.91
   76.50    53.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          597.30
 -112.50    58.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          650.04
  -53.50    -1.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2600.89
  -75.50   -14.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          193.76
  113.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1363.66
  113.50     2.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         4812.93
  -87.50    20.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1712.80
  -83.50    35.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2636.19
  114.50    39.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1996.51
  -91.50    43.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1509.55
  -83.50    12.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          383.34
   19.50    -5.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3433.99
   30.50   -11.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2739.76
   48.50    48.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          547.00
   25.50    45.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2146.02
  125.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1637.95
  126.50    44.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1595.01
  123.50    48.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1494.04
 -102.50    41.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1342.66
  -38.50   -10.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1992.87
   21.50    66.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          498.27
   64.50    48.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          473.52
  -97.50    21.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          629.61
  123.50   -33.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          733.46
   39.50    51.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          947.63
  -67.50    46.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1818.15
   44.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          713.18
   28.50    58.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1320.94
   29.50   -17.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2021.13
  106.50    40.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          564.67
  171.50   -43.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2125.74
  -70.50   -16.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          919.40
   13.50    13.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          673.40
 -120.50    47.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          880.88
  -39.50   -11.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2275.89
  -57.50   -14.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1872.79
   26.50    61.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          651.35
   -0.50    53.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1082.67
  -97.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          979.19
    4.50     8.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2065.47
   39.50    49.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          936.21
  -93.50    48.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1568.45
  115.50    41.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1721.00
  -64.50     9.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2017.23
   54.50    39.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          432.57
  -72.50    -6.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         4058.16
 -108.50    34.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1416.49
  -97.50    23.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          157.02
   42.50    52.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          701.30
  119.50    31.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1751.87
   62.50    53.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          558.53
   42.50    34.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          362.58
  -96.50    47.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          989.43
