     Lon      Lat             PNV      C3cer_TeWW     C3cer_TeWWi     C3crps_TeSW    C3crps_TeSWi     C4crps_TeCo    C4crps_TeCoi       Rice_TrRi      Rice_TrRii             Pas
   26.50    61.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          639.92
   -0.50    53.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1197.56
  -97.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1156.88
    4.50     8.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2918.47
   39.50    49.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1164.27
  -93.50    48.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1497.66
  115.50    41.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1734.84
  -64.50     9.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2369.64
   54.50    39.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          423.07
  -72.50    -6.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2846.22
 -108.50    34.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1543.41
  -97.50    23.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          170.92
   42.50    52.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          881.31
  119.50    31.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1786.31
   62.50    53.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          671.70
   42.50    34.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          387.42
  -96.50    47.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1255.49
 -121.50    43.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          721.01
   73.50    56.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          965.66
 -107.50    45.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1088.13
   78.50    57.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1231.33
   22.50     9.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2673.45
 -102.50    51.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          993.29
  -85.50    38.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2136.16
  140.50    -5.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         5206.18
    0.50    16.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          716.70
  121.50    -8.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          463.11
  102.50     4.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         4182.43
   21.50    51.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1337.88
   84.50    24.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2341.86
   74.50    32.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          726.83
  126.50   -17.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1492.35
   16.50   -22.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          671.61
   39.50     9.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2521.55
   46.50    26.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          220.53
   26.50    10.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1817.20
  -49.50   -15.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3045.39
   74.50    43.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          844.58
  -62.50   -17.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2350.15
  -65.50   -14.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3661.30
   77.50    10.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3458.74
  139.50   -35.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          525.07
  -75.50    -5.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2936.47
  118.50    33.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1323.21
  -68.50    45.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1272.12
  -91.50    46.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1020.06
   33.50    35.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00           77.95
   -4.50    31.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          210.11
  103.50    35.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2501.93
   45.50    52.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          930.07
   57.50    61.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1131.72
   64.50    53.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          659.29
  -64.50   -29.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1128.37
  -65.50    -7.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2687.43
   13.50    32.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          326.94
   78.50    28.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1677.55
  142.50   -35.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          762.33
  125.50    49.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1800.41
 -104.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1026.47
  -42.50   -17.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2685.05
   40.50   -12.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          719.77
   38.50    -1.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2574.20
   17.50   -17.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1680.36
  -46.50   -11.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1611.84
   31.50   -15.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1162.90
   97.50    58.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          896.50
   52.50    60.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1158.83
  -96.50    30.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1661.42
  113.50    35.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1670.12
 -110.50    42.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          844.81
  -45.50   -21.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3089.48
   16.50    40.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          868.52
   38.50     0.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1841.92
  109.50    37.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1700.83
   25.50   -29.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          825.72
   22.50    66.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          513.05
   41.50    49.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1064.24
   -6.50    58.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00           33.51
   27.50    52.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1186.53
  105.50    48.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1057.26
 -112.50    30.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          243.63
  120.50    40.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          772.00
   68.50    57.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1072.16
  130.50    32.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1573.03
 -102.50    31.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          803.66
   80.50    52.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          629.17
  -60.50     7.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1911.74
   11.50    -1.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3042.24
   52.50    47.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          482.79
  -70.50     7.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3823.48
 -107.50    41.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          945.86
   10.50    12.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1702.10
 -103.50    55.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          678.24
  111.50    28.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1926.54
   51.50    49.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          580.13
  -52.50   -30.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2441.71
  -47.50   -21.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3548.01
   63.50    26.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          292.20
  -92.50    44.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1630.13
  -52.50   -17.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3278.46
  -64.50   -25.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1145.44
  -54.50   -10.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2949.92
 -111.50    39.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          950.72
   -5.50    34.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          868.17
  -59.50     1.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2463.36
  -60.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          334.22
  -66.50   -36.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1376.70
   79.50    31.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2616.97
  -71.50    -0.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2475.16
   -1.50     6.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         4168.33
   82.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          854.25
  109.50    25.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1890.53
  -50.50   -19.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2993.48
   42.50     8.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2217.79
  111.50    35.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1652.46
  -70.50     1.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2691.22
    8.50    47.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1750.89
  115.50   -25.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          450.39
  -70.50   -53.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          110.12
  141.50    41.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00           70.62
   26.50    -4.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3809.45
  -11.50    17.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          287.89
 -105.50    32.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1262.56
  101.50     3.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         3047.01
  -71.50    -1.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2832.23
   93.50    55.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1207.31
  -84.50    15.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1596.93
   -6.50    10.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2913.58
 -101.50    19.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2213.36
   85.50    50.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1132.46
   86.50    56.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          880.65
   80.50    43.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1014.39
   25.50    15.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          379.93
   33.50   -16.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1907.92
  -49.50   -24.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2477.77
  -65.50   -22.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         1007.40
   91.50    59.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          955.87
   24.50    -6.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2527.93
   48.50     6.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          716.14
   38.50     3.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00         2072.22
  144.50   -32.50            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00            0.00          529.96
