     Lon      Lat             PNV      C3cer_TeWW     C3cer_TeWWi     C3crps_TeSW    C3crps_TeSWi     C4crps_TeCo    C4crps_TeCoi       Rice_TrRi      Rice_TrRii             Pas
  105.50    18.50               0        15791257        21551530        19741428        53105761        19934971        24105981        13183644        19161422               0
   30.50   -20.50               0        11097380        13594560        11635566        16769853        12944118        18348200        18822015        15228468               0
   28.50    47.50               0         6919942         7842085        14521806        16536570         7957564         8814661        12574490         9532814               0
  -97.50    44.50               0        10060378        11531658        16438578        18068916        14263903        16816573        10517596        12157326               0
   11.50     6.50               0         7580365        24140718        19594739        59579204        11971745        34373236         9910587        23849160               0
  -69.50   -37.50               0          893443         8004521         2297425        13702500         3845648         9994731         2186433        11207436               0
 -111.50    58.50               0         7169920         7612447        20077767        22623536               0               0               0               0               0
 -102.50    42.50               0         8158895        11251311        15233326        23417638        12549744        22324948         8405305        12125566               0
  131.50    53.50               0        12358342        12754793        32447482        33472787               0               0               0               0               0
  161.50    55.50               0               0               0        16017183        18640547               0               0               0               0               0
 -106.50    31.50               0         5810248        10033210        12129994        24504941        12027227        28378731         5105373        20658164               0
 -108.50    26.50               0        15031964         9909510        24575585        29047569        20036440        28974588        19482388        22901889               0
  -76.50    47.50               0         8714372         8582113        22821955        23336294               0               0               0               0               0
   84.50    21.50               0         9135815        12170512        17288260        26942194        16430805        22920572        12889209        20971190               0
   35.50    -1.50               0         7018860        26145538        18253629        57919949         9878196        10413836         9374908        10851506               0
   33.50    60.50               0         4907780        19462855        13197723        46099483               0               0               0               0               0
   28.50    45.50               0         5992402         8124028        11999712        16039366         7451693        10458233         6031125         9368176               0
  104.50    17.50               0        16016595        17736936        21057848        45109960        20248868        34051158        17076622        18401046               0
  -54.50    -9.50               0        10993820        24605755        17975462        19494195        12683400        35014541         9914376        11302780               0
   66.50    47.50               0         1661389         3478048         3423704         7204527         3880946         6339158               0               0               0
  118.50    29.50               0        15998867        16450646        41386880        42801144        25495962        26848505        21850937        21681484               0
   17.50   -20.50               0        15047660        14983078         8772420        36747290         7551708        36929837        14680615        24848403               0
   86.50    59.50               0        10607576        15051604        28435970        38607856               0               0               0               0               0
  -63.50    -3.50               0        22246646        23828726        18616531        55275276         8812842        33571052         8151596        22071007               0
   16.50    38.50               0         3725941         6091173         8588474        16692696         4222583        13843825         2465103         7978786               0
   21.50    -4.50               0         6254981        22121552        15041739        56753066        11155493        36559707        10307853        24470032               0
  -14.50    12.50               0        18219721        25613068        15246675        17535360        15876154        16192461        11391548        14275728               0
  -44.50   -21.50               0         7737627        24982091        30257746        31792482        17532178        18294949        12246894        13322635               0
   17.50     7.50               0        28129618        26921947        20621550        64883829        13626910        37396786        10909787        26006574               0
   38.50    27.50               0          254826         5657129          672740        14749308         1016881        30219044          263800        20734686               0
  -89.50    54.50               0         9921182        12023557        28391602        33758694               0               0               0               0               0
  146.50   -23.50               0         8641434         8377976        19812068        25323617        16855557        36990804        10191266        23491732               0
  111.50    22.50               0        19959395        18982658        45513790        42848999        31083678        31693839        25315012        26450706               0
   90.50    48.50               0         2770338         8839419         7163628         6053982               0               0               0               0               0
   30.50    66.50               0               0               0        24293139        26092486               0               0               0               0               0
  128.50    44.50               0        19941524        20072664        38956869        38817532        22157340        22050686         7056630         7070772               0
   25.50    35.50               0         3724933         3596947         8649738        12369338         3391558         8590212         1874694         4660281               0
 -116.50    55.50               0         9279384         9298503        26639988        48155921               0               0               0               0               0
   76.50    53.50               0         3663756         4039701         8585220         9015848         4817861         5447889               0               0               0
 -112.50    58.50               0         7143878         7482379        20097842        22618914               0               0               0               0               0
  -53.50    -1.50               0        20324599        23414889        18217583        21534782        12349600        34857744         8277453        10542567               0
  -75.50   -14.50               0         1728955        10627698         4288198        28806143         4141582        14522016         1744340        15311432               0
  113.50    50.50               0         5299352         5299351        13997597        13690600               0               0               0               0               0
  113.50     2.50               0        28873446        29194900        26141088        68308948        18262905        35778860        16202965        24769936               0
  -87.50    20.50               0        18963334        18946823        16164654        45422841        19605456        25191668        17983146        16843620               0
  -83.50    35.50               0        14678091        15428202        34690302        36977677        26440538        26741797        17360035        17088410               0
  114.50    39.50               0        20482936        22681970        40540253        44734378        21220796        22480390         8345561        10234978               0
  -91.50    43.50               0        11207439        12052983        19710735        20755699        17887915        19263243        13288100        13322508               0
  -83.50    12.50               0         7122669         7645984         5412909        17992429         5267495        12298041         3380734         7574774               0
   19.50    -5.50               0         6348383        22202184        15419136        56529207        11163279        36044988        10499348        24610315               0
   30.50   -11.50               0         6586715        28438056        14649569        63887777        11689871        36282254         9415729        24465459               0
   48.50    48.50               0         1979758         4561058         4081347        10188139         5044976         9338572               0               0               0
   25.50    45.50               0         9029040         9093476        23760632        24066702         8777708         9240613               0               0               0
  125.50    50.50               0        16767878        17045638        28755376        28843090        16668752        16185256               0               0               0
  126.50    44.50               0        22302049        22523348        41669834        42243573        26707905        27054530        13278909        13469819               0
  123.50    48.50               0        17893966        18777243        30815694        32094922        17091816        16827595         7836638         8040272               0
 -102.50    41.50               0         7978294        11352072        15061505        22652503        13644474        21371988         9956568        13758032               0
  -38.50   -10.50               0        18451280        23637524        21592404        23343750        13011996        14911111        18529896        12476732               0
   21.50    66.50               0        10056850        12682730        27463458        23763764               0               0               0               0               0
   64.50    48.50               0         1180240        21396615         2680288        46516697         3434877        24655151               0               0               0
  -97.50    21.50               0        10118274         9972723        15207524        18635491        12163891        14395298        10867764        12452465               0
  123.50   -33.50               0        10319835        18442797        23501080        43226038         9452634        24178395         6589372        17144505               0
   39.50    51.50               0         5367147         6186831        11917490        13585368         6538799         7257604               0               0               0
  -67.50    46.50               0        10158607        10142833        57654826        60809674        18405163        18832792               0               0               0
   44.50    50.50               0         4604954         6132628         9019861        11315029         5897076         7783507         8859548        14099609               0
   28.50    58.50               0         5235249         5436150        10807303        11085020         4690227         4811968               0               0               0
   29.50   -17.50               0        13688508        12548712        13644670        17973702        15806090        20488495        22265639        15004488               0
  106.50    40.50               0         5170713        17522972        15712352        36099239         7664770        20700544         2861143        14561040               0
  171.50   -43.50               0        20474499        20831951        60941353        53401616        11610311        11781581               0               0               0
  -70.50   -16.50               0         7277756         7629551        20558011        23955030               0               0               0               0               0
   13.50    13.50               0         2680301         5387140         7218237        11013119        11290068        18186890         4861060        10798116               0
 -120.50    47.50               0         3511048        11408969         8882255        57478882         3101302        17927039         1825374         6846823               0
  -39.50   -11.50               0        16947412        28422104        18704087        25640702        12943504        17119616        19642583        11948752               0
  -57.50   -14.50               0         7209262        20281610        16343218        16587976        20014340        20545160        15269911        16325656               0
   26.50    61.50               0         8935492        14136494        21012901        23822295               0               0               0               0               0
   -0.50    53.50               0        13526514        14825268        36832640        47404491         9421756        14090384               0               0               0
  -97.50    50.50               0         9210178        11495092        26135466        36530414        12770868        19859847               0               0               0
    4.50     8.50               0         7648786         8478446        17775187        19275395        15799545        17044283        12020388        14687227               0
   39.50    49.50               0         6336162         8067599        12717103        15851600         7299687         8821130         6682924         9110152               0
  -93.50    48.50               0        12752102        14336560        32120010        37262547        14461050        15809944               0               0               0
  115.50    41.50               0        18288970        23444308        35157856        42576723        16472296        17489566               0               0               0
  -64.50     9.50               0        11481174        25081776        20672914        23132356        23080838        27468410        22322013        23485534               0
   54.50    39.50               0          133006        10330138          496556        22052408          961522        17826623          458968        15092386               0
  -72.50    -6.50               0        25837948        25940706        61141056        62819438        34988452        35161785        23048352        23442341               0
 -108.50    34.50               0         4990896        21090560        32019391        39974519        14418302        18372038         5310456         9942808               0
  -97.50    23.50               0         4007233         4567105         5269537         7534945         4626409         6714758         3998096         5992671               0
   42.50    52.50               0         4896879         5834281        11010982        12941751         6083798         6880305               0               0               0
  119.50    31.50               0        15467105        17367219        40655080        43390509        27183787        28666901        25031346        22291439               0
   62.50    53.50               0         4453404         5086686         9907802        10956464         5375574         5877688               0               0               0
   42.50    34.50               0         1843746         3798674         5466384        18909982         2019404        34651371         1446696        17983789               0
  -96.50    47.50               0        11252102        14043802        20627561        24093922        14791465        17583260         8315492        10436176               0
 -121.50    43.50               0         3221204        10460612        11656111        49256202               0               0               0               0               0
   73.50    56.50               0         4883761         5441905        11898618        12913425               0               0               0               0               0
 -107.50    45.50               0         6459670        10454678        13708676        39402377         7581145        19843735         4829157         9734747               0
   78.50    57.50               0         5056786        14978954        12990816        39614580               0               0               0               0               0
   22.50     9.50               0        26940525        28708603        23540374        70009096        12068894        38259132        10461916        25421477               0
 -102.50    51.50               0         7666908         8596876        20828434        25613153               0               0               0               0               0
  -85.50    38.50               0        13991200        15606605        25855450        29723447        26168496        29487000        19401731        19146241               0
  140.50    -5.50               0        26388685        27280890        22842741        61230442        22934336        38103992        20732266        25824055               0
    0.50    16.50               0               0               0         1797126        29170417         9458598        24906057         2618574        12081365               0
  121.50    -8.50               0        10259378         9322820         8065522         8668512         7563518         7994792         6898949         8090586               0
  102.50     4.50               0        25250032        27801231        24145272        65055564        17290335        35494587        15327503        15130997               0
   21.50    51.50               0        10599251        12095199        26232260        31563790        11977896        13584687               0               0               0
   84.50    24.50               0        10951978        11303931        21427782        32359056        19239634        27579802        17092255        24432816               0
   74.50    32.50               0         9086719         8240548        20058090        23337002        17423317        29247400        12102668        20671590               0
  126.50   -17.50               0        13261085        11770583        30292263        29733324        29948380        40739304        16800866        23513649               0
   16.50   -22.50               0         7920058         6858388         6274470        35470393         5905899        11305249         8398649        26203418               0
   39.50     9.50               0        10574468        12569222        14609313        17000752        12966073        13555998         8838852         9904599               0
   46.50    26.50               0         2252213         3270336         5368288        10345782         4159616        34916246         2235715        17761515               0
   26.50    10.50               0         5988474        31750211        17897628        78595897        15143905        39685363         8772702        22672561               0
  -49.50   -15.50               0         7685005         8703767        20585626        22667443        19272535        20437293        13421826        14711467               0
   74.50    43.50               0         2517348         5759894         4492883        13253589         4492332         8406175         4702888         8226460               0
  -62.50   -17.50               0         5983928        24286416        15244768        60474930         9852066        34357447         9586988        22823462               0
  -65.50   -14.50               0         5898261        25732828        13592610        63406310         9641972        35995092         9028902        24609497               0
   77.50    10.50               0        15050278        25128993        24338062        30767198        14935616        16307879        14884351        17769595               0
  139.50   -35.50               0         6041169         8418758        11715980        17293594         5075316        22620018         8810710        15357467               0
  -75.50    -5.50               0        12777107        13813396        21078810        22411182        19918340        20474029        15521987        15541636               0
  118.50    33.50               0        16471097        16858272        39645172        35757283        30272445        31042157        19859638        20054476               0
  -68.50    45.50               0         9180866        14783392        50779054        57336816        17732450        19220430               0               0               0
  -91.50    46.50               0         7184008         7648707        15617680        16245654        11766942        12468328               0               0               0
   33.50    35.50               0         4016147         3406800         9223290         9285609         3765578         8991585         2434220         7425117               0
   -4.50    31.50               0          558489         7211370         1518699        28032241         1901832        17552101          633945        11977340               0
  103.50    35.50               0        19578909        21131463        40924197        42988070        16200377        16603622         3681234         3809556               0
   45.50    52.50               0         4819928         5827286        10892058        12710898         6053455         6963749               0               0               0
   57.50    61.50               0         4627853        14722493         9233772         9146040               0               0               0               0               0
   64.50    53.50               0         3139064        23216845         6706182        52344914        13468323        20548771               0               0               0
  -64.50   -29.50               0         8312936         9432914        12908706        16326568        10385851        16008030               0               0               0
  -65.50    -7.50               0        22820423        22877389        54812310        56099732        35370664        35988384        22507580        24021190               0
   13.50    32.50               0         5626992         8164018        12652602        18230806         6939435        28665949         5275197        18252742               0
   78.50    28.50               0         9518398         8210372        19781363        21139697        17467998        28575071        14582519        23722634               0
  142.50   -35.50               0         5454171        11675481        11703548        20946637         6198414        16322827         6182150        20588335               0
  125.50    49.50               0        17471090        18605480        31628569        33046556        17885042        17642260               0               0               0
 -104.50    50.50               0         7724358         9071207        20355614        26653040        10981288        16436406               0               0               0
  -42.50   -17.50               0         7463470        27574288        21173897        25294697        18598895        21356047        12489558        15524492               0
   40.50   -12.50               0         2761788        14003268         5929895        34089535         5293601         5070107        12852530         5212133               0
   38.50    -1.50               0         6111347        25077202        17460992        59746460        14698955        17912794        21257060        14072272               0
   17.50   -17.50               0         5216758        15343404        11650027        36813210        10588892        38112879        19533253        25206026               0
  -46.50   -11.50               0        22881821        22724170        15821338        17262712        14701867        15861898        12201328        14561935               0
   31.50   -15.50               0         4888365        21233834        10316486        51470407        10281374        11794316         8434205        12080242               0
   97.50    58.50               0         4289220        15343791        11576788        39635681               0               0               0               0               0
   52.50    60.50               0         4775902        17903975         9744199        44278954               0               0               0               0               0
  -96.50    30.50               0        13366827        11772710        16683781        19248232        20485758        31652000        15913217        23242010               0
  113.50    35.50               0        16390580        17756461        33903802        35868426        26853028        27350118        17553755        18029926               0
 -110.50    42.50               0         4244658         5998440        16860022        33796296               0               0               0               0               0
  -45.50   -21.50               0         7763811         8503718        29533745        31232405        17662687        18419821        12118787        13017806               0
   16.50    40.50               0         3424441        13835969         8998754        32693426        10207617        26143489         7107307        14207990               0
   38.50     0.50               0         4561925        25762811        12628604        63510730        12634984        18815410        17219004        13749429               0
  109.50    37.50               0        19236377        22773683        40633428        45355914        21215324        23143091         9917598        14030924               0
   25.50   -29.50               0         6691093         8711423        14082300        18783068        13307444        20118425        14754267        18542058               0
   22.50    66.50               0         9709411        13434123        27654524        24621737               0               0               0               0               0
   41.50    49.50               0         4970417         6425719         9843814        12097667         6692728         8230357         9914935        14666378               0
   -6.50    58.50               0         2238811         3560291         6521628         9260536               0               0               0               0               0
   27.50    52.50               0         7470680         8308514        19723992        21902359         8585558         9713643               0               0               0
  105.50    48.50               0         3350360        20619940         7492622         7599225               0               0               0               0               0
 -112.50    30.50               0         2468230         8313570         5782966        17990460         4831200        25421778         2136984        19494216               0
  120.50    40.50               0        13935784        14079216        25163586        26081546        17052656        17289067        10755094        11042160               0
   68.50    57.50               0         4842305         5139267        12448178        13126949               0               0               0               0               0
  130.50    32.50               0        14030398        14317077        33448672        33887122        23644184        23891048        18832124        17573739               0
 -102.50    31.50               0         5467316        10542709        10180181        19223788        13472194        25201928        12408423        21401994               0
   80.50    52.50               0         4519810         5476864         9619440        11023586         5098120         5719288               0               0               0
  -60.50     7.50               0        12783083        21533000        20541798        56635209        23967547        25437721        21239686        23834446               0
   11.50    -1.50               0        23767627        23744652        18173217        60860748         7785463        35588910        21673282        23784123               0
   52.50    47.50               0         1195579         4564938         2305760         8431160         3241137        25373471               0               0               0
  -70.50     7.50               0        13740105        25964925        23629335        26170001        26290175        26895541        20463223        23303699               0
 -107.50    41.50               0         5172551         9983626        12651664        25888575         6812904        14801735               0               0               0
   10.50    12.50               0         5407577         7718700        14360371        16065665        15803160        22956554         8991289        14072481               0
 -103.50    55.50               0         6211185        13387585        17275711        36171020               0               0               0               0               0
  111.50    28.50               0        18219933        15703368        42429291        43325188        27572786        28216806        22760709        22222302               0
   51.50    49.50               0         2022497        21195172         4283813         8000431         3989740         6992162               0               0               0
  -52.50   -30.50               0         6752723        10000367        17188750        25198945        13646436        20732704         9301929        19278653               0
  -47.50   -21.50               0         8874220         9547805        27146558        29210082        19987959        20602438        12876210        13577208               0
   63.50    26.50               0          689033         6036754         1666021        17781171         2397634        24177075          816214        19704458               0
  -92.50    44.50               0        11296501        12187063        18982614        20089800        16921545        18487549        12153920        12645337               0
  -52.50   -17.50               0         7956651         8647104        20987584        22478087        19121803        19632827        12792106        13917206               0
  -64.50   -25.50               0         9811910        10454974        16605569        19053360        12664263        15779717        23004620        18736552               0
  -54.50   -10.50               0         7050581        25445365        17739442        19253509        17900684        35568574        12574206        14153292               0
 -111.50    39.50               0         4504473        10409942        16803101        38731370         8163324        20259274         3878276         8452654               0
   -5.50    34.50               0         5852702         9025282        23429746        33345245         4662328        12343874         8602939        11086598               0
  -59.50     1.50               0        21251866        25031252        15806793        62319660        16829058        36411055        12456934        15251569               0
  -60.50    50.50               0               0               0        21397888        21654301               0               0               0               0               0
  -66.50   -36.50               0         6623264        17486525        13468227        46981757         9966785        30240929               0               0               0
   79.50    31.50               0        10148239        11467317        23974492        28913814               0               0               0               0               0
  -71.50    -0.50               0        24333869        25044180        59562988        60903413        33207389        33219812        22178393        21970841               0
   -1.50     6.50               0        27333648        26842693        14694405        67135276         9619967        39259866         9071595         9731526               0
   82.50    50.50               0         4115220         4546478         8478962         9056408         4969713         5167868               0               0               0
  109.50    25.50               0        15879529        15703205        41602084        41477620        27656682        27757906        23496746        23192523               0
  -50.50   -19.50               0         7645913        25071245        20212160        22019005        20500650        21286582        12099985        13297655               0
   42.50     8.50               0         8705750        12604017        13672346        19468604        13470283        18436910         7441659        11922342               0
  111.50    35.50               0        13441175        17233473        28601027        35074088        24248211        26071384        16607528        17969330               0
  -70.50     1.50               0        24916376        26088101        19253041        60837772        17501722        35078184        17610161        23040869               0
    8.50    47.50               0        13840533        17692739        44818052        46584281        19647849        19697382               0               0               0
  115.50   -25.50               0         2561884         7250027         6337291        24166755         5128689        38701359         1905867        21590879               0
  -70.50   -53.50               0               0               0         7647154         8414344               0               0               0               0               0
  141.50    41.50               0         2624611         3433338         6463146         9564656         4023179         4585520               0               0               0
   26.50    -4.50               0         6600766        27110289        16232496        66647530        10980008        37273598        10129762        25779568               0
  -11.50    17.50               0               0               0         1030200        10345838         4266456        26739625          936008        19353615               0
 -105.50    32.50               0         6280271        11397528        23696393        33659538        18318077        21891310        12917618        20375556               0
  101.50     3.50               0        24307561        24695766        23232534        61326325        16741202        32230322        15628514        14975895               0
  -71.50    -1.50               0        25329029        27661816        62596436        67330620        33529773        33914175        22748601        22758466               0
   93.50    55.50               0         4920668         4972738        13362606        13206394               0               0               0               0               0
  -84.50    15.50               0         5974815        16911473        18765726        20499796        12222472        12594824        15329787        13530204               0
   -6.50    10.50               0        27162814        25106395        15547434        61466601        15094896        37320660        11735926        13509961               0
 -101.50    19.50               0        23766859        22026766        33926407        33375198        24260292        24354051        20009067        21687368               0
   85.50    50.50               0         5438231         5197019        10576774        10094350               0               0               0               0               0
   86.50    56.50               0         4604689         4997927        12615325        13363746               0               0               0               0               0
   80.50    43.50               0         3709338         4084439         8235564         9110800         4645994         4853888         5767151         5220638               0
   25.50    15.50               0          896953         6765906         2447242        18548103         5583632        19368598         1690863        14033211               0
   33.50   -16.50               0         5004388        29467851        10578203        73926964        11589474        37072066        20442904        12176942               0
  -49.50   -24.50               0         9003269         9703872        21802342        24479272        15727246        15817958        15335452        14631825               0
  -65.50   -22.50               0         5637468         7113189        11678370        14661662         5100026         5203638               0               0               0
   91.50    59.50               0        10537586        14126557        27702728        36124770               0               0               0               0               0
   24.50    -6.50               0         6759198        22504019        16007425        57201996        12306625        36523685        11868916        25392586               0
   48.50     6.50               0          593714        26523001         1415778        12125453         4717127        37947490               0               0               0
   38.50     3.50               0         4301250        25142238        11745279        61570954        10348224        37487436         6441618        24776974               0
  144.50   -32.50               0         3634416         9245954         7162223        33155566         5338832        33315148         3837661        16955940               0
