     Lon      Lat             PNV      C3cer_TeWW     C3cer_TeWWi     C3crps_TeSW    C3crps_TeSWi     C4crps_TeCo    C4crps_TeCoi       Rice_TrRi      Rice_TrRii             Pas
   30.50    66.50               0               0               0        32154061        33258650               0               0               0               0               0
  128.50    44.50               0        23892126        23613452        45259800        44251659        23286094        22752824        13865783        13759721               0
   25.50    35.50               0         5604732         4644834        12822623        16611549         4533642         9341964         3353746         7383762               0
 -116.50    55.50               0        10528531        11127612        29998666        56766119               0               0               0               0               0
   76.50    53.50               0         4360963         5256396         9815586        11524427         5759196         6737593               0               0               0
 -112.50    58.50               0         8649448         9442651        24372044        26125174               0               0               0               0               0
  -53.50    -1.50               0        27747777        29541442        24754734        26526789        13169783        35759944        13273754        16387120               0
  -75.50   -14.50               0         3233243        12884131         7540978        37841640         5857531        15379990         3505534        22946082               0
  113.50    50.50               0         7141333         7499496        17871605        18485599               0               0               0               0               0
  113.50     2.50               0        37782310        38034881        35819146        90982926        18835566        36090090        24502528        34475869               0
  -87.50    20.50               0        23627803        22670142        21464810        53422611        19184699        25522902        21914510        22462908               0
  -83.50    35.50               0        18058220        18836112        42747046        44126880        27705828        28378640        27018702        28408783               0
  114.50    39.50               0        23941094        26060324        47509772        53131495        22826539        23018843        18687632        19506124               0
  -91.50    43.50               0        13823838        14884756        24225618        26052310        19479489        20863468        21965623        22619362               0
  -83.50    12.50               0        10174670        11097462         7126664        25762250         4899290        11548636         4614478        10466146               0
   19.50    -5.50               0         7046133        26548824        17157792        64810702        11064050        36454308        15078012        35455037               0
   30.50   -11.50               0         8375975        33235511        17825506        73930000        12708490        36512656        14876080        35299336               0
   48.50    48.50               0         3061010         5558551         6464671        12556234         6159659        10568852               0               0               0
   25.50    45.50               0        11727282        12250821        28271125        30220303        10297431        10865144               0               0               0
  125.50    50.50               0        19391971        19019189        30933593        31408707        16898612        16621195               0               0               0
  126.50    44.50               0        25826445        26072333        49439898        49521860        27765556        27276726        23460820        22039595               0
  123.50    48.50               0        20947362        21000663        34166054        34219355        17413836        17256954        13814291        14648535               0
 -102.50    41.50               0        10818464        14097569        20595532        27713169        15856335        23173208        17307054        23231992               0
  -38.50   -10.50               0        26507472        29682493        26676957        30100556        13808399        16626440        25421341        19709337               0
   21.50    66.50               0        11960839        15836494        34375568        28650067               0               0               0               0               0
   64.50    48.50               0         1797011        24708902         3738697        52707248         4169742        26190938               0               0               0
  -97.50    21.50               0        12371798        13666696        18198839        20934186        11581548        15135473        13357390        18453549               0
  123.50   -33.50               0        15385936        23438535        34407269        53968048        12682636        24932910         9226468        25339066               0
   39.50    51.50               0         6671514         7448432        14241116        15901866         7458560         8100073               0               0               0
  -67.50    46.50               0        11609836        11751804        68365532        72987382        20970939        21039359               0               0               0
   44.50    50.50               0         5869488         7265593        11373504        13836789         7204896         8718796        13607762        21496229               0
   28.50    58.50               0         6529290         6706555        13566740        14074902         5760265         5811524               0               0               0
   29.50   -17.50               0        18949104        17820268        17392844        21941068        17398583        22199831        31502806        23154374               0
  106.50    40.50               0         7442693        20900476        23320439        41400526         9920780        22078692         5324279        23422322               0
  171.50   -43.50               0        23849508        24015764        75630123        64191670        15657694        16180519               0               0               0
  -70.50   -16.50               0        10487884        10575832        32134260        34442914          393398          512610               0               0               0
   13.50    13.50               0         4767929         6944015        12030395        15736818        12268477        19280406         9508447        18803222               0
 -120.50    47.50               0         6681068        13424140        13307880        65407806         4118260        18464934         3403353        12383122               0
  -39.50   -11.50               0        25888438        34041213        26642908        31935455        14140168        18169749        24907806        18350564               0
  -57.50   -14.50               0         9278586        24509264        20470742        21305148        20858827        21377583        23101620        24781214               0
   26.50    61.50               0        10512845        16025055        24768707        27292472               0               0               0               0               0
   -0.50    53.50               0        16137008        17721487        43956301        53469668         9886506        16949302               0               0               0
  -97.50    50.50               0        11911172        13399187        33970465        40437336        17733918        21886362               0               0               0
    4.50     8.50               0         8694385         9251280        20434646        21446150        16218566        16933366        18824751        21413154               0
   39.50    49.50               0         7798928         9739330        15478446        18627869         8173707         9897470         9522201        13333657               0
  -93.50    48.50               0        14322661        15080143        37797648        41800488        16126444        16789587               0               0               0
  115.50    41.50               0        23693899        25613165        44685334        48394767        17806879        18077528               0               0               0
  -64.50     9.50               0        15244008        32414767        27586554        30113999        24801454        28795742        26829436        36118053               0
   54.50    39.50               0          106405        13469082          203943        28356896          586528        19961202          810843        23889265               0
  -72.50    -6.50               0        35383031        34960581        81418650        82309219        35780830        35917021        33361012        34592228               0
 -108.50    34.50               0         4820429        26128808        30362072        47834943        13678902        19922725         7320259        20890517               0
  -97.50    23.50               0         5425057         6531841         6749569         8631362         4573006         7071716         4988675         8964410               0
   42.50    52.50               0         6149080         7023523        13445430        15271266         7107879         7729913               0               0               0
  119.50    31.50               0        20304592        22764642        52643234        58976945        29722002        30259506        32720507        31627712               0
   62.50    53.50               0         5454398         6523488        11732745        13700686         6394570         7192046               0               0               0
   42.50    34.50               0         3539252         9737575         9533744        32001508         3717312        41101408         2829450        29317572               0
  -96.50    47.50               0        14307462        16471030        24830620        28785528        16128499        18684841        16798230        19648109               0
 -121.50    43.50               0         5072567        11896871        12378392        58529618               0               0               0               0               0
   73.50    56.50               0         5917596         6888006        13833094        15234797               0               0               0               0               0
 -107.50    45.50               0         9351218        13160974        18219170        45676795         8646698        21040298         8150506        17947789               0
   78.50    57.50               0         6736208        22598092        16547237        54253946               0               0               0               0               0
   22.50     9.50               0        36834962        33332807        31553396        79314174        14145924        39586464        17589707        37653119               0
 -102.50    51.50               0        10094763        10932443        27281416        29773160               0               0               0               0               0
  -85.50    38.50               0        17616886        18998954        31491418        34802997        27569858        31345751        26439310        29644544               0
  140.50    -5.50               0        37415426        37381111        32256650        81293621        23628940        38538120        29968535        36688513               0
    0.50    16.50               0               0               0         4821556        38451913        12037135        26272563         5719269        21270009               0
  121.50    -8.50               0        12885163        11362721         9767578        10071211         7693364         7943781        10322599        11326082               0
  102.50     4.50               0        33621153        35078981        33951442        81194173        17030980        34975877        21487980        21861343               0
   21.50    51.50               0        12690742        14881490        29833879        34633674        13108032        14499559               0               0               0
   84.50    24.50               0        20558248        16603943        38766687        48176278        19733533        29746225        25165086        34818549               0
   74.50    32.50               0        13807966        16394556        31317929        40183490        14493364        30675882        18440186        30683873               0
  126.50   -17.50               0        25908433        18258651        58830994        47027532        34357447        43068622        28326052        38064315               0
   16.50   -22.50               0        14438712         8854328         9087894        49006684         6631184        11800285        15606650        38073264               0
   39.50     9.50               0        13260586        13747941        17216095        18224806        13555998        13875541        12221864        13228946               0
   46.50    26.50               0         1594032         8463796         3856529        17657762         3100197        40280256         2306690        29241735               0
   26.50    10.50               0         9140897        36292412        25004704        86448707        17116534        41351683        15664147        36630904               0
  -49.50   -15.50               0         9301735        10420158        25236494        27096841        20605402        21614058        20309467        23175337               0
   74.50    43.50               0         3625982         6718486         5926605        15987663         4908122         9870477         7485790        13403952               0
  -62.50   -17.50               0         6751098        29338780        17809308        71872887         9756992        35462685        13397202        33838098               0
  -65.50   -14.50               0         6962609        32174350        16120436        76998919         9605904        36812616        13285111        35991269               0
   77.50    10.50               0        22609314        31445138        35851751        39851600        15535980        16356888        22848015        25694269               0
  139.50   -35.50               0         7364544        10915974        14407590        21764658         5480692        23779396         9636311        23071676               0
  -75.50    -5.50               0        16705896        16398426        27615405        27581241        20362891        20906231        22988260        24167145               0
  118.50    33.50               0        18745754        21093006        44452602        50623214        31531974        32205473        25997059        28335124               0
  -68.50    45.50               0        10962454        16527074        59527790        66578330        20757736        20749514               0               0               0
