Lon	Lat	PNV	C3cer_TeWW	C3cer_TeWWi	C3crps_TeSW	C3crps_TeSWi	C4crps_TeCo	C4crps_TeCoi	Rice_TrRi	Rice_TrRii	Pas	ID
-80.5	-4.5	0	10284434.3506	13153250.8061	19659508.6025	24314569.4268	16857391.2509	19193478.6645	12150235.3223	18444823.1118	0	25
160.5	56.5	0	6613800	7172801	15149559	16060291	0	0	0	0	0	26
48.5	30.5	0	2905054	4829056	6686386	13858534	5432743	34135392	3294953	16581585	0	27
100.5	58.5	0	3963524	14276772	10804356	36700144	0	0	0	0	0	28
105.5	53.5	0	12317330	14764390	9398628	9125214	0	0	0	0	0	29
76.5	19.5	0	13421766	16928256	26962214	36165402	17420600	28102270	14361698	20932896	0	30
119.5	-29.5	0	2863007.2404	8903030.355	8007185.5344	28399189.1616	3865692.2112	31756759.2846	0	0	0	31
147.5	-20.5	0	7460816	10988136	15114032	22745870	12691828	20133064	13398220	25708354	0	32
3.5	43.5	0	6150655	10611693	14191676	30870379	8870643	17795708	3035469	4844243	0	33
80.5	49.5	0	2985236	24165480	6283920	56167204	10237366	22902566	0	0	0	34
84.5	27.5	0	10856469.2069	13520409.8403	26776249.2178	31757453.0325	16916747.5881	21685094.2872	12718432.0863	18991073.8674	0	35
64.5	58.5	0	4926479	5172203	13251149	13892430	0	0	0	0	0	36
-104.5	25.5	0	16180317	12705698	26023343	27890303	17084384	24395016	14012149	23774125	0	37
105.5	18.5	0	15791257	21551530	19741428	53105761	19934971	24105981	13183644	19161422	0	38
30.5	-20.5	0	11097380	13594560	11635566	16769853	12944118	18348200	18822015	15228468	0	39
28.5	47.5	0	6919942	7842085	14521806	16536570	7957564	8814661	12574490	9532814	0	40
-97.5	44.5	0	10060378	11531658	16438578	18068916	14263903	16816573	10517596	12157326	0	41
11.5	6.5	0	7545495.321	24029670.6972	19504603.2006	59305139.6616	11916674.973	34215119.1144	9864998.2998	23739453.864	0	42
-69.5	-37.5	0	888439.7192	7959695.6824	2284559.42	13625766	3824112.3712	9938760.5064	2174188.9752	11144674.3584	0	43
-111.5	58.5	0	2342412.864	2486986.4349	6559406.4789	7391109.2112	0	0	0	0	0	44
-102.5	42.5	0	8158895	11251311	15233326	23417638	12549744	22324948	8405305	12125566	0	45
131.5	53.5	0	12358342	12754793	32447482	33472787	0	0	0	0	0	46
161.5	55.5	0	0	0	14614077.7692	17007635.0828	0	0	0	0	0	47
-106.5	31.5	0	5810248	10033210	12129994	24504941	12027227	28378731	5105373	20658164	0	48
-108.5	26.5	0	15031964	9909510	24575585	29047569	20036440	28974588	19482388	22901889	0	49
-76.5	47.5	0	8714372	8582113	22821955	23336294	0	0	0	0	0	50
84.5	21.5	0	9135815	12170512	17288260	26942194	16430805	22920572	12889209	20971190	0	51
35.5	-1.5	0	5550514.488	20675891.4504	14434969.8132	45803095.6692	7811677.3968	8235261.5088	7413677.2464	8581370.9448	0	52
33.5	60.5	0	4686929.9	18587026.525	12603825.465	44025006.265	0	0	0	0	0	53
28.5	45.5	0	5992402	8124028	11999712	16039366	7451693	10458233	6031125	9368176	0	54
104.5	17.5	0	15920495.43	17630514.384	20931500.912	44839300.24	20127374.792	33846851.052	16974162.268	18290639.724	0	55
-54.5	-9.5	0	9589909.186	21463600.0865	15679995.5026	17004786.2985	11063729.82	30543184.1143	8648310.1848	9859414.994	0	56
66.5	47.5	0	1661389	3478048	3423704	7204527	3880946	6339158	0	0	0	57
118.5	29.5	0	15998867	16450646	41386880	42801144	25495962	26848505	21850937	21681484	0	58
17.5	-20.5	0	14533030.028	14470656.7324	8472403.236	35490532.682	7293439.5864	35666836.5746	14178537.967	23998587.6174	0	59
86.5	59.5	0	10607576	15051604	28435970	38607856	0	0	0	0	0	60
-63.5	-3.5	0	22246646	23828726	18616531	55275276	8812842	33571052	8151596	22071007	0	61
16.5	38.5	0	3725941	6091173	8588474	16692696	4222583	13843825	2465103	7978786	0	62
21.5	-4.5	0	6254981	22121552	15041739	56753066	11155493	36559707	10307853	24470032	0	63
-14.5	12.5	0	18219721	25613068	15246675	17535360	15876154	16192461	11391548	14275728	0	64
-44.5	-21.5	0	7737627	24982091	30257746	31792482	17532178	18294949	12246894	13322635	0	65
17.5	7.5	0	28129618	26921947	20621550	64883829	13626910	37396786	10909787	26006574	0	66
38.5	27.5	0	254826	5657129	672740	14749308	1016881	30219044	263800	20734686	0	67
-89.5	54.5	0	9888442.0994	11983879.2619	28297909.7134	33647290.3098	0	0	0	0	0	68
146.5	-23.5	0	8641434	8377976	19812068	25323617	16855557	36990804	10191266	23491732	0	69
111.5	22.5	0	19959395	18982658	45513790	42848999	31083678	31693839	25315012	26450706	0	70
90.5	48.5	0	2524609.0194	8055362.5347	6528214.1964	5516993.7966	0	0	0	0	0	71
30.5	66.5	0	0	0	20394090.1905	21904641.997	0	0	0	0	0	72
128.5	44.5	0	19941524	20072664	38956869	38817532	22157340	22050686	7056630	7070772	0	73
25.5	35.5	0	3724933	3596947	8649738	12369338	3391558	8590212	1874694	4660281	0	74
-116.5	55.5	0	9001930.4184	9020477.7603	25843452.3588	46716058.9621	0	0	0	0	0	75
76.5	53.5	0	3663756	4039701	8585220	9015848	4817861	5447889	0	0	0	76
-112.5	58.5	0	561508.8108	588114.9894	1579690.3812	1777846.6404	0	0	0	0	0	77
-53.5	-1.5	0	20324599	23414889	18217583	21534782	12349600	34857744	8277453	10542567	0	78
-75.5	-14.5	0	1728955	10627698	4288198	28806143	4141582	14522016	1744340	15311432	0	79
113.5	50.5	0	5299352	5299351	13997597	13690600	0	0	0	0	0	80
113.5	2.5	0	28873446	29194900	26141088	68308948	18262905	35778860	16202965	24769936	0	81
-87.5	20.5	0	18963334	18946823	16164654	45422841	19605456	25191668	17983146	16843620	0	82
-83.5	35.5	0	11450378.7891	12035540.3802	27061904.5902	28846285.8277	20626263.6938	20861275.8397	13542563.3035	13330668.641	0	83
114.5	39.5	0	20482936	22681970	40540253	44734378	21220796	22480390	8345561	10234978	0	84
-91.5	43.5	0	11204076.7683	12049367.1051	19704821.7795	20749472.2903	17882548.6255	19257464.0271	13284113.57	13318511.2476	0	85
-83.5	12.5	0	7122669	7645984	5412909	17992429	5267495	12298041	3380734	7574774	0	86
19.5	-5.5	0	6348383	22202184	15419136	56529207	11163279	36044988	10499348	24610315	0	87
30.5	-11.5	0	6106543.4765	26364921.7176	13581615.4199	59230358.0567	10837679.4041	33637277.6834	8729322.3559	22681927.0389	0	88
48.5	48.5	0	1979758	4561058	4081347	10188139	5044976	9338572	0	0	0	89
25.5	45.5	0	9029040	9093476	23760632	24066702	8777708	9240613	0	0	0	90
125.5	50.5	0	16767878	17045638	28755376	28843090	16668752	16185256	0	0	0	91
126.5	44.5	0	22302049	22523348	41669834	42243573	26707905	27054530	13278909	13469819	0	92
123.5	48.5	0	17893966	18777243	30815694	32094922	17091816	16827595	7836638	8040272	0	93
-102.5	41.5	0	7978294	11352072	15061505	22652503	13644474	21371988	9956568	13758032	0	94
-38.5	-10.5	0	18451280	23637524	21592404	23343750	13011996	14911111	18529896	12476732	0	95
21.5	66.5	0	10056850	12682730	27463458	23763764	0	0	0	0	0	96
64.5	48.5	0	1180240	21396615	2680288	46516697	3434877	24655151	0	0	0	97
-97.5	21.5	0	10118274	9972723	15207524	18635491	12163891	14395298	10867764	12452465	0	98
123.5	-33.5	0	9595382.583	17148112.6506	21851304.184	40191570.1324	8789059.0932	22481071.671	6126798.0856	15940960.749	0	99
39.5	51.5	0	5179296.855	5970291.915	11500377.85	13109880.12	6309941.035	7003587.86	0	0	0	100
-67.5	46.5	0	10146416.6716	10130661.6004	57585640.2088	60736702.3912	18383076.8044	18810192.6496	0	0	0	101
44.5	50.5	0	4604954	6132628	9019861	11315029	5897076	7783507	8859548	14099609	0	102
28.5	58.5	0	5235249	5436150	10807303	11085020	4690227	4811968	0	0	0	103
29.5	-17.5	0	13688508	12548712	13644670	17973702	15806090	20488495	22265639	15004488	0	104
106.5	40.5	0	5170713	17522972	15712352	36099239	7664770	20700544	2861143	14561040	0	105
171.5	-43.5	0	20255421.8607	20609049.1243	60289280.5229	52830218.7088	11486080.6723	11655518.0833	0	0	0	106
-70.5	-16.5	0	7277756	7629551	20558011	23955030	0	0	0	0	0	107
13.5	13.5	0	2680301	5387140	7218237	11013119	11290068	18186890	4861060	10798116	0	108
-120.5	47.5	0	3238590.6752	10523633.0056	8192992.012	53018520.7568	2860640.9648	16535900.7736	1683724.9776	6315509.5352	0	109
-39.5	-11.5	0	16947412	28422104	18704087	25640702	12943504	17119616	19642583	11948752	0	110
-57.5	-14.5	0	7209262	20281610	16343218	16587976	20014340	20545160	15269911	16325656	0	111
26.5	61.5	0	8912259.7208	14099739.1156	20958267.4574	23760357.033	0	0	0	0	0	112
-0.5	53.5	0	13525161.3486	14823785.4732	36828956.736	47399750.5509	9420813.8244	14088974.9616	0	0	0	113
-97.5	50.5	0	9210178	11495092	26135466	36530414	12770868	19859847	0	0	0	114
4.5	8.5	0	7378018.9756	8178309.0116	17145945.3802	18593046.017	15240241.107	16440915.3818	11594866.2648	14167299.1642	0	115
39.5	49.5	0	6336162	8067599	12717103	15851600	7299687	8821130	6682924	9110152	0	116
-93.5	48.5	0	12187183.8814	13701450.392	30697093.557	35611816.1679	13820425.485	15109563.4808	0	0	0	117
115.5	41.5	0	18288970	23444308	35157856	42576723	16472296	17489566	0	0	0	118
-64.5	9.5	0	11481174	25081776	20672914	23132356	23080838	27468410	22322013	23485534	0	119
54.5	39.5	0	133006	10330138	496556	22052408	961522	17826623	458968	15092386	0	120
-72.5	-6.5	0	25837948	25940706	61141056	62819438	34988452	35161785	23048352	23442341	0	121
-108.5	34.5	0	4770298.3968	20158357.248	30604133.9178	38207645.2602	13781013.0516	17559993.9204	5075733.8448	9503335.8864	0	122
-97.5	23.5	0	4007233	4567105	5269537	7534945	4626409	6714758	3998096	5992671	0	123
42.5	52.5	0	4830771.1335	5755518.2065	10862333.743	12767037.3615	6001666.727	6787420.8825	0	0	0	124
119.5	31.5	0	15467105	17367219	40655080	43390509	27183787	28666901	25031346	22291439	0	125
62.5	53.5	0	4453404	5086686	9907802	10956464	5375574	5877688	0	0	0	126
42.5	34.5	0	1843746	3798674	5466384	18909982	2019404	34651371	1446696	17983789	0	127
-96.5	47.5	0	11231848.2164	14018523.1564	20590431.3902	24050552.9404	14764840.363	17551610.132	8300524.1144	10417390.8832	0	128
-121.5	43.5	0	3057244.7164	9928166.8492	11062814.9501	46749061.3182	0	0	0	0	0	129
73.5	56.5	0	4883761	5441905	11898618	12913425	0	0	0	0	0	130
-107.5	45.5	0	6459670	10454678	13708676	39402377	7581145	19843735	4829157	9734747	0	131
78.5	57.5	0	5056786	14978954	12990816	39614580	0	0	0	0	0	132
22.5	9.5	0	26916278.5275	28682765.2573	23519187.6634	69946087.8136	12058031.9954	38224698.7812	10452500.2756	25398597.6707	0	133
-102.5	51.5	0	7642373.8944	8569365.9968	20761783.0112	25531190.9104	0	0	0	0	0	134
-85.5	38.5	0	13989800.88	15605044.3395	25852864.455	29720474.6553	26165879.1504	29484051.3	19399790.8269	19144326.3759	0	135
140.5	-5.5	0	26388685	27280890	22842741	61230442	22934336	38103992	20732266	25824055	0	136
0.5	16.5	0	0	0	1797126	29170417	9458598	24906057	2618574	12081365	0	137
121.5	-8.5	0	10159862.0334	9232388.646	7987286.4366	8584427.4336	7490151.8754	7917242.5176	6832029.1947	8012107.3158	0	138
102.5	4.5	0	15965595.2336	17578718.3613	15267055.4856	41134633.1172	10932678.8205	22443227.3601	9691580.1469	9567329.4031	0	139
21.5	51.5	0	10599251	12095199	26232260	31563790	11977896	13584687	0	0	0	140
84.5	24.5	0	10951978	11303931	21427782	32359056	19239634	27579802	17092255	24432816	0	141
74.5	32.5	0	9086719	8240548	20058090	23337002	17423317	29247400	12102668	20671590	0	142
126.5	-17.5	0	9733636.39	8639607.922	22234521.042	21824259.816	21982110.92	29902649.136	12331835.644	17259018.366	0	143
16.5	-22.5	0	7892337.797	6834383.642	6252509.355	35346246.6245	5885228.3535	11265680.6285	8369253.7285	26111706.037	0	144
39.5	9.5	0	10537457.362	12525229.723	14558180.4045	16941249.368	12920691.7445	13508552.007	8807916.018	9869932.9035	0	145
46.5	26.5	0	2252213	3270336	5368288	10345782	4159616	34916246	2235715	17761515	0	146
26.5	10.5	0	5988474	31750211	17897628	78595897	15143905	39685363	8772702	22672561	0	147
-49.5	-15.5	0	7685005	8703767	20585626	22667443	19272535	20437293	13421826	14711467	0	148
74.5	43.5	0	2517348	5759894	4492883	13253589	4492332	8406175	4702888	8226460	0	149
-62.5	-17.5	0	5983928	24286416	15244768	60474930	9852066	34357447	9586988	22823462	0	150
-65.5	-14.5	0	5898261	25732828	13592610	63406310	9641972	35995092	9028902	24609497	0	151
77.5	10.5	0	14853119.3582	24799803.1917	24019233.3878	30364147.7062	14739959.4304	16094245.7851	14689366.0019	17536813.3055	0	152
139.5	-35.5	0	5888931.5412	8206605.2984	11420737.304	16857795.4312	4947418.0368	22049993.5464	8588680.108	14970458.8316	0	153
-75.5	-5.5	0	12777107	13813396	21078810	22411182	19918340	20474029	15521987	15541636	0	154
118.5	33.5	0	16471097	16858272	39645172	35757283	30272445	31042157	19859638	20054476	0	155
-68.5	45.5	0	8832911.1786	14223101.4432	48854527.8534	55163750.6736	17060390.145	18491975.703	0	0	0	156
-91.5	46.5	0	7144495.956	7606639.1115	15531782.76	16156302.903	11702223.819	12399752.196	0	0	0	157
33.5	35.5	0	4016147	3406800	9223290	9285609	3765578	8991585	2434220	7425117	0	158
-4.5	31.5	0	558489	7211370	1518699	28032241	1901832	17552101	633945	11977340	0	159
103.5	35.5	0	19578909	21131463	40924197	42988070	16200377	16603622	3681234	3809556	0	160
45.5	52.5	0	4819928	5827286	10892058	12710898	6053455	6963749	0	0	0	161
57.5	61.5	0	4529279.7311	14408903.8991	9037092.6564	8951229.348	0	0	0	0	0	162
64.5	53.5	0	3139064	23216845	6706182	52344914	13468323	20548771	0	0	0	163
-64.5	-29.5	0	8312936	9432914	12908706	16326568	10385851	16008030	0	0	0	164
-65.5	-7.5	0	22820423	22877389	54812310	56099732	35370664	35988384	22507580	24021190	0	165
13.5	32.5	0	5626992	8164018	12652602	18230806	6939435	28665949	5275197	18252742	0	166
78.5	28.5	0	9518398	8210372	19781363	21139697	17467998	28575071	14582519	23722634	0	167
142.5	-35.5	0	5454171	11675481	11703548	20946637	6198414	16322827	6182150	20588335	0	168
125.5	49.5	0	17471090	18605480	31628569	33046556	17885042	17642260	0	0	0	169
-104.5	50.5	0	7724358	9071207	20355614	26653040	10981288	16436406	0	0	0	170
-42.5	-17.5	0	7403015.893	27350936.2672	21002388.4343	25089809.9543	18448243.9505	21183063.0193	12388392.5802	15398743.6148	0	171
40.5	-12.5	0	2761788	14003268	5929895	34089535	5293601	5070107	12852530	5212133	0	172
38.5	-1.5	0	6111347	25077202	17460992	59746460	14698955	17912794	21257060	14072272	0	173
17.5	-17.5	0	5216758	15343404	11650027	36813210	10588892	38112879	19533253	25206026	0	174
-46.5	-11.5	0	19737858.7946	19601869.042	13647486.1588	14890815.3712	12681830.4742	13682473.2148	10524865.5328	12561125.131	0	175
31.5	-15.5	0	4888365	21233834	10316486	51470407	10281374	11794316	8434205	12080242	0	176
97.5	58.5	0	4289220	15343791	11576788	39635681	0	0	0	0	0	177
52.5	60.5	0	4775902	17903975	9744199	44278954	0	0	0	0	0	178
-96.5	30.5	0	13366827	11772710	16683781	19248232	20485758	31652000	15913217	23242010	0	179
113.5	35.5	0	16390580	17756461	33903802	35868426	26853028	27350118	17553755	18029926	0	180
-110.5	42.5	0	4170376.485	5893467.3	16564971.615	33204860.82	0	0	0	0	0	181
-45.5	-21.5	0	7762258.2378	8502017.2564	29527838.251	31226158.519	17659154.4626	18416137.0358	12116363.2426	13015202.4388	0	182
16.5	40.5	0	3424441	13835969	8998754	32693426	10207617	26143489	7107307	14207990	0	183
38.5	0.5	0	4294140.0025	24250533.9943	11887304.9452	59782650.149	11893310.4392	17710945.433	16208248.4652	12942337.5177	0	184
109.5	37.5	0	19236377	22773683	40633428	45355914	21215324	23143091	9917598	14030924	0	185
25.5	-29.5	0	6691093	8711423	14082300	18783068	13307444	20118425	14754267	18542058	0	186
22.5	66.5	0	9709411	13434123	27654524	24621737	0	0	0	0	0	187
41.5	49.5	0	4970417	6425719	9843814	12097667	6692728	8230357	9914935	14666378	0	188
-6.5	58.5	0	2238811	3560291	6521628	9260536	0	0	0	0	0	189
27.5	52.5	0	7425108.852	8257832.0646	19603675.6488	21768754.6101	8533186.0962	9654389.7777	0	0	0	190
105.5	48.5	0	3350360	20619940	7492622	7599225	0	0	0	0	0	191
-112.5	30.5	0	2468230	8313570	5782966	17990460	4831200	25421778	2136984	19494216	0	192
120.5	40.5	0	13935784	14079216	25163586	26081546	17052656	17289067	10755094	11042160	0	193
68.5	57.5	0	4842305	5139267	12448178	13126949	0	0	0	0	0	194
130.5	32.5	0	14027591.9204	14314213.5846	33441982.2656	33880344.5756	23639455.1632	23886269.7904	18828357.5752	17570224.2522	0	195
-102.5	31.5	0	5467316	10542709	10180181	19223788	13472194	25201928	12408423	21401994	0	196
80.5	52.5	0	4519810	5476864	9619440	11023586	5098120	5719288	0	0	0	197
-60.5	7.5	0	12783083	21533000	20541798	56635209	23967547	25437721	21239686	23834446	0	198
11.5	-1.5	0	23767627	23744652	18173217	60860748	7785463	35588910	21673282	23784123	0	199
52.5	47.5	0	1195579	4564938	2305760	8431160	3241137	25373471	0	0	0	200
-70.5	7.5	0	13740105	25964925	23629335	26170001	26290175	26895541	20463223	23303699	0	201
-107.5	41.5	0	5144619.2246	9929714.4196	12583345.0144	25748776.695	6776114.3184	14721805.631	0	0	0	202
10.5	12.5	0	5407577	7718700	14360371	16065665	15803160	22956554	8991289	14072481	0	203
-103.5	55.5	0	6200004.867	13363487.347	17244614.7202	36105912.164	0	0	0	0	0	204
111.5	28.5	0	18219933	15703368	42429291	43325188	27572786	28216806	22760709	22222302	0	205
51.5	49.5	0	2022497	21195172	4283813	8000431	3989740	6992162	0	0	0	206
-52.5	-30.5	0	6729763.7418	9966365.7522	17130308.25	25113268.587	13600038.1176	20662212.8064	9270302.4414	19213105.5798	0	207
-47.5	-21.5	0	8772166.47	9438005.2425	26834372.583	28874166.057	19758097.4715	20365509.963	12728133.585	13421070.108	0	208
63.5	26.5	0	689033	6036754	1666021	17781171	2397634	24177075	816214	19704458	0	209
-92.5	44.5	0	11284074.8489	12173657.2307	18961733.1246	20067701.22	16902931.3005	18467212.6961	12140550.688	12631427.1293	0	210
-52.5	-17.5	0	7795926.6498	8472432.4992	20563634.8032	22024029.6426	18735542.5794	19236243.8946	12533705.4588	13636078.4388	0	211
-64.5	-25.5	0	9811910	10454974	16605569	19053360	12664263	15779717	23004620	18736552	0	212
-54.5	-10.5	0	7050581	25445365	17739442	19253509	17900684	35568574	12574206	14153292	0	213
-111.5	39.5	0	4451770.6659	10288145.6786	16606504.7183	38278212.971	8067813.1092	20022240.4942	3832900.1708	8353757.9482	0	214
-5.5	34.5	0	5852702	9025282	23429746	33345245	4662328	12343874	8602939	11086598	0	215
-59.5	1.5	0	21251866	25031252	15806793	62319660	16829058	36411055	12456934	15251569	0	216
-60.5	50.5	0	0	0	21192468.2752	21446419.7104	0	0	0	0	0	217
-66.5	-36.5	0	6623264	17486525	13468227	46981757	9966785	30240929	0	0	0	218
79.5	31.5	0	9952377.9873	11245997.7819	23511784.3044	28355777.3898	0	0	0	0	0	219
-71.5	-0.5	0	21715544.6956	22349426.232	53154010.4912	54350205.7612	29634273.9436	29645360.2288	19791997.9132	19606778.5084	0	220
-1.5	6.5	0	27333648	26842693	14694405	67135276	9619967	39259866	9071595	9731526	0	221
82.5	50.5	0	3987236.658	4405082.5342	8215266.2818	8774753.7112	4815154.9257	5007147.3052	0	0	0	222
109.5	25.5	0	15879529	15703205	41602084	41477620	27656682	27757906	23496746	23192523	0	223
-50.5	-19.5	0	7645913	25071245	20212160	22019005	20500650	21286582	12099985	13297655	0	224
42.5	8.5	0	8705750	12604017	13672346	19468604	13470283	18436910	7441659	11922342	0	225
111.5	35.5	0	13441175	17233473	28601027	35074088	24248211	26071384	16607528	17969330	0	226
-70.5	1.5	0	24400607.0168	25548077.3093	18854503.0513	59578430.1196	17139436.3546	34352065.5912	17245630.6673	22563923.0117	0	227
8.5	47.5	0	13836380.8401	17687431.1783	44804606.5844	46570305.7157	19641954.6453	19691472.7854	0	0	0	228
115.5	-25.5	0	2492456.9436	7053551.2683	6165550.4139	23511835.9395	4989701.5281	37652552.1711	1854218.0043	21005766.1791	0	229
-70.5	-53.5	0	0	0	7647154	8414344	0	0	0	0	0	230
141.5	41.5	0	2624611	3433338	6463146	9564656	4023179	4585520	0	0	0	231
26.5	-4.5	0	6600766	27110289	16232496	66647530	10980008	37273598	10129762	25779568	0	232
-11.5	17.5	0	0	0	1030200	10345838	4266456	26739625	936008	19353615	0	233
-105.5	32.5	0	6202395.6396	11256198.6528	23402557.7268	33242159.7288	18090932.8452	21619857.756	12757439.5368	20122899.1056	0	234
101.5	3.5	0	24305130.2439	24693296.4234	23230210.7466	61320192.3675	16739527.8798	32227098.9678	15626951.1486	14974397.4105	0	235
-71.5	-1.5	0	17271864.8751	18862592.3304	42684509.7084	45912749.778	22863952.2087	23126075.9325	15512271.0219	15518997.9654	0	236
93.5	55.5	0	4788794.0976	4839468.6216	13004488.1592	12852462.6408	0	0	0	0	0	237
-84.5	15.5	0	3161274.6165	8947860.3643	9928945.6266	10846442.0636	6466909.9352	6663921.3784	8110990.3017	7158830.9364	0	238
-6.5	10.5	0	27162814	25106395	15547434	61466601	15094896	37320660	11735926	13509961	0	239
-101.5	19.5	0	23766859	22026766	33926407	33375198	24260292	24354051	20009067	21687368	0	240
85.5	50.5	0	5438231	5197019	10576774	10094350	0	0	0	0	0	241
86.5	56.5	0	4604689	4997927	12615325	13363746	0	0	0	0	0	242
80.5	43.5	0	3709338	4084439	8235564	9110800	4645994	4853888	5767151	5220638	0	243
25.5	15.5	0	896953	6765906	2447242	18548103	5583632	19368598	1690863	14033211	0	244
33.5	-16.5	0	5004388	29467851	10578203	73926964	11589474	37072066	20442904	12176942	0	245
-49.5	-24.5	0	8988863.7696	9688345.8048	21767458.2528	24440105.1648	15702082.4064	15792649.2672	15310915.2768	14608414.08	0	246
-65.5	-22.5	0	5637468	7113189	11678370	14661662	5100026	5203638	0	0	0	247
91.5	59.5	0	10537586	14126557	27702728	36124770	0	0	0	0	0	248
24.5	-6.5	0	6759198	22504019	16007425	57201996	12306625	36523685	11868916	25392586	0	249
48.5	6.5	0	593714	26523001	1415778	12125453	4717127	37947490	0	0	0	250
38.5	3.5	0	4301250	25142238	11745279	61570954	10348224	37487436	6441618	24776974	0	251
144.5	-32.5	0	3634416	9245954	7162223	33155566	5338832	33315148	3837661	16955940	0	252
-44.5	-22.5	0	7410561.3351	20887657.0182	23897910.7962	24855299.595	14883736.9716	15302997.612	10562274.8154	11308781.043	0	253
-46.5	-9.5	0	22297675.1046	23055611.9094	14820733.3183	15957637.6218	15482569.7614	16348882.7887	12016849.5356	13165519.1094	0	254
100.5	20.5	0	15478208	16683743	20838534	25434636	14624869	17577856	13417766	17308454	0	255
44.5	-17.5	0	5630119	22947156	14569624	56696648	11736342	34317514	23584731	11689121	0	256
-119.5	48.5	0	4628486.0388	11963777.5075	12726468.7849	51818112.2212	4021695.8834	17311126.9461	2264154.2976	6515088.4032	0	257
-98.5	33.5	0	6936988	11365256	18197714	26978230	16693299	26740192	18297544	21019222	0	258
20.5	43.5	0	9035780	18063225	19705336	24715026	10439928	12961780	0	0	0	259
-107.5	54.5	0	6635386.1928	6987608.3124	18724515.6512	20815117.1048	0	0	0	0	0	260
111.5	1.5	0	26822691.3232	26938943.9568	23778982.2372	62300933.4036	17339189.6644	33715726.8216	15070726.0556	14514576.828	0	261
136.5	49.5	0	13892023.4308	15949872.4071	7656681.0126	42287864.1722	4536667.9034	15224977.6428	0	0	0	262
31.5	-25.5	0	9296239.0544	10788612.2	20509763.0528	24748516.3352	16609953.3984	19071102.9024	24228957.3152	20393450.1776	0	263
-9.5	53.5	0	9010137	10513448	27171499	32440385	5998325	6177694	0	0	0	264
114.5	41.5	0	16411458	23747336	35976657	44083832	14720165	15668054	0	0	0	265
56.5	63.5	0	10271089	13336551	26166457	33121320	0	0	0	0	0	266
-75.5	-8.5	0	9682271.3874	9801176.5323	15211358.757	15364236.1599	13667384.646	13805532.7659	10909822.2378	11085669.4008	0	267
7.5	60.5	0	0	0	24596108	25252282	0	0	0	0	0	268
42.5	55.5	0	5221756	5993667	13920357	15853380	5620132	6225053	0	0	0	269
49.5	-16.5	0	3156072.4689	17324459.6265	8738586.4605	40519892.5599	3955956.1314	24858128.8449	14630774.4882	5979661.5528	0	270
-78.5	38.5	0	11366617.6224	11713816.008	21410574.4656	21790840.152	23844559.9944	24077626.8312	18342143.3088	16644853.3776	0	271
