Lon	Lat	PNV	C3cer_TeWW	C3cer_TeWWi	C3crps_TeSW	C3crps_TeSWi	C4crps_TeCo	C4crps_TeCoi	Rice_TrRi	Rice_TrRii	Pas	ID
123.5	48.5	0	0	0	0	0	0	0	0	0	1494.04	93
-102.5	41.5	0	0	0	0	0	0	0	0	0	1342.66	94
-38.5	-10.5	0	0	0	0	0	0	0	0	0	1992.87	95
21.5	66.5	0	0	0	0	0	0	0	0	0	498.27	96
64.5	48.5	0	0	0	0	0	0	0	0	0	473.52	97
-97.5	21.5	0	0	0	0	0	0	0	0	0	629.61	98
123.5	-33.5	0	0	0	0	0	0	0	0	0	681.971108	99
39.5	51.5	0	0	0	0	0	0	0	0	0	914.46295	100
-67.5	46.5	0	0	0	0	0	0	0	0	0	1815.96822	101
44.5	50.5	0	0	0	0	0	0	0	0	0	713.18	102
28.5	58.5	0	0	0	0	0	0	0	0	0	1320.94	103
29.5	-17.5	0	0	0	0	0	0	0	0	0	2021.13	104
106.5	40.5	0	0	0	0	0	0	0	0	0	564.67	105
171.5	-43.5	0	0	0	0	0	0	0	0	0	2102.994582	106
-70.5	-16.5	0	0	0	0	0	0	0	0	0	919.4	107
13.5	13.5	0	0	0	0	0	0	0	0	0	673.4	108
-120.5	47.5	0	0	0	0	0	0	0	0	0	812.523712	109
-39.5	-11.5	0	0	0	0	0	0	0	0	0	2275.89	110
-57.5	-14.5	0	0	0	0	0	0	0	0	0	1872.79	111
26.5	61.5	0	0	0	0	0	0	0	0	0	649.65649	112
-0.5	53.5	0	0	0	0	0	0	0	0	0	1082.561733	113
-97.5	50.5	0	0	0	0	0	0	0	0	0	979.19	114
4.5	8.5	0	0	0	0	0	0	0	0	0	1992.352362	115
39.5	49.5	0	0	0	0	0	0	0	0	0	936.21	116
-93.5	48.5	0	0	0	0	0	0	0	0	0	1498.967665	117
115.5	41.5	0	0	0	0	0	0	0	0	0	1721	118
-64.5	9.5	0	0	0	0	0	0	0	0	0	2017.23	119
54.5	39.5	0	0	0	0	0	0	0	0	0	432.57	120
-72.5	-6.5	0	0	0	0	0	0	0	0	0	4058.16	121
-108.5	34.5	0	0	0	0	0	0	0	0	0	1353.881142	122
-97.5	23.5	0	0	0	0	0	0	0	0	0	157.02	123
42.5	52.5	0	0	0	0	0	0	0	0	0	691.83245	124
119.5	31.5	0	0	0	0	0	0	0	0	0	1751.87	125
62.5	53.5	0	0	0	0	0	0	0	0	0	558.53	126
42.5	34.5	0	0	0	0	0	0	0	0	0	362.58	127
-96.5	47.5	0	0	0	0	0	0	0	0	0	987.649026	128
-121.5	43.5	0	0	0	0	0	0	0	0	0	658.969621	129
73.5	56.5	0	0	0	0	0	0	0	0	0	938.45	130
-107.5	45.5	0	0	0	0	0	0	0	0	0	1040.62	131
78.5	57.5	0	0	0	0	0	0	0	0	0	1327.32	132
22.5	9.5	0	0	0	0	0	0	0	0	0	2786.379999	133
-102.5	51.5	0	0	0	0	0	0	0	0	0	781.471264	134
-85.5	38.5	0	0	0	0	0	0	0	0	0	2107.079271	135
140.5	-5.5	0	0	0	0	0	0	0	0	0	5175.52	136
0.5	16.5	0	0	0	0	0	0	0	0	0	722.57	137
121.5	-8.5	0	0	0	0	0	0	0	0	0	399.58605	138
102.5	4.5	0	0	0	0	0	0	0	0	0	2856.889475	139
21.5	51.5	0	0	0	0	0	0	0	0	0	1223.86	140
84.5	24.5	0	0	0	0	0	0	0	0	0	2230.87	141
74.5	32.5	0	0	0	0	0	0	0	0	0	788.69	142
126.5	-17.5	0	0	0	0	0	0	0	0	0	1129.8829	143
16.5	-22.5	0	0	0	0	0	0	0	0	0	595.518365	144
39.5	9.5	0	0	0	0	0	0	0	0	0	1719.550435	145
46.5	26.5	0	0	0	0	0	0	0	0	0	220.53	146
26.5	10.5	0	0	0	0	0	0	0	0	0	1805.09	147
-49.5	-15.5	0	0	0	0	0	0	0	0	0	2546.74	148
74.5	43.5	0	0	0	0	0	0	0	0	0	786.49	149
-62.5	-17.5	0	0	0	0	0	0	0	0	0	2467.66	150
-65.5	-14.5	0	0	0	0	0	0	0	0	0	3934.71	151
77.5	10.5	0	0	0	0	0	0	0	0	0	2947.149863	152
139.5	-35.5	0	0	0	0	0	0	0	0	0	472.778	153
-75.5	-5.5	0	0	0	0	0	0	0	0	0	4279.56	154
118.5	33.5	0	0	0	0	0	0	0	0	0	1366.45	155
-68.5	45.5	0	0	0	0	0	0	0	0	0	1352.933883	156
-91.5	46.5	0	0	0	0	0	0	0	0	0	987.65784	157
33.5	35.5	0	0	0	0	0	0	0	0	0	77.95	158
-4.5	31.5	0	0	0	0	0	0	0	0	0	246.88	159
103.5	35.5	0	0	0	0	0	0	0	0	0	2217.85	160
45.5	52.5	0	0	0	0	0	0	0	0	0	783.81	161
57.5	61.5	0	0	0	0	0	0	0	0	0	1245.708934	162
64.5	53.5	0	0	0	0	0	0	0	0	0	550.02	163
-64.5	-29.5	0	0	0	0	0	0	0	0	0	1304.35	164
-65.5	-7.5	0	0	0	0	0	0	0	0	0	3805.16	165
13.5	32.5	0	0	0	0	0	0	0	0	0	348.74	166
78.5	28.5	0	0	0	0	0	0	0	0	0	1148.93	167
142.5	-35.5	0	0	0	0	0	0	0	0	0	792.42	168
125.5	49.5	0	0	0	0	0	0	0	0	0	1496.34	169
-104.5	50.5	0	0	0	0	0	0	0	0	0	737.65	170
-42.5	-17.5	0	0	0	0	0	0	0	0	0	2371.910632	171
40.5	-12.5	0	0	0	0	0	0	0	0	0	672.42	172
38.5	-1.5	0	0	0	0	0	0	0	0	0	2389.45	173
17.5	-17.5	0	0	0	0	0	0	0	0	0	1574.6	174
-46.5	-11.5	0	0	0	0	0	0	0	0	0	1333.087918	175
31.5	-15.5	0	0	0	0	0	0	0	0	0	1124.68	176
97.5	58.5	0	0	0	0	0	0	0	0	0	946.82	177
52.5	60.5	0	0	0	0	0	0	0	0	0	1252.87	178
-96.5	30.5	0	0	0	0	0	0	0	0	0	1672.04	179
113.5	35.5	0	0	0	0	0	0	0	0	0	1720.27	180
-110.5	42.5	0	0	0	0	0	0	0	0	0	847.87785	181
-45.5	-21.5	0	0	0	0	0	0	0	0	0	2552.63937	182
16.5	40.5	0	0	0	0	0	0	0	0	0	922.03	183
38.5	0.5	0	0	0	0	0	0	0	0	0	1838.17064	184
109.5	37.5	0	0	0	0	0	0	0	0	0	1739.93	185
25.5	-29.5	0	0	0	0	0	0	0	0	0	949.04	186
22.5	66.5	0	0	0	0	0	0	0	0	0	522.68	187
41.5	49.5	0	0	0	0	0	0	0	0	0	840.2	188
-6.5	58.5	0	0	0	0	0	0	0	0	0	42.09	189
27.5	52.5	0	0	0	0	0	0	0	0	0	1130.928993	190
105.5	48.5	0	0	0	0	0	0	0	0	0	1089.91	191
-112.5	30.5	0	0	0	0	0	0	0	0	0	248.4	192
120.5	40.5	0	0	0	0	0	0	0	0	0	695.11	193
68.5	57.5	0	0	0	0	0	0	0	0	0	1094.91	194
130.5	32.5	0	0	0	0	0	0	0	0	0	1803.199288	195
-102.5	31.5	0	0	0	0	0	0	0	0	0	766.89	196
80.5	52.5	0	0	0	0	0	0	0	0	0	528.05	197
-60.5	7.5	0	0	0	0	0	0	0	0	0	3084.44	198
11.5	-1.5	0	0	0	0	0	0	0	0	0	3836.68	199
52.5	47.5	0	0	0	0	0	0	0	0	0	478.63	200
-70.5	7.5	0	0	0	0	0	0	0	0	0	3676.89	201
-107.5	41.5	0	0	0	0	0	0	0	0	0	949.932514	202
10.5	12.5	0	0	0	0	0	0	0	0	0	1515.64	203
-103.5	55.5	0	0	0	0	0	0	0	0	0	650.746544	204
111.5	28.5	0	0	0	0	0	0	0	0	0	1888.77	205
51.5	49.5	0	0	0	0	0	0	0	0	0	592.14	206
-52.5	-30.5	0	0	0	0	0	0	0	0	0	2375.216712	207
-47.5	-21.5	0	0	0	0	0	0	0	0	0	3031.264905	208
63.5	26.5	0	0	0	0	0	0	0	0	0	110.27	209
-92.5	44.5	0	0	0	0	0	0	0	0	0	1400.627613	210
-52.5	-17.5	0	0	0	0	0	0	0	0	0	2797.750314	211
-64.5	-25.5	0	0	0	0	0	0	0	0	0	1317.81	212
-54.5	-10.5	0	0	0	0	0	0	0	0	0	3331.54	213
-111.5	39.5	0	0	0	0	0	0	0	0	0	967.782892	214
-5.5	34.5	0	0	0	0	0	0	0	0	0	731.09	215
-59.5	1.5	0	0	0	0	0	0	0	0	0	2986.82	216
-60.5	50.5	0	0	0	0	0	0	0	0	0	357.702768	217
-66.5	-36.5	0	0	0	0	0	0	0	0	0	1535.17	218
79.5	31.5	0	0	0	0	0	0	0	0	0	2500.657509	219
-71.5	-0.5	0	0	0	0	0	0	0	0	0	3896.97694	220
-1.5	6.5	0	0	0	0	0	0	0	0	0	3195.11	221
82.5	50.5	0	0	0	0	0	0	0	0	0	747.952044	222
109.5	25.5	0	0	0	0	0	0	0	0	0	1840.49	223
-50.5	-19.5	0	0	0	0	0	0	0	0	0	2522.84	224
42.5	8.5	0	0	0	0	0	0	0	0	0	2059.38	225
111.5	35.5	0	0	0	0	0	0	0	0	0	1657.47	226
-70.5	1.5	0	0	0	0	0	0	0	0	0	3811.53353	227
8.5	47.5	0	0	0	0	0	0	0	0	0	1827.881471	228
115.5	-25.5	0	0	0	0	0	0	0	0	0	497.696724	229
-70.5	-53.5	0	0	0	0	0	0	0	0	0	107.47	230
141.5	41.5	0	0	0	0	0	0	0	0	0	73.3	231
26.5	-4.5	0	0	0	0	0	0	0	0	0	3996.01	232
-11.5	17.5	0	0	0	0	0	0	0	0	0	293.77	233
-105.5	32.5	0	0	0	0	0	0	0	0	0	1118.624892	234
101.5	3.5	0	0	0	0	0	0	0	0	0	3334.836483	235
-71.5	-1.5	0	0	0	0	0	0	0	0	0	2834.242341	236
93.5	55.5	0	0	0	0	0	0	0	0	0	1253.063124	237
-84.5	15.5	0	0	0	0	0	0	0	0	0	1144.438009	238
-6.5	10.5	0	0	0	0	0	0	0	0	0	2368.42	239
-101.5	19.5	0	0	0	0	0	0	0	0	0	1941.03	240
85.5	50.5	0	0	0	0	0	0	0	0	0	1132.46	241
86.5	56.5	0	0	0	0	0	0	0	0	0	836.45	242
80.5	43.5	0	0	0	0	0	0	0	0	0	947.36	243
25.5	15.5	0	0	0	0	0	0	0	0	0	468.98	244
33.5	-16.5	0	0	0	0	0	0	0	0	0	1790.51	245
-49.5	-24.5	0	0	0	0	0	0	0	0	0	2613.731328	246
-65.5	-22.5	0	0	0	0	0	0	0	0	0	1098.47	247
91.5	59.5	0	0	0	0	0	0	0	0	0	1051.15	248
24.5	-6.5	0	0	0	0	0	0	0	0	0	3078.81	249
48.5	6.5	0	0	0	0	0	0	0	0	0	618.21	250
38.5	3.5	0	0	0	0	0	0	0	0	0	2102.96	251
144.5	-32.5	0	0	0	0	0	0	0	0	0	696.23	252
-44.5	-22.5	0	0	0	0	0	0	0	0	0	1895.084856	253
-46.5	-9.5	0	0	0	0	0	0	0	0	0	2448.93663	254
100.5	20.5	0	0	0	0	0	0	0	0	0	2994.82	255
44.5	-17.5	0	0	0	0	0	0	0	0	0	2069.84	256
-119.5	48.5	0	0	0	0	0	0	0	0	0	873.870959	257
-98.5	33.5	0	0	0	0	0	0	0	0	0	1696.42	258
20.5	43.5	0	0	0	0	0	0	0	0	0	1845.56	259
-107.5	54.5	0	0	0	0	0	0	0	0	0	1044.621946	260
111.5	1.5	0	0	0	0	0	0	0	0	0	3982.981644	261
136.5	49.5	0	0	0	0	0	0	0	0	0	983.936766	262
31.5	-25.5	0	0	0	0	0	0	0	0	0	2155.704056	263
-9.5	53.5	0	0	0	0	0	0	0	0	0	550.32	264
114.5	41.5	0	0	0	0	0	0	0	0	0	1589.63	265
56.5	63.5	0	0	0	0	0	0	0	0	0	622.78	266
-75.5	-8.5	0	0	0	0	0	0	0	0	0	3014.204658	267
7.5	60.5	0	0	0	0	0	0	0	0	0	614.2	268
42.5	55.5	0	0	0	0	0	0	0	0	0	1015.42	269
49.5	-16.5	0	0	0	0	0	0	0	0	0	2083.108989	270
-78.5	38.5	0	0	0	0	0	0	0	0	0	2136.073728	271
135.5	48.5	0	0	0	0	0	0	0	0	0	1063.60136	272
-119.5	45.5	0	0	0	0	0	0	0	0	0	716.821406	273
54.5	48.5	0	0	0	0	0	0	0	0	0	506.18	274
