Lon	Lat	PNV	C3cer_TeWW	C3cer_TeWWi	C3crps_TeSW	C3crps_TeSWi	C4crps_TeCo	C4crps_TeCoi	Rice_TrRi	Rice_TrRii	Pas	ID
13.5	52.5	0	16600787	22086205	38418572	51020579	16165493	19203053	0	0	0	23
15.5	40.5	0	6685160	16159931	13799492	43923980	11097563	28298786	5532207	11854728	0	24
-80.5	-4.5	0	10468471.6148	13478022.3375	19756940.8188	25321360.7957	16176521.871	18853044.4476	11449798.7022	18753015.1868	0	25
160.5	56.5	0	7486847	7694117	14106928	14182299	0	0	0	0	0	26
48.5	30.5	0	2676459	5571988	6419692	15325348	4802710	34352288	2308932	18052400	0	27
100.5	58.5	0	6008840	13849220	15680761	34614384	0	0	0	0	0	28
105.5	53.5	0	12276318	14279080	16698799	15776025	0	0	0	0	0	29
76.5	19.5	0	13626761	16529056	25732245	35334634	16683529	27201406	13682240	21789200	0	30
119.5	-29.5	0	5144178.294	9881994.1032	12828122.118	30135465.5688	6479540.2764	31947039.7056	0	0	0	31
147.5	-20.5	0	8519012	11725667	17315935	24263686	12970004	19414439	18479032	27128399	0	32
3.5	43.5	0	6128350	11721376	13851521	33937342	8272010	18376200	3155733	5128066	0	33
80.5	49.5	0	3455410	25732729	7530256	58876306	7178296	23040143	0	0	0	34
84.5	27.5	0	9971530.1286	12425639.7909	25225325.4308	30644437.0854	15333894.1546	20705703.5285	12702691.6384	18983204.0931	0	35
64.5	58.5	0	7449651	7971066	19604029	20778712	0	0	0	0	0	36
-104.5	25.5	0	15008281	13328017	26853103	29269778	17208102	24496240	13090533	24400467	0	37
105.5	18.5	0	15225600	25020893	20486210	60515868	21100400	26252824	12996584	21910387	0	38
30.5	-20.5	0	12173751	14531002	12152223	15876466	13130868	17671230	20948429	15832036	0	39
28.5	47.5	0	7818838	8818471	17086756	18768310	8335695	8940705	11805715	8937849	0	40
-97.5	44.5	0	10839759	11977019	18394983	19532244	14772712	16799325	10188278	11862312	0	41
11.5	6.5	0	9161590.9266	25645766.3028	23282923.608	62191820.565	12533055.5196	34517265.8166	10778424.1236	24854795.5824	0	42
-69.5	-37.5	0	861242.8792	8811872.6168	2474939.2888	15864997.6848	3902757.4784	10577751.008	1822251.9216	11434044.7584	0	43
-111.5	58.5	0	2974312.4103	3201731.2206	8045750.3445	9031773.0888	0	0	0	0	0	44
-102.5	42.5	0	9658505	11946046	19223814	25349340	14671992	22453569	8719590	12015931	0	45
131.5	53.5	0	11565439	11907208	28865750	29658653	0	0	0	0	0	46
161.5	55.5	0	0	0	13335531.6492	14742923.2476	0	0	0	0	0	47
-106.5	31.5	0	5565296	10777863	11179583	26738898	10646008	28559352	4877153	21655572	0	48
-108.5	26.5	0	14584766	10366872	26262743	30551782	20356053	28897440	19157974	23918972	0	49
-76.5	47.5	0	9890004	10543949	26143115	28391511	0	0	0	0	0	50
84.5	21.5	0	10087462	12625188	18694584	27460314	16052426	21934494	13901737	22111425	0	51
35.5	-1.5	0	5886632.9568	21493479.8004	15061787.1528	49164290.6376	7535855.0556	7988991.3636	6786727.8432	8095485.2364	0	52
33.5	60.5	0	6749179.82	18961981.49	18372766.545	48256635.14	0	0	0	0	0	53
28.5	45.5	0	6819712	9078043	14064258	18081553	8090179	10458233	6288316	9477482	0	54
104.5	17.5	0	16396702.938	18442232.676	21699926.528	45715955.558	19575779.342	33436087.51	17319621.004	18766812.442	0	55
-54.5	-9.5	0	10815835.2445	22610434.704	19100725.1864	20534268.2402	12232282.0906	31400837.325	10260273.4806	11155808.0634	0	56
66.5	47.5	0	1638098	3974912	3462521	8275890	3822016	6844271	0	0	0	57
118.5	29.5	0	18346154	18611328	45963597	46710014	26369258	26784606	21918718	21096872	0	58
17.5	-20.5	0	17558145.4884	14096415.0272	8742688.1608	35573697.72	7169440.5244	34336657.619	16151515.7364	24787778.532	0	59
86.5	59.5	0	11728748	15167787	30109016	38387108	0	0	0	0	0	60
-63.5	-3.5	0	23351934	24944851	21303900	57236621	9341612	33676806	8964886	21799910	0	61
16.5	38.5	0	3337739	6587431	8088214	18181471	4296359	13817786	2896668	8448329	0	62
21.5	-4.5	0	8855494	23691026	20529167	58803691	11962962	37093878	11335673	25527501	0	63
-14.5	12.5	0	18847987	27643714	14663285	18668482	14245959	16812908	11101194	15446822	0	64
-44.5	-21.5	0	8568942	26527484	32229455	34371691	17532178	18260278	12302060	13561688	0	65
17.5	7.5	0	27810610	27434638	23731873	65772492	14343465	37965089	11931966	26910809	0	66
38.5	27.5	0	305791	6105622	795056	15941892	1138464	30362734	211040	22405420	0	67
-89.5	54.5	0	10344246.9632	11749645.7916	27702829.9784	31406248.2344	0	0	0	0	0	68
146.5	-23.5	0	11349786	10011417	26229914	30108020	19746713	36922240	13009547	25237248	0	69
111.5	22.5	0	20798114	20500847	47191229	46490527	30611667	31452077	24563987	26441548	0	70
90.5	48.5	0	3515192.1194	8351161.4017	9630663.965	9355501.4865	0	0	0	0	0	71
30.5	66.5	0	0	0	18775407.426	20194211.9565	0	0	0	0	0	72
128.5	44.5	0	19457944	20277571	44145108	44874576	19322125	20095366	7516230	7473805	0	73
25.5	35.5	0	3546286	3908914	8276444	13347900	2957855	8610451	1959802	4892605	0	74
-116.5	55.5	0	11091663.5726	11406979.056	30430974.7405	46499666.5159	0	0	0	0	0	75
76.5	53.5	0	4026030	5420445	9576348	12440366	4854921	6322516	0	0	0	76
-112.5	58.5	0	623457.558	685008.9822	1749254.9472	2009359.7964	0	0	0	0	0	77
-53.5	-1.5	0	22442420	24689903	20983716	24344137	12665956	35162383	9284170	11679784	0	78
-75.5	-14.5	0	2217360	10559322	5225936	28454491	4819487	14098324	2224666	15564236	0	79
113.5	50.5	0	8595913	8047704	21497093	20693053	0	0	0	0	0	80
113.5	2.5	0	30962896	31456557	35153277	73899949	20204972	38393182	18342232	26612082	0	81
-87.5	20.5	0	18434970	20441104	17708468	49154416	20402207	26973168	18118464	17413383	0	82
-83.5	35.5	0	13364795.6757	13986078.2371	31642056.5739	33628714.621	22099008.243	22122509.5356	14894950.1242	14253033.9178	0	83
114.5	39.5	0	23284931	24012031	47997460	47669379	22615004	22759232	8284366	8888673	0	84
-91.5	43.5	0	12232779.065	13381096.4664	22990287.8439	23931270.4644	18600272.2438	19845478.5698	12210928.6221	12761280.467	0	85
-83.5	12.5	0	7486192	8436948	6415596	19933886	5445100	12246059	3639200	7812563	0	86
19.5	-5.5	0	8601774	24192488	20223318	59308770	12006726	36751995	11555204	25478682	0	87
30.5	-11.5	0	7495807.462	26582642.8087	17687202.6748	60049401.7704	11534708.4139	34345548.7078	9605831.436	23334837.2139	0	88
48.5	48.5	0	1918842	5916430	4325010	13576571	4673414	10304631	0	0	0	89
25.5	45.5	0	12105841	11993078	31380144	31887574	10262495	10279963	0	0	0	90
125.5	50.5	0	16797116	18120126	32863287	34025490	16454746	17183954	0	0	0	91
126.5	44.5	0	22367619	23113480	42669779	44186089	24752584	25863562	11539499	11878896	0	92
123.5	48.5	0	18076713	18990448	33351307	33945234	17331267	17207413	6844742	7074651	0	93
-102.5	41.5	0	9355346	12057810	18047986	24253326	14493754	21418651	10788138	14121844	0	94
-38.5	-10.5	0	19185715	25592252	22405932	26258894	13110015	15486971	19338934	13383244	0	95
21.5	66.5	0	9547014	12308249	25203035	24625522	0	0	0	0	0	96
64.5	48.5	0	1263999	21594590	2802119	48389853	3063316	24514784	0	0	0	97
-97.5	21.5	0	10434470	10620172	15332999	19734649	11967963	14302777	10902402	12980699	0	98
123.5	-33.5	0	11165536.7728	17831419.8812	25900264.2626	42517723.3168	9861086.88	22630841.0656	6427806.8886	16104007.6876	0	99
39.5	51.5	0	6039074.22	6816312.24	13639503	15035780.8	6690327.63	7152758.525	0	0	0	100
-67.5	46.5	0	13872546.9432	14242796.1104	58523081.9272	62619460.3672	16409800.5808	17059017.5844	0	0	0	101
44.5	50.5	0	4824237	6636980	9816591	12601492	5968412	7870695	7592097	13670820	0	102
28.5	58.5	0	7462889	8319674	17242051	18666086	6208784	6785451	0	0	0	103
29.5	-17.5	0	16011938	14017296	15759868	18565518	16020006	20440958	24421293	15855404	0	104
106.5	40.5	0	5640778	18228070	17557792	38310284	7815800	20464559	2928729	14155523	0	105
171.5	-43.5	0	21916645.517	23067989.8891	64146281.251	60239937.2068	13447989.2027	14268423.6071	0	0	0	106
-70.5	-16.5	0	7101858	7596570	20107274	22965607	0	0	0	0	0	107
13.5	13.5	0	3042982	5387140	8350510	12322310	10858418	17525025	5494448	12049630	0	108
-120.5	47.5	0	3960661.076	12732737.6528	9794414.0048	56836197.8416	3100965.828	16388605.4848	1874917.2824	6543706.6832	0	109
-39.5	-11.5	0	17251452	29998608	20821106	27296031	13346462	16960874	18515709	12502475	0	110
-57.5	-14.5	0	7787782	19614086	17567012	17989777	19760994	20291814	15327498	16939908	0	111
26.5	61.5	0	9979519.6116	14346357.237	24500210.3998	27731755.4804	0	0	0	0	0	112
-0.5	53.5	0	14843263.5252	15797752.0668	38082128.4063	48490594.4556	8857536.1578	12821600.7117	0	0	0	113
-97.5	50.5	0	10747558	13081838	29816717	39696854	13803244	19584547	0	0	0	114
4.5	8.5	0	7071058.176	7443796.0142	16564912.7826	17409054.4992	14372427.1418	15311568.454	11784015.6434	13997064.627	0	115
39.5	49.5	0	6783948	8672109	14194794	17359144	7510099	8869686	6496214	8653034	0	116
-93.5	48.5	0	14385527.0722	16510812.7322	36275967.4588	42386163.7313	14655843.9501	16967650.712	0	0	0	117
115.5	41.5	0	20724631	24356605	42086148	44900498	17788214	17806879	0	0	0	118
-64.5	9.5	0	10563134	26033818	19720872	24832432	21311061	26915354	20679394	25147708	0	119
54.5	39.5	0	336948	10480879	585227	23311532	701911	17557397	428370	15796136	0	120
-72.5	-6.5	0	27436406	27927362	64417896	66164784	36796065	37142731	24407614	25018297	0	121
-108.5	34.5	0	4534951.7628	20737672.407	33229155.4632	41221893.4164	10375021.6632	18502285.599	4333895.4096	9979673.1534	0	122
-97.5	23.5	0	4258657	4836673	5660929	7918561	4601112	6675408	4013748	6234167	0	123
42.5	52.5	0	5403561.642	6369716.066	12263256.474	14043740.999	5994183.138	6720070.5545	0	0	0	124
119.5	31.5	0	17449832	19230615	42270635	45666973	27104157	27940274	25506474	21943012	0	125
62.5	53.5	0	4555546	5563350	10445752	12107267	5220509	6202585	0	0	0	126
42.5	34.5	0	111181	4623264	370602	22319523	0	35183850	7993	19262636	0	127
-96.5	47.5	0	12702593.1018	14715191.8914	23392587.414	25877372.7352	15671379.6498	17610367.1786	8146934.075	9869810.3056	0	128
-121.5	43.5	0	3230594.035	11764090.7036	9778456.7643	50499702.3599	0	0	0	0	0	129
73.5	56.5	0	6177640	6837266	15272852	16401826	0	0	0	0	0	130
-107.5	45.5	0	7643675	11260123	16044468	42148946	7974177	20053352	4829157	9144131	0	131
78.5	57.5	0	8261270	15127138	21097728	40256712	0	0	0	0	0	132
22.5	9.5	0	29747187.4144	28637471.0588	26712453.1356	70761389.3812	13678867.929	38752697.1546	11800578.9119	26521997.6999	0	133
-102.5	51.5	0	8526908.2976	9284069.6032	23125257.6128	26995979.5392	0	0	0	0	0	134
-85.5	38.5	0	14949972.8532	16610084.8254	28805170.1949	32834304.2412	26798374.8945	30077623.9368	19995874.2126	19453980.4074	0	135
140.5	-5.5	0	29499965	30106207	32405351	68539662	25799578	41316536	23297896	27768014	0	136
0.5	16.5	0	0	0	3495628	31833231	9862608	24656521	3563908	13612806	0	137
121.5	-8.5	0	10485959.901	9482255.2002	8652187.7208	8927465.373	7324827.2322	7705993.7022	7106041.2435	8081523.3846	0	138
102.5	4.5	0	17146631.7302	18370877.0796	18738150.4315	42265259.4963	11729202.3057	23356886.9495	10480574.2037	10114033.6875	0	139
21.5	51.5	0	10911202	12945975	27331180	35179588	12277728	13922959	0	0	0	140
84.5	24.5	0	11614479	11717995	22908058	34884842	18206934	26648128	16851142	25647313	0	141
74.5	32.5	0	7971312	9077103	19288844	26962074	11771948	27089036	11181903	20878970	0	142
126.5	-17.5	0	13152475.536	9444040.36	31742916.32	24470843.616	24407121.406	29658403.296	14837064.99	18466525.436	0	143
16.5	-22.5	0	9828393.801	6612212.9705	6453520.3455	35727109.921	5781977.999	10795320.6705	9793030.009	26248608.1965	0	144
39.5	9.5	0	10130867.425	12016992.8	13677235.541	14750181.042	11916429.0095	12577772.1785	8028454.7145	9217133.7255	0	145
46.5	26.5	0	2303634	3465734	5347720	10746862	4248831	34960853	2209099	19101170	0	146
26.5	10.5	0	7513840	33094793	20801473	81330256	15634000	39538335	10575980	24563566	0	147
-49.5	-15.5	0	7696078	8238680	20530258	22268798	18840254	19812886	14042764	15103136	0	148
74.5	43.5	0	3200867	5993290	5393127	13878758	4636955	8586953	4386486	8283988	0	149
-62.5	-17.5	0	7112764	24308336	17590117	60770838	10874114	34012803	10948454	23995835	0	150
-65.5	-14.5	0	7661088	26564350	17550654	65812179	10483540	36319697	10530531	25604206	0	151
77.5	10.5	0	19012439.0152	25948354.451	29795446.5812	30609469.3344	15211540.7133	16082153.2994	16728754.389	18354492.5232	0	152
139.5	-35.5	0	6027408.7048	8476271.046	12032953.6204	17513740.3008	4979030.8008	22089509.9888	8764728.988	14920159.1516	0	153
-75.5	-5.5	0	14416949	15384912	24734292	25861684	20387588	20881534	16632104	16592808	0	154
118.5	33.5	0	17108323	18608629	38023874	38281991	28453124	29800121	20096228	19664799	0	155
-68.5	45.5	0	10758499.4889	17206305.1173	50254956.765	58599175.9833	15897720.1959	18444519.1584	0	0	0	156
-91.5	46.5	0	8649586.179	9573873.4845	19934641.116	21826932.9525	12562283.331	13530695.607	0	0	0	157
33.5	35.5	0	3746096	3694163	8745507	10230788	3532811	9002848	2568625	7977670	0	158
-4.5	31.5	0	186163	7691475	431114	31157821	1923081	16988989	540966	12974747	0	159
103.5	35.5	0	19709063	21893794	44903196	46790432	14829343	15182183	2566438	2662678	0	160
45.5	52.5	0	5512486	6736706	12501032	14592698	6265857	7138222	0	0	0	161
57.5	61.5	0	7121271.7472	14827487.0382	15729049.819	15337299.6978	0	0	0	0	0	162
64.5	53.5	0	3512762	23848734	7847660	54281350	10933803	20592978	0	0	0	163
-64.5	-29.5	0	8853615	9886698	14086613	17205171	10385850	15976621	0	0	0	164
-65.5	-7.5	0	24233170	24312922	58560646	59278413	35827776	36544332	23195584	24807481	0	165
13.5	32.5	0	5748965	8594987	12872152	19922156	6789536	28683584	5948626	19438258	0	166
78.5	28.5	0	10574879	8673212	22045253	22216302	16038700	26873005	14296077	24529880	0	167
142.5	-35.5	0	2656920	11974852	9364709	22003792	7192594	16403984	5625272	20693254	0	168
125.5	49.5	0	17680056	18986097	35412355	36166127	17876950	18241125	0	0	0	169
-104.5	50.5	0	8372302	9406099	22168398	27111696	11802318	16104836	0	0	0	170
-42.5	-17.5	0	7403015.893	28014056.1337	21198063.523	25426805.0036	18200695.4675	20888362.586	12941697.2139	16224011.3581	0	171
40.5	-12.5	0	3168107	14656910	6830862	35473374	5351070	5153119	12949051	5476295	0	172
38.5	-1.5	0	6352585	25410339	17759667	59907286	14387536	17576462	21752562	14498405	0	173
17.5	-17.5	0	6225038	17776429	13754266	41613503	10885998	37578086	22010364	26624220	0	174
-46.5	-11.5	0	19543588.3356	19737858.7946	14026313.3382	15036518.8624	12681830.4742	13387546.8244	10952228.6264	12728718.8224	0	175
31.5	-15.5	0	5265176	22944762	11294160	55880119	10093637	11142756	9198555	12036314	0	176
97.5	58.5	0	6354618	15032808	16564253	38221588	0	0	0	0	0	177
52.5	60.5	0	7299661	18639600	16370481	47057352	0	0	0	0	0	178
-96.5	30.5	0	10950897	12218270	17129342	20347282	18112932	32124418	16502596	23558053	0	179
113.5	35.5	0	18102610	19627532	38459859	39844451	27157370	27228382	17586038	17949219	0	180
-110.5	42.5	0	4578258.4125	7849632.66	16498378.7475	36809198.4225	0	0	0	0	0	181
-45.5	-21.5	0	8304052.8572	9033392.96	31674180.8966	33445434.575	17467083.8844	18246662.9374	12395003.5034	13141040.2662	0	182
16.5	40.5	0	4660617	15003043	11716808	35641824	10149336	26135163	7392129	14982971	0	183
38.5	0.5	0	4045361.0016	23688077.1227	11335664.5519	58127729.9104	11095731.8884	17323885.6969	15499079.6343	13492876.59	0	184
109.5	37.5	0	20722410	23174820	43724012	48565015	21848027	23133204	9783895	13503977	0	185
25.5	-29.5	0	8181337	9911619	16862754	21863572	14825815	20367872	18395378	18973469	0	186
22.5	66.5	0	9637523	13133091	26297633	25713540	0	0	0	0	0	187
41.5	49.5	0	5522686	6992914	11187170	13448486	6967883	8278913	9425627	14363780	0	188
-6.5	58.5	0	2467054	3781265	7056616	9584728	0	0	0	0	0	189
27.5	52.5	0	8417436.5022	9631823.2782	22823535.9546	25842155.364	8819131.1262	10143505.8579	0	0	0	190
105.5	48.5	0	5992575	20787458	13751703	13523270	0	0	0	0	0	191
-112.5	30.5	0	2049433	8589799	4678054	18970624	5092086	25267179	1898687	20616517	0	192
120.5	40.5	0	13769404	14624254	26242188	27320792	16505180	16965558	9527637	10453179	0	193
68.5	57.5	0	6914981	7405878	17793500	18623783	0	0	0	0	0	194
130.5	32.5	0	16177253.902	16345854.1752	37707583.9746	38027925.8934	24215357.9596	24242781.4738	19075620.1128	17730218.247	0	195
-102.5	31.5	0	5790652	11297160	10650488	21359764	12749711	25595044	10624924	22374043	0	196
80.5	52.5	0	4554739	6021756	10073517	12364858	5060244	6060172	0	0	0	197
-60.5	7.5	0	13432491	24278742	23128038	63322971	24239344	25808354	22704152	24846795	0	198
11.5	-1.5	0	25525214	25686039	22940527	64306996	10065047	36847041	22594916	24844498	0	199
52.5	47.5	0	1172288	5186018	2429976	9859644	2769699	25297704	0	0	0	200
-70.5	7.5	0	14651554	26101642	25326910	26694084	25993670	26512554	22369979	24070333	0	201
-107.5	41.5	0	5153179.7468	11992697.826	13062710.3872	29866184.9748	5875726.8088	15696451.9658	0	0	0	202
10.5	12.5	0	5317825	7135309	14236962	16828560	15170548	21885978	10075277	14972578	0	203
-103.5	55.5	0	7109048.6376	13113091.8716	19536275.2928	34217060.2284	0	0	0	0	0	204
111.5	28.5	0	19307089	17193174	44321748	45479368	26688624	27343559	21640476	21128121	0	205
51.5	49.5	0	1858309	21710124	4082309	9328861	3722679	7671955	0	0	0	206
-52.5	-30.5	0	8219784.3882	10933399.62	20978706.0582	27353233.7232	13814043.0186	20865518.2098	11951794.2654	19664277.3624	0	207
-47.5	-21.5	0	9332316.7995	9892467.129	29064405.8475	30427790.5185	19299673.677	20159219.898	13174895.0565	13922536.158	0	208
63.5	26.5	0	781590	7096014	1881986	19909975	2330724	24043253	984779	20937650	0	209
-92.5	44.5	0	12301885.0248	13191468.4055	22063251.6972	22648292.4437	17676381.5683	18780069.175	11870913.6154	12389445.6021	0	210
-52.5	-17.5	0	8193239.469	8536862.1876	20896518.9138	22109934.5874	18199908.4548	18735542.5794	13070996.4252	14052942.1872	0	211
-64.5	-25.5	0	10029722	10911342	17798349	20318744	12518051	15734729	23872550	19371841	0	212
-54.5	-10.5	0	8440359	26959432	20925762	22383334	18795106	36450743	14621170	15966318	0	213
-111.5	39.5	0	4504350.2025	12820747.4458	16334841.8026	41844887.8527	6689918.3311	20820469.6499	2759385.9799	7333162.2808	0	214
-5.5	34.5	0	5852701	9290453	23211928	34566926	4569904	12220640	9240194	10857840	0	215
-59.5	1.5	0	24135226	26225951	19815929	64295509	17701029	37108632	14171373	16995738	0	216
-60.5	50.5	0	0	0	19369995.6	19688679.5792	0	0	0	0	0	217
-66.5	-36.5	0	7740997	18096198	16701340	50261058	10828236	30441266	0	0	0	218
79.5	31.5	0	11227112.442	12804007.4316	22983004.5942	26117909.2335	0	0	0	0	0	219
-71.5	-0.5	0	23218456.9532	24905399.0464	56272297.0392	60433420.8096	31164214.32	31984617.2728	20894492.968	21361951.7208	0	220
-1.5	6.5	0	27687593	25952123	15527887	64395061	9558063	36944636	9613330	9859573	0	221
82.5	50.5	0	4801681.4023	5658618.225	10474463.9764	11919217.8956	5106982.7612	5821192.8627	0	0	0	222
109.5	25.5	0	17404213	17113797	43666112	43800948	27218044	27195550	22593024	22029318	0	223
-50.5	-19.5	0	7696954	25428530	20773609	22039421	19869690	20666692	12619562	13350493	0	224
42.5	8.5	0	7853360	12251696	12535826	19048091	13100558	18116483	7255372	12422374	0	225
111.5	35.5	0	15598862	18830722	32879038	38604848	24531816	25433274	16970138	17622836	0	226
-70.5	1.5	0	26121811.9659	28270505.8475	25300583.7168	65855765.6435	18237335.4604	36279489.5757	18410220.1031	24116708.9261	0	227
8.5	47.5	0	15662965.7002	19133477.2343	49142745.7521	51494474.0219	20574534.7873	20896399.199	0	0	0	228
115.5	-25.5	0	2603457.0504	8446097.0898	6165550.4139	25398837.7551	5066297.9451	37772917.4133	2289480.8166	22189679.433	0	229
-70.5	-53.5	0	0	0	9238454	9970997	0	0	0	0	0	230
141.5	41.5	0	3079832	3915239	7782121	11002022	4104546	4605409	0	0	0	231
26.5	-4.5	0	8239732	27368482	19712492	65872950	12087747	37638786	11582405	26699575	0	232
-11.5	17.5	0	0	0	1161715	12000734	4064423	26204832	1021099	21187812	0	233
-105.5	32.5	0	5867389.8684	11552919.1224	22588971.8592	34314178.7892	17146425.7836	21941612.898	10024292.0904	20841279.3456	0	234
101.5	3.5	0	24404660.2899	24962025.5478	26464923.243	60842450.1465	16038000.0396	30683739.3192	15352191.6273	14854190.4324	0	235
-71.5	-1.5	0	18815805.8076	20975763.6078	45374710.221	50451000.8937	24977853.801	25857236.1324	16918196.7582	17247815.6259	0	236
93.5	55.5	0	7588590.258	7582255.6992	19921633.6752	20111665.5732	0	0	0	0	0	237
-84.5	15.5	0	3492845.1844	9479281.526	10592086.7624	12059172.0678	6604817.7338	6954513.6804	8228540.9778	7562421.009	0	238
-6.5	10.5	0	27275804	24439754	15649126	59884740	14702821	36904080	12418247	14075313	0	239
-101.5	19.5	0	24772006	22145654	34996402	33980447	24189972	23955573	20083658	21631424	0	240
85.5	50.5	0	7784564	7945372	17257612	17126041	0	0	0	0	0	241
86.5	56.5	0	6133242	6520138	16427196	17188302	0	0	0	0	0	242
80.5	43.5	0	4792965	5159731	10911288	11411424	5242561	5549884	4882663	5170301	0	243
25.5	15.5	0	1661024	7131330	4717309	22080548	5955874	18768207	2655706	15227324	0	244
33.5	-16.5	0	5497161	28022382	11728007	70302342	11791339	36941446	22247246	12498134	0	245
-49.5	-24.5	0	10105946.5728	10137266.3808	25035186.5088	25724228.2752	16981342.3104	17196439.6032	15923351.808	14851587.3792	0	246
-65.5	-22.5	0	6688520	8790627	14077743	18940192	6516060	6274298	0	0	0	247
91.5	59.5	0	11013440	13690835	27668329	34135356	0	0	0	0	0	248
24.5	-6.5	0	8654514	23017809	20346099	58663444	13594239	36969398	13080432	26121466	0	249
48.5	6.5	0	776394	26831276	1998074	12136871	4630460	37798919	0	0	0	250
38.5	3.5	0	4760050	27780337	13110208	68235023	10422850	37126741	5966660	25479516	0	251
144.5	-32.5	0	5514620	9982530	9517324	35530051	6820672	33304638	5877725	17557926	0	252
-44.5	-22.5	0	8165426.1192	21614904.8514	25739043.7752	27138305.5398	14724018.9243	15153261.669	10506683.628	11237307.2847	0	253
-46.5	-9.5	0	24643181.4622	25114330.8794	15732305.449	16633635.0439	15482569.7614	16248923.628	12670707.2114	13722182.0428	0	254
100.5	20.5	0	16489996	18448991	23314186	28114798	14846635	16679120	13399195	16157033	0	255
44.5	-17.5	0	5890290	23779706	15370953	58226458	11634777	34159525	24276023	12209834	0	256
-119.5	48.5	0	5548202.2804	14722924.2641	15388409.0958	55811023.1796	4508190.6389	16775982.223	2483473.7759	6837617.3372	0	257
-98.5	33.5	0	7298091	12163485	18653844	28574687	17177611	26925674	17010486	21330740	0	258
20.5	43.5	0	11511451	19838706	26373809	30016462	12130202	13142558	0	0	0	259
-107.5	54.5	0	9112294.8228	9623583.5006	24263473.532	26592676.3028	0	0	0	0	0	260
111.5	1.5	0	28259999.3292	28238862.5744	30574486.9992	66232391.9776	18347681.068	35285766.164	16511242.6204	15863921.91	0	261
136.5	49.5	0	13255512.108	15109429.4774	12001027.0742	42664827.2891	5448021.7616	13375463.6854	0	0	0	262
31.5	-25.5	0	10135698.9488	11244615.1056	22188682.8416	25297792.5624	16497571.376	19104816.9096	24899499.452	21028230.9464	0	263
-9.5	53.5	0	10708052	12274609	28976445	32012258	5887538	5940294	0	0	0	264
114.5	41.5	0	17576971	23764476	42566950	47134734	15993310	16244222	0	0	0	265
56.5	63.5	0	10608853	13254669	26888043	32691438	0	0	0	0	0	266
-75.5	-8.5	0	11763111.0495	12357636.774	20324277.7458	21581273.7108	14394961.9044	14708095.5504	11217554.3994	11737767.1173	0	267
7.5	60.5	0	0	0	22762987	23820156	0	0	0	0	0	268
42.5	55.5	0	6545032	7913716	17312877	20419983	6386834	7322350	0	0	0	269
49.5	-16.5	0	4895305.6347	18537680.8773	12539447.6337	42810590.0196	5197943.3376	25373322.936	15896969.8914	7033604.0268	0	270
-78.5	38.5	0	13383676.092	13697808.096	26312687.3688	26792152.2	24131411.9808	25144357.512	18363538.608	16651985.4504	0	271
