     Lon      Lat             PNV      C3cer_TeWW     C3cer_TeWWi     C3crps_TeSW    C3crps_TeSWi     C4crps_TeCo    C4crps_TeCoi       Rice_TrRi      Rice_TrRii             Pas
   39.50    51.50         1578.32         2195.61          -32.38         2209.56         -286.85         2288.47         -398.69            0.00            0.00         1994.43
  -67.50    46.50         6673.23         7184.00         6257.82         6818.05         5398.40         6959.48         5748.68            0.00            0.00         7005.78
   44.50    50.50         1004.13         1661.86        -1583.30         1732.59        -1741.53         1768.64        -2260.47         1374.63        -6437.73         1525.11
   28.50    58.50         2084.04         2847.45         1577.27         2798.51         1506.37         2872.80         1675.93            0.00            0.00         2580.74
   29.50   -17.50         2577.24          905.10       -10501.94         1009.39        -8516.51         1205.92        -9312.12         1081.07       -17571.79         2826.93
  106.50    40.50           14.00           12.83       -10935.95           12.37        -9634.41           12.60        -8682.91           10.96       -11956.22           11.90
  171.50   -43.50         4948.90         6078.62         4873.37         5955.40         4610.83         6350.69         4913.34            0.00            0.00         6292.98
  -70.50   -16.50         1051.12          995.43        -3042.62          891.41        -3734.25         1558.86        -2296.69            0.00            0.00         1099.16
   13.50    13.50         1275.42          923.07        -8656.28          894.86        -9073.84          958.64        -9530.28          872.81       -17648.57         1498.07
 -120.50    47.50         2348.46         3387.02        -1262.38         3451.43        -3170.20         3415.90        -2278.41         3366.66        -4563.09         3346.72
  -39.50   -11.50          514.34          307.88       -12195.97          332.93        -9438.11          367.34        -9843.47          303.05       -19645.83          456.99
  -57.50   -14.50        12632.33         9664.51         7100.11         9512.42         7971.06         9999.70         8181.16         9754.57         -306.39        14335.13
   26.50    61.50         1595.92         1922.97          871.73         1899.31          888.84            0.00            0.00            0.00            0.00         1867.77
   -0.50    53.50         1368.49         1963.26          256.28         1944.46         -207.03         2018.62          168.70            0.00            0.00         1916.62
  -97.50    50.50         1314.91         1667.45         -506.68         1563.11        -1046.29         1541.75        -1025.51            0.00            0.00         1541.18
    4.50     8.50         5335.19         3797.66         1273.24         3694.39          975.97         3652.65          823.76         3823.86        -9931.85         6505.62
   39.50    49.50         1031.84         1731.80        -1580.58         1786.61        -1861.77         1848.23        -2058.08         1664.99        -6080.12         1557.56
  -93.50    48.50         1616.69         2225.63          514.45         2150.74          182.47         2218.18          421.52            0.00            0.00         2005.82
  115.50    41.50          138.88          231.85        -4175.50          331.28        -4206.03          347.20        -3372.61            0.00            0.00          118.58
  -64.50     9.50         2404.58         1624.72        -8498.47         1627.46        -6524.05         1592.83        -7955.32         1550.60       -19335.65         2621.80
   54.50    39.50           20.44           18.54        -9988.39           13.79       -10547.19           17.11       -11168.91           14.02       -16277.12           20.68
  -72.50    -6.50        12698.73        12359.93        11178.86        11833.23        10509.80        13197.89        12554.33        12690.46         8679.87        16523.37
 -108.50    34.50           72.35          512.27        -9034.60          352.10        -8189.44          293.20        -6512.23          315.03       -10819.35          145.96
  -97.50    23.50          636.90          597.44          -18.46          605.70           92.98          609.25           29.01          600.29         -406.49          630.86
   42.50    52.50         1819.26         2220.16         -187.18         2246.41         -474.39         2310.73         -577.66            0.00            0.00         2092.65
  119.50    31.50         3990.41         4254.68         2412.68         4166.83         2460.98         4504.66         2345.37         4141.49        -1731.92         3978.85
   62.50    53.50          529.14          929.43        -2044.97          923.95        -2273.13          944.57        -2505.99            0.00            0.00          789.79
   42.50    34.50           28.06           17.13       -14499.90           18.87       -14201.51           19.37       -15938.35           19.37       -22553.63           27.57
  -96.50    47.50         1688.89         2076.97         -669.12         2127.07         -740.92         2197.95         -890.48         1876.18        -3748.93         2082.79
 -121.50    43.50         3030.48         3938.42        -1696.13         4062.60        -3857.32            0.00            0.00            0.00            0.00         4049.47
   73.50    56.50          758.08         1257.40        -1085.95         1213.88        -1315.22            0.00            0.00            0.00            0.00         1044.71
 -107.50    45.50          438.92         1074.74        -2939.69         1161.10        -4455.38         1123.75        -3952.52          875.25        -7770.20         1002.19
   78.50    57.50          921.35         1726.02         -500.19         1676.70         -820.82            0.00            0.00            0.00            0.00         1356.12
   22.50     9.50         1502.60          540.77        -7021.09          588.76        -7502.07          833.93        -7384.90          942.09       -17192.72         1842.55
 -102.50    51.50         1066.56         1302.51         -489.15         1224.31         -969.41            0.00            0.00            0.00            0.00         1247.33
  -85.50    38.50         4119.81         5419.78         3510.19         5503.50         3132.92         5476.07         2188.44         5258.61        -1927.38         4994.24
  140.50    -5.50        51578.03        50836.96        50488.60        50714.62        49671.69        52284.76        52267.79        51585.08        50092.65        56624.78
    0.50    16.50           64.03            0.00            0.00           22.91       -20836.27           15.57       -19305.79           16.45       -33647.37           33.48
  121.50    -8.50         4551.20         4344.64         3974.81         4293.62         3971.99         4434.39         4046.71         4412.38         3055.58         4806.02
  102.50     4.50        16584.70        16884.80        15473.81        16786.50        14521.71        17791.20        16359.47        17194.06        11638.17        20721.34
   21.50    51.50         1344.72         2073.91         -496.68         2052.05        -1062.21         2092.34         -706.09            0.00            0.00         1879.50
   84.50    24.50         5832.18         4877.68        -6716.86         4833.28        -6201.52         5132.95        -5755.39         4912.64       -11056.43         6933.74
   74.50    32.50         4085.49         3474.38        -6107.26         3391.13        -6152.84         3935.48        -5425.12         3371.80       -12532.03         4144.25
  126.50   -17.50         2273.48          970.32       -14773.99          900.69       -14518.19         1160.39       -14351.62         1107.51       -23696.98         2353.38
   16.50   -22.50          161.07           77.69       -13375.19           97.04       -17343.35          107.57       -14134.97           85.66       -25071.50          196.64
   39.50     9.50         2639.72         2548.89        -2328.11         2602.36        -1651.73         2822.91        -1577.51         2487.22       -10150.39         3312.03
   46.50    26.50           98.69           46.31       -18229.81           46.31       -15071.73           48.24       -18672.06           45.76       -30606.40          150.79
   26.50    10.50          330.43           83.90       -13771.78           76.93       -14496.67           76.92       -13598.30           59.97       -25294.80          293.17
  -49.50   -15.50         8431.83         7349.02         4345.41         7198.54         3840.07         7708.18         4404.63         7473.99        -2487.66         9987.77
   74.50    43.50          416.93         1023.77        -4495.53         1144.20        -5282.69         1200.96        -5789.66          638.58       -11445.85          936.86
  -62.50   -17.50         7943.51         6326.31         1294.38         6218.20          873.45         6341.00         2154.95         6206.16        -7171.86         8868.88
  -65.50   -14.50         7123.18         6989.45         5257.99         6874.44         4694.89         7259.59         6044.07         7204.31          370.29         9363.35
   77.50    10.50         2136.73         1733.31        -5650.47         1885.35        -4183.60         2041.62        -3750.62         1759.96       -13874.89         2581.34
  139.50   -35.50          298.21          504.63        -4667.05          536.30        -4290.22          604.84        -6766.17          391.81       -10548.85          556.54
  -75.50    -5.50         7867.44         8766.08         7149.95         8892.46         7437.15         8890.32         7762.65         8606.44         1633.08        11398.23
  118.50    33.50         2545.45         2807.94         -456.53         2774.64         -182.75         2806.86         -170.34         2599.94        -3217.41         2596.27
  -68.50    45.50         5884.44         6878.15         5147.65         6648.11         4441.40         6790.36         4796.55            0.00            0.00         6746.47
  -91.50    46.50         2896.39         3438.07         2085.43         3446.49         1853.49         3452.04         1757.64            0.00            0.00         3343.97
   33.50    35.50          445.46          478.87        -1045.11          478.59        -1131.77          496.40        -1428.16          488.33        -2697.12          507.08
   -4.50    31.50           18.12           12.61       -14674.78           12.87       -16962.26           22.32       -15416.00           16.81       -23820.41           17.86
  103.50    35.50          258.42          562.68        -2638.90          646.66        -2732.97          507.61        -2178.10          419.89        -8818.70          261.66
   45.50    52.50         1576.43         2081.59         -504.64         2106.16         -747.59         2162.03         -871.46            0.00            0.00         1921.27
   57.50    61.50         2458.18         2988.63         1787.72         2956.44         2142.11            0.00            0.00            0.00            0.00         2801.23
   64.50    53.50          489.19          880.57        -3871.58          878.75        -4291.77          674.23        -3795.59            0.00            0.00          720.49
  -64.50   -29.50         1166.67         1212.22        -5758.48         1325.83        -4824.49         1412.53        -5530.45            0.00            0.00          943.84
  -65.50    -7.50        11788.66        11223.08        10972.20        10753.08        10442.78        12379.89        11956.69        11975.86         7585.96        15356.52
   13.50    32.50          258.94          307.11        -8345.83          309.95        -8151.25          337.62       -10903.47          224.28       -16003.65          380.35
   78.50    28.50         3569.24         2796.27       -10130.49         2778.20        -9657.13         3110.74        -8737.74         2755.28       -15732.71         4063.60
  142.50   -35.50           90.27           94.04        -9869.59          111.84        -8610.94          212.15       -10367.68           72.47       -18557.72           99.31
  125.50    49.50          578.34          888.00         -887.71          911.81         -912.86          940.82         -738.42            0.00            0.00          820.99
 -104.50    50.50          710.91          963.24        -1282.90          898.25        -1880.17          894.35        -1953.45            0.00            0.00          961.29
  -42.50   -17.50         5053.11         4243.19        -3490.82         4138.61        -2146.48         4333.09        -2288.96         4236.73       -10021.43         5287.54
   40.50   -12.50         2217.55         1851.67          184.50         1832.73           77.57         1855.14          679.40         1788.06        -1648.83         2301.53
   38.50    -1.50         1404.73          979.49       -10093.95          913.90       -10322.68          993.66        -8865.92          822.15       -20191.02         1724.66
   17.50   -17.50         1080.19          339.01       -15963.43          327.26       -15419.99          393.36       -14894.53          296.12       -24362.93         1021.73
  -46.50   -11.50         9658.92         6884.40         1858.24         7199.22         3194.13         7622.10         3285.31         7557.51        -7486.51        10760.64
   31.50   -15.50         4390.64         2248.01        -4751.65         2222.62        -5044.73         2417.53        -2865.17         2340.55       -13647.53         4586.10
   97.50    58.50          577.22         1142.16        -1067.15         1109.61        -1287.70            0.00            0.00            0.00            0.00          954.22
   52.50    60.50         2011.11         2557.00          909.56         2520.75          740.32            0.00            0.00            0.00            0.00         2311.59
  -96.50    30.50         2565.39         2854.94        -2948.79         3296.58        -1323.62         3031.97        -4340.53         2891.57       -11536.28         2531.15
  113.50    35.50          649.99          872.42        -5939.43          905.77        -5033.13          792.17        -4627.38          549.68        -9285.29          609.37
 -110.50    42.50          908.63         1710.52        -2435.77         1681.22        -4049.68            0.00            0.00            0.00            0.00         1567.67
  -45.50   -21.50         5630.06         5163.85         3111.97         4897.08         2403.00         5497.38         3214.42         5265.53        -2927.03         6722.27
   16.50    40.50         1176.00         1679.00        -3330.86         1721.39        -3315.31         1845.70        -4664.53         1536.99        -7724.93         1723.25
   38.50     0.50          752.48          617.88       -14048.06          595.08       -14350.14          623.42       -12639.27          535.02       -25184.79          758.94
  109.50    37.50          363.38          383.91        -6225.66          422.27        -5569.08          405.66        -4648.30          329.17        -8158.34          335.28
   25.50   -29.50          105.89          187.13       -11107.40          117.96       -10045.98          134.31       -10676.68           39.41       -20813.26           38.07
   22.50    66.50         1934.53         2268.38         1168.94         2218.28         1190.55            0.00            0.00            0.00            0.00         2319.32
   41.50    49.50         1147.07         1847.63        -1364.44         1920.44        -1559.21         1958.05        -2075.17         1542.16        -6473.74         1671.78
   -6.50    58.50         1569.13         1574.07         1485.28         1567.26         1475.09            0.00            0.00            0.00            0.00         1578.40
   27.50    52.50         1864.76         2523.71          422.74         2457.83         -112.72         2577.61          128.35            0.00            0.00         2328.32
  105.50    48.50           24.09          251.25        -3566.09          235.13        -2184.36            0.00            0.00            0.00            0.00           12.25
 -112.50    30.50          215.68          172.45       -13233.80          172.68       -12056.03          170.77       -13041.78          169.34       -21417.64          204.22
  120.50    40.50          854.59          869.97        -1441.21          897.95        -1166.38          895.34         -905.98          798.15        -2526.94          853.05
   68.50    57.50          845.39         1482.02         -495.15         1431.99         -746.58            0.00            0.00            0.00            0.00         1214.79
  130.50    32.50        15077.16        15121.68        14744.48        15098.40        14735.39        15346.33        14855.49        15125.52        12564.27        15088.90
 -102.50    31.50           95.60           62.51       -12862.91           60.41       -10623.60           63.30       -12625.59           49.90       -21725.19           61.72
   80.50    52.50          722.61         1051.99        -2030.12         1041.12        -2225.26         1073.89        -2364.71            0.00            0.00          937.57
  -60.50     7.50         7775.53         8700.25         3746.23         8804.08         3200.00         8943.95         4614.66         8730.49        -5309.76        10993.73
   11.50    -1.50        45566.23        45016.59        45229.42        44954.39        44466.66        45975.45        46273.25        45689.40        44322.96        50206.57
   52.50    47.50           38.91          190.62        -6167.95          231.40        -6302.52           72.21        -8847.74            0.00            0.00          165.64
  -70.50     7.50         8751.25         8634.90         6991.17         8579.01         7473.52         9339.43         8050.96         8949.76         2845.44        11850.35
 -107.50    41.50          468.78         1132.49        -4138.38         1211.62        -5000.58         1079.43        -4875.01            0.00            0.00          990.85
   10.50    12.50          931.94          574.08       -12895.00          540.40       -13421.60          721.43       -14201.90          490.18       -24676.55         1346.94
 -103.50    55.50         1081.23         1647.06          208.11         1597.51           33.23            0.00            0.00            0.00            0.00         1565.20
  111.50    28.50         9351.82         9435.73         8871.36         9292.73         8674.10         9513.98         8302.22         9225.81         4607.68         9415.50
   51.50    49.50          171.44          436.90        -7032.65          475.11        -4806.57          480.91        -5832.57            0.00            0.00          347.48
  -52.50   -30.50         9211.09         9686.42         8437.24         9582.66         8080.56         9825.50         7543.30         9507.81         1348.10         9298.67
  -47.50   -21.50         5914.68         5273.86         2913.10         5015.65         2338.28         5702.03         3255.33         5347.80        -3506.01         6646.92
   63.50    26.50           76.36           57.61       -18165.73           56.51       -18159.42           60.37       -17492.01           57.89       -30341.50           86.56
  -92.50    44.50         3241.98         3858.76         2087.25         3917.05         2056.51         3995.33         1681.69         3586.50        -1972.03         3735.32
  -52.50   -17.50         6660.03         6039.59         3570.38         5831.01         3247.30         6441.47         3773.35         6231.13        -2908.65         8461.12
  -64.50   -25.50         2300.61         2134.63        -5939.93         2134.08        -5136.50         2334.80        -5559.43         1717.88       -12449.52         2205.53
  -54.50   -10.50        11053.74         9810.17         7291.31         9595.44         7732.43        10421.96         8418.78        10230.85         2982.32        13317.37
 -111.50    39.50         1009.19         1812.07        -4223.40         1993.65        -5489.89         1876.48        -4989.85         1843.44        -8792.15         1835.12
   -5.50    34.50         2015.83         2204.45        -5857.05         2036.65        -7185.14         2381.89        -7805.55         1999.08       -15606.81         2338.74
  -59.50     1.50        10805.82         9532.57         6175.39         9899.61         5541.55        10577.03         6842.95        10181.05          678.56        13279.64
  -60.50    50.50         5255.34            0.00            0.00         5338.23         5023.30            0.00            0.00            0.00            0.00         5556.14
  -66.50   -36.50          859.69         1388.09        -6189.19         1375.96        -5861.92         1371.50        -5832.22            0.00            0.00          809.68
   79.50    31.50         6404.36         7921.13         6331.59         7886.80         6318.28            0.00            0.00            0.00            0.00         7739.44
  -71.50    -0.50        28715.86        28974.43        28000.94        28286.24        27128.84        29494.34        28598.32        29087.14        25331.35        33541.20
   -1.50     6.50         2291.36         2260.14          156.44         3357.62         -285.26         3384.24          267.29         3245.00        -6884.87         4727.78
   82.50    50.50         2492.40         3114.47          551.25         3088.22          337.72         3152.09          132.70            0.00            0.00         2928.34
  109.50    25.50        10408.75        10820.49        10085.73        10501.89         9995.72        10814.10         9973.18        10546.92         6321.39        10712.90
  -50.50   -19.50         5423.02         4387.34          617.27         4216.32         1356.19         4679.30         1872.21         4574.50        -4585.78         6191.64
   42.50     8.50          948.96          730.53        -9939.03          751.86        -9036.76          777.14        -9968.98          736.93       -20638.49          858.48
  111.50    35.50          281.42          549.57        -6261.86          582.12        -5567.07          453.68        -5201.34          240.36        -9796.95          227.84
  -70.50     1.50        22699.51        22411.61        21200.46        22464.88        20451.65        23279.33        22580.92        22778.03        19362.71        27279.82
    8.50    47.50         5323.27         6408.69         5533.34         6177.90         5027.74         6425.84         5241.09            0.00            0.00         6247.48
  115.50   -25.50          107.59           66.72       -19908.45           66.45       -19046.74           65.61       -19491.42           73.95       -29753.60          116.77
  -70.50   -53.50          562.60            0.00            0.00          602.27          336.77            0.00            0.00            0.00            0.00          606.52
  141.50    41.50         1483.38         1502.15         1451.37         1503.94         1443.16         1506.76         1459.58            0.00            0.00         1502.91
   26.50    -4.50         3062.30         3476.65         1128.12         3341.85          773.11         3575.35         1530.52         3518.78        -5003.12         5206.25
  -11.50    17.50          131.02            0.00            0.00           87.84       -19184.38           80.78       -21360.99           79.91       -35399.18          145.71
 -105.50    32.50          101.58          321.09        -9373.89          113.79        -9430.48          109.37        -9164.99           77.16       -15187.80           79.50
  101.50     3.50        13079.73        13208.86        11294.84        13332.13        10697.79        13350.54        12856.70        13094.66         9213.43        15926.35
  -71.50    -1.50        24769.45        24631.82        23430.43        24000.70        22629.91        25203.48        24345.22        24591.97        21107.02        29064.39
