Lon	Lat	PNV	C3cer_TeWW	C3cer_TeWWi	C3crps_TeSW	C3crps_TeSWi	C4crps_TeCo	C4crps_TeCoi	Rice_TrRi	Rice_TrRii	Pas	ID
-54.5	-9.5	0	12031875.5271	28858704.7749	20267333.1003	21255983.0912	11696249.3791	31690295.2509	13151572.8916	14814708.7946	0	56
66.5	47.5	0	2072854	4658100	4308742	9355016	4470243	7846076	0	0	0	57
118.5	29.5	0	21999670	22412164	55411669	56835755	27785700	28158448	31840178	31967268	0	58
17.5	-20.5	0	24367255.6908	19377373.6926	10863387.9376	48984004.564	8116347.5448	37380288.4312	24294534.814	36625647.08	0	59
86.5	59.5	0	16248296	21238388	39426952	50110047	0	0	0	0	0	60
-63.5	-3.5	0	31598256	34047229	26841180	78898114	8930346	34546340	12545232	32466162	0	61
16.5	38.5	0	5510871	8100220	13771174	21499200	5958486	14889706	3908259	12639695	0	62
21.5	-4.5	0	6552837	26761236	16118604	64508784	9565401	36609397	13539557	35696993	0	63
-14.5	12.5	0	25691601	29842646	19487472	21888347	15328701	17202209	17372836	21834606	0	64
-44.5	-21.5	0	9005916	31206298	37633004	38165899	18387406	18976820	17616403	19519637	0	65
17.5	7.5	0	32983088	31285513	26557367	75114852	14392883	38397493	16217252	37191564	0	66
38.5	27.5	0	744091	11324451	1804166	26399936	1503215	34065506	677087	33370710	0	67
-89.5	54.5	0	16041812.7442	18820959.1958	43168556.1028	48024147.5984	0	0	0	0	0	68
146.5	-23.5	0	15912884	16692721	36283484	43776240	21849372	40419054	18782476	37964966	0	69
111.5	22.5	0	26021530	25384528	58699731	57192160	31221828	32557275	33548802	36516263	0	70
90.5	48.5	0	3762837.8944	12230942.7799	9004670.1238	8165426.6148	0	0	0	0	0	71
30.5	66.5	0	0	0	26993334.2095	27920636.675	0	0	0	0	0	72
128.5	44.5	0	23892126	23613452	45259800	44251659	23286094	22752824	13865783	13759721	0	73
25.5	35.5	0	5604732	4644834	12822623	16611549	4533642	9341964	3353746	7383762	0	74
-116.5	55.5	0	10213727.9231	10794896.4012	29101705.8866	55068812.0419	0	0	0	0	0	75
76.5	53.5	0	4360963	5256396	9815586	11524427	5759196	6737593	0	0	0	76
-112.5	58.5	0	679846.6128	742192.3686	1915642.6584	2053438.6764	0	0	0	0	0	77
-53.5	-1.5	0	27747777	29541442	24754734	26526789	13169783	35759944	13273754	16387120	0	78
-75.5	-14.5	0	3233243	12884131	7540978	37841640	5857531	15379990	3505534	22946082	0	79
113.5	50.5	0	7141333	7499496	17871605	18485599	0	0	0	0	0	80
113.5	2.5	0	37782310	38034881	35819146	90982926	18835566	36090090	24502528	34475869	0	81
-87.5	20.5	0	23627803	22670142	21464810	53422611	19184699	25522902	21914510	22462908	0	82
-83.5	35.5	0	14087217.422	14694050.9712	33346970.5846	34423379.088	21613316.4228	22138177.064	21077289.4302	22161691.6183	0	83
114.5	39.5	0	23941094	26060324	47509772	53131495	22826539	23018843	18687632	19506124	0	84
-91.5	43.5	0	13819690.8486	14880290.5732	24218350.3146	26044494.307	19473645.1533	20857208.9596	21959033.3131	22612576.1914	0	85
-83.5	12.5	0	10174670	11097462	7126664	25762250	4899290	11548636	4614478	10466146	0	86
19.5	-5.5	0	7046133	26548824	17157792	64810702	11064050	36454308	15078012	35455037	0	87
30.5	-11.5	0	7765366.4225	30812642.2481	16526026.6126	68540503	11782041.079	33850883.3776	13791613.768	32726014.4056	0	88
48.5	48.5	0	3061010	5558551	6464671	12556234	6159659	10568852	0	0	0	89
25.5	45.5	0	11727282	12250821	28271125	30220303	10297431	10865144	0	0	0	90
125.5	50.5	0	19391971	19019189	30933593	31408707	16898612	16621195	0	0	0	91
126.5	44.5	0	25826445	26072333	49439898	49521860	27765556	27276726	23460820	22039595	0	92
123.5	48.5	0	20947362	21000663	34166054	34219355	17413836	17256954	13814291	14648535	0	93
-102.5	41.5	0	10818464	14097569	20595532	27713169	15856335	23173208	17307054	23231992	0	94
-38.5	-10.5	0	26507472	29682493	26676957	30100556	13808399	16626440	25421341	19709337	0	95
21.5	66.5	0	11960839	15836494	34375568	28650067	0	0	0	0	0	96
64.5	48.5	0	1797011	24708902	3738697	52707248	4169742	26190938	0	0	0	97
-97.5	21.5	0	12371798	13666696	18198839	20934186	11581548	15135473	13357390	18453549	0	98
123.5	-33.5	0	14305843.2928	21793149.843	31991878.7162	50179491.0304	11792314.9528	23182619.718	8578769.9464	23560263.5668	0	99
39.5	51.5	0	6438011.01	7187736.88	13742676.94	15345300.69	7197510.4	7816570.445	0	0	0	100
-67.5	46.5	0	11595904.1968	11737701.8352	68283493.3616	72899797.1416	20945773.8732	21014111.7692	0	0	0	101
44.5	50.5	0	5869488	7265593	11373504	13836789	7204896	8718796	13607762	21496229	0	102
28.5	58.5	0	6529290	6706555	13566740	14074902	5760265	5811524	0	0	0	103
29.5	-17.5	0	18949104	17820268	17392844	21941068	17398583	22199831	31502806	23154374	0	104
106.5	40.5	0	7442693	20900476	23320439	41400526	9920780	22078692	5324279	23422322	0	105
171.5	-43.5	0	23594318.2644	23758795.3252	74820880.6839	63504819.131	15490156.6742	16007387.4467	0	0	0	106
-70.5	-16.5	0	10487884	10575832	32134260	34442914	393398	512610	0	0	0	107
13.5	13.5	0	4767929	6944015	12030395	15736818	12268477	19280406	9508447	18803222	0	108
-120.5	47.5	0	6162617.1232	12382426.736	12275188.512	60332160.2544	3798683.024	17032055.1216	3139252.8072	11422191.7328	0	109
-39.5	-11.5	0	25888438	34041213	26642908	31935455	14140168	18169749	24907806	18350564	0	110
-57.5	-14.5	0	9278586	24509264	20470742	21305148	20858827	21377583	23101620	24781214	0	111
26.5	61.5	0	10485511.603	15983389.857	24704308.3618	27221511.5728	0	0	0	0	0	112
-0.5	53.5	0	16135394.2992	17719714.8513	43951905.3699	53464321.0332	9885517.3494	16947607.0698	0	0	0	113
-97.5	50.5	0	11911172	13399187	33970465	40437336	17733918	21886362	0	0	0	114
4.5	8.5	0	8386603.771	8923784.688	19711259.5316	20686956.29	15644428.7636	16333924.8436	18158354.8146	20655128.3484	0	115
39.5	49.5	0	7798928	9739330	15478446	18627869	8173707	9897470	9522201	13333657	0	116
-93.5	48.5	0	13688167.1177	14412092.6651	36123212.1936	39948726.3816	15412042.5308	16045808.2959	0	0	0	117
115.5	41.5	0	23693899	25613165	44685334	48394767	17806879	18077528	0	0	0	118
-64.5	9.5	0	15244008	32414767	27586554	30113999	24801454	28795742	26829436	36118053	0	119
54.5	39.5	0	106405	13469082	203943	28356896	586528	19961202	810843	23889265	0	120
-72.5	-6.5	0	35383031	34960581	81418650	82309219	35780830	35917021	33361012	34592228	0	121
-108.5	34.5	0	4607366.0382	24973914.6864	29020068.4176	45720638.5194	13074294.5316	19042140.555	6996703.5522	19967156.1486	0	122
-97.5	23.5	0	5425057	6531841	6749569	8631362	4573006	7071716	4988675	8964410	0	123
42.5	52.5	0	6066067.42	6928705.4395	13263916.695	15065103.909	7011922.6335	7625559.1745	0	0	0	124
119.5	31.5	0	20304592	22764642	52643234	58976945	29722002	30259506	32720507	31627712	0	125
62.5	53.5	0	5454398	6523488	11732745	13700686	6394570	7192046	0	0	0	126
42.5	34.5	0	3539252	9737575	9533744	32001508	3717312	41101408	2829450	29317572	0	127
-96.5	47.5	0	14281708.5684	16441382.146	24785924.884	28733714.0496	16099467.7018	18651208.2862	16767993.186	19612742.4038	0	128
-121.5	43.5	0	4814373.3397	11291320.2661	11748331.8472	55550460.4438	0	0	0	0	0	129
73.5	56.5	0	5917596	6888006	13833094	15234797	0	0	0	0	0	130
-107.5	45.5	0	9351218	13160974	18219170	45676795	8646698	21040298	8150506	17947789	0	131
78.5	57.5	0	6736208	22598092	16547237	54253946	0	0	0	0	0	132
22.5	9.5	0	36801810.5342	33302807.4737	31524997.9436	79242791.2434	14133192.6684	39550836.1824	17573876.2637	37619231.1929	0	133
-102.5	51.5	0	10062459.7584	10897459.1824	27194115.4688	29677885.888	0	0	0	0	0	134
-85.5	38.5	0	17615124.3114	18997054.1046	31488268.8582	34799516.7003	27567101.0142	31342616.4249	26436666.069	29641579.5456	0	135
140.5	-5.5	0	37415426	37381111	32256650	81293621	23628940	38538120	29968535	36688513	0	136
0.5	16.5	0	0	0	4821556	38451913	12037135	26272563	5719269	21270009	0	137
121.5	-8.5	0	12760176.9189	11252502.6063	9672832.4934	9973520.2533	7618738.3692	7866726.3243	10222469.7897	11216219.0046	0	138
102.5	4.5	0	21258655.0419	22180439.6863	21467496.7766	51339075.5879	10768688.654	22115247.0271	13586849.754	13822927.1789	0	139
21.5	51.5	0	12690742	14881490	29833879	34633674	13108032	14499559	0	0	0	140
84.5	24.5	0	20558248	16603943	38766687	48176278	19733533	29746225	25165086	34818549	0	141
74.5	32.5	0	13807966	16394556	31317929	40183490	14493364	30675882	18440186	30683873	0	142
126.5	-17.5	0	19016789.822	13401849.834	43181949.596	34518208.488	25218366.098	31612368.548	20791322.168	27939207.21	0	143
16.5	-22.5	0	14388176.508	8823337.852	9056086.371	48835160.606	6607974.856	11758984.0025	15552026.725	37940007.576	0	144
39.5	9.5	0	13214173.949	13699823.2065	17155838.6675	18161019.179	13508552.007	13826976.6065	12179087.476	13182644.689	0	145
46.5	26.5	0	1594032	8463796	3856529	17657762	3100197	40280256	2306690	29241735	0	146
26.5	10.5	0	9140897	36292412	25004704	86448707	17116534	41351683	15664147	36630904	0	147
-49.5	-15.5	0	9301735	10420158	25236494	27096841	20605402	21614058	20309467	23175337	0	148
74.5	43.5	0	3625982	6718486	5926605	15987663	4908122	9870477	7485790	13403952	0	149
-62.5	-17.5	0	6751098	29338780	17809308	71872887	9756992	35462685	13397202	33838098	0	150
-65.5	-14.5	0	6962609	32174350	16120436	76998919	9605904	36812616	13285111	35991269	0	151
77.5	10.5	0	22313131.9866	31033206.6922	35382093.0619	39329544.04	15332458.662	16142612.7672	22548706.0035	25357674.0761	0	152
139.5	-35.5	0	7178957.4912	10640891.4552	14044518.732	21216188.6184	5342578.5616	23180155.2208	9393475.9628	22490269.7648	0	153
-75.5	-5.5	0	16705896	16398426	27615405	27581241	20362891	20906231	22988260	24167145	0	154
118.5	33.5	0	18745754	21093006	44452602	50623214	31531974	32205473	25997059	28335124	0	155
-68.5	45.5	0	10546976.9934	15900697.8954	57271686.759	64055011.293	19971017.8056	19963107.4194	0	0	0	156
-91.5	46.5	0	9242879.022	10004791.329	18610661.277	20178204.111	12927976.893	13537468.152	0	0	0	157
33.5	35.5	0	5106739	4732822	11941113	14215776	4084695	10005250	3915659	11923197	0	158
-4.5	31.5	0	1900823	10581902	5192970	41269416	2666814	19687678	1352417	20607449	0	159
103.5	35.5	0	22739796	21075682	48064084	50685761	23105951	22652300	11669270	11388566	0	160
45.5	52.5	0	6198050	7065496	13326506	15061400	7327866	7904386	0	0	0	161
57.5	61.5	0	5833326.036	20365658.6856	11500290.6886	11521757.4944	0	0	0	0	0	162
64.5	53.5	0	4266953	26063745	8860043	58935590	15081870	21661308	0	0	0	163
-64.5	-29.5	0	10388756	13043876	15969334	22235414	10574304	17222504	0	0	0	164
-65.5	-7.5	0	32185569	31069043	75547791	74955349	36680230	36927319	33299423	34930977	0	165
13.5	32.5	0	7432184	11392220	16425614	24638421	7838828	31196594	9210550	29083730	0	166
78.5	28.5	0	16370436	13965683	32247848	35014824	17740766	30953599	19643000	35015406	0	167
142.5	-35.5	0	7802365	14538220	15417623	27018261	7375199	17905400	8248247	30515287	0	168
125.5	49.5	0	21045910	20963816	34875013	35173536	18257311	17998342	0	0	0	169
-104.5	50.5	0	10308851	11815866	26325428	30962956	14091732	17067968	0	0	0	170
-42.5	-17.5	0	8707512.1861	33166815.9459	26166019.4705	29253327.0666	19167312.9284	22291136.3311	17424400.8029	22816773.8981	0	171
40.5	-12.5	0	3385988	16770944	7301956	39518893	4987096	4904084	17312815	7559116	0	172
38.5	-1.5	0	8684546	29626249	24468364	66868707	16081653	18560544	29819344	21475081	0	173
17.5	-17.5	0	6520947	19694355	14137850	49263286	11658476	39764793	28316598	38499228	0	174
-46.5	-11.5	0	23594123.3084	23584410.4324	16843231.9746	18329399.4764	13650874.4516	14409255.9822	16248179.441	18636385.8774	0	175
31.5	-15.5	0	6619661	26315697	13463371	62693278	10988150	11971009	13775869	17869972	0	176
97.5	58.5	0	5527286	21862701	14140931	51875508	0	0	0	0	0	177
52.5	60.5	0	6196224	22691195	12505622	51357927	0	0	0	0	0	178
-96.5	30.5	0	16584767	17366974	18317504	25733618	20829335	34121458	18168230	34824576	0	179
113.5	35.5	0	18785550	22995459	39694766	47076140	27015343	28689220	26237820	28981855	0	180
-110.5	42.5	0	5027760.0225	7508343.6	17463974.835	38265916.785	0	0	0	0	0	181
-45.5	-21.5	0	8845848.4764	9502254.169	37467222.0566	38154885.4964	18472627.7354	19105330.1696	17716136.064	19307082.811	0	182
16.5	40.5	0	3178741	16861147	8399861	39004839	8134455	27725420	9809806	23044101	0	183
38.5	0.5	0	6641314.8523	28577123.4317	17793099.2731	67062137.221	12902014.1083	18449879.1112	21331062.864	20071354.0195	0	184
109.5	37.5	0	19500764	26520674	40660778	54563848	21235096	24141575	17176870	23610332	0	185
25.5	-29.5	0	10581728	12181990	20553358	24443993	14316076	22124845	21121898	28447262	0	186
22.5	66.5	0	11600972	16201822	34425502	29451731	0	0	0	0	0	187
41.5	49.5	0	6291384	7657129	12120056	14664969	7591027	9144841	14840212	22617641	0	188
-6.5	58.5	0	2232996	3191033	7263052	9478603	0	0	0	0	0	189
27.5	52.5	0	9506914.8957	10249425.7809	24183649.3425	26938573.1673	9789837.4758	10707869.1132	0	0	0	190
105.5	48.5	0	6023033	28934924	13271993	13903992	0	0	0	0	0	191
-112.5	30.5	0	4499843	14354944	9819459	27925756	7787895	27499194	4666005	31516674	0	192
120.5	40.5	0	15341410	16529022	29535371	31704052	17593912	17730781	16659753	16927022	0	193
68.5	57.5	0	6011973	6581656	14902662	15739005	0	0	0	0	0	194
130.5	32.5	0	18841147.0168	18900157.2124	43667624.728	43676055.0416	25028935.2116	25001510.6976	28086178.6406	26682596.4132	0	195
-102.5	31.5	0	7044803	15128200	13570309	24181605	12090976	28198110	18629540	33878038	0	196
80.5	52.5	0	5420977	6992782	11296032	13559429	6279854	7120702	0	0	0	197
-60.5	7.5	0	15506039	27628320	25292730	69965161	25610683	26586681	32159301	35216007	0	198
11.5	-1.5	0	33187372	32199448	23227714	79711726	6975775	36286487	31583333	33941926	0	199
52.5	47.5	0	2212598	5690646	4207817	10736920	4141920	26728856	0	0	0	200
-70.5	7.5	0	17317545	34156579	30898146	31923528	27278528	27958020	31913585	34203658	0	201
-107.5	41.5	0	6146150.592	11590374.1692	14723370.1368	29095775.7716	8827513.6186	16197699.5332	0	0	0	202
10.5	12.5	0	7808452	9805441	19106025	22022976	16898068	24270443	15833960	23625121	0	203
-103.5	55.5	0	7947329.012	18621788.3376	21882370.706	44907850.106	0	0	0	0	0	204
111.5	28.5	0	23655714	21259944	55122846	56773713	28478781	29330197	30914966	31696523	0	205
51.5	49.5	0	2828510	24941642	5851061	9940834	4693812	8149429	0	0	0	206
-52.5	-30.5	0	8121108.0324	12650376.981	21521429.5032	30431952.3684	13268329.7736	21293529.0084	12905214.5772	27683216.9526	0	207
-47.5	-21.5	0	10177826.3205	10833096.051	33439920.0405	34105758.813	20422813.308	21053147.1375	19165141.7925	20642189.136	0	208
63.5	26.5	0	1120964	13287029	2673860	31716097	2587214	26385128	1321911	32222688	0	209
-92.5	44.5	0	13816580.0255	15090847.7874	23361560.9843	25140726.7468	18441141.4061	20014113.2317	21550168.71	22331422.3846	0	210
-52.5	-17.5	0	9009342.3234	9857659.0422	24171667.9596	25127366.8392	19375974.1524	19946541.0864	18703289.523	20722763.1414	0	211
-64.5	-25.5	0	12155982	14064429	20785484	25452883	13833964	16983160	29706472	27111629	0	212
-54.5	-10.5	0	8960113	33433764	22236447	23840906	19493490	36671285	20528123	22643319	0	213
-111.5	39.5	0	3882154.0779	13153754.1425	14030086.6706	44526464.9736	7583174.5084	20829972.1544	4195778.235	13585250.864	0	214
-5.5	34.5	0	6951267	12084218	25929930	39690407	5247687	14048602	11895422	17418296	0	215
-59.5	1.5	0	30338474	32980598	20815341	79964451	17701030	37619359	20246235	23486822	0	216
-60.5	50.5	0	0	0	31838497.744	31858414.688	0	0	0	0	0	217
-66.5	-36.5	0	9329842	23139855	18456459	60431509	11559468	31943797	0	0	0	218
79.5	31.5	0	14975779.35	19357090.9245	37760491.3077	60214717.1724	0	0	0	0	0	219
-71.5	-0.5	0	29322119.5628	29802643.0516	71434328.3168	73417762.2784	30632061.0292	30476849.4668	28717801.4536	29185259.314	0	220
-1.5	6.5	0	34606637	33225112	18564959	81578496	9211398	37935109	13100132	14085104	0	221
82.5	50.5	0	4879584.8379	5849836.4534	9709594.9384	11529700.7176	5460248.5457	6351090.0861	0	0	0	222
109.5	25.5	0	21221108	21086272	52751982	52866074	28275274	28264026	32140255	32050778	0	223
-50.5	-19.5	0	9299635	30461154	24734376	25734775	21474763	22028236	18898521	20976830	0	224
42.5	8.5	0	11308383	14422450	17502422	21673454	14727345	18929876	10883059	16138302	0	225
111.5	35.5	0	14487326	22286757	32038381	45414171	24481172	27388121	25108713	28509187	0	226
-70.5	1.5	0	33119127.8705	34784083.7862	25109338.1784	80131639.6818	17298021.2587	34669236.3787	25252183.7729	32938475.4202	0	227
8.5	47.5	0	16895910.7057	20929619.23	51745629.6526	55398799.3728	20525017.6469	21020193.0497	0	0	0	228
115.5	-25.5	0	4086821.1411	13108101.5754	9596461.833	36710755.7841	6631050.9582	40628865.3633	3377636.388	34028817.8094	0	229
-70.5	-53.5	0	0	0	3833476	4328437	0	0	0	0	0	230
141.5	41.5	0	3206561	4368793	8210663	11337185	4321527	4887484	0	0	0	231
26.5	-4.5	0	7442701	32835443	18241913	77278356	11174776	37650959	14526428	36500071	0	232
-11.5	17.5	0	0	0	2542621	15485878	4658637	28843142	2023289	32590088	0	233
-105.5	32.5	0	6958551.5796	13984104.906	23995995.7032	39434983.5492	17509697.6544	24370343.508	17158548.5736	32558305.9848	0	234
101.5	3.5	0	29848929.8085	30983567.3334	31789757.7063	76090387.2003	15660254.8179	29798734.8285	20538278.9667	20332209.5757	0	235
-71.5	-1.5	0	23478819.393	24383350.8783	56431822.3698	58849103.9997	23624956.7001	23878624.8639	22259368.7583	22918606.4937	0	236
93.5	55.5	0	6176023.5468	6188691.6912	15962644.3968	16057659.8592	0	0	0	0	0	237
-84.5	15.5	0	4514808.7127	12236312.6314	13694314.348	15570185.488	6196018.6717	6590042.0872	10936122.9263	10395390.1337	0	238
-6.5	10.5	0	33004401	28914160	19400396	69014338	16001570	37872016	18871057	20742566	0	239
-101.5	19.5	0	28727745	25766344	41513644	40897587	24424371	24600170	28018288	31216383	0	240
85.5	50.5	0	6446935	6622362	12579564	12550326	0	0	0	0	0	241
86.5	56.5	0	5930281	6425000	15336278	16338400	0	0	0	0	0	242
80.5	43.5	0	4584575	5343114	9769312	11794861	5513728	6191645	9420159	8571626	0	243
25.5	15.5	0	2557977	9334956	6754832	28624983	7324764	20989652	4098194	23471477	0	244
33.5	-16.5	0	6778372	31745559	14038567	74332134	12634426	38461377	29048951	19148690	0	245
-49.5	-24.5	0	9427345.0752	10105946.5728	23343901.9008	24795066.3168	16245484.5696	16302088.8576	19823132.16	19408836.096	0	246
-65.5	-22.5	0	7102572	8918028	14056510	16838085	5767749	6021024	0	0	0	247
91.5	59.5	0	15502520	20169329	38423775	48124317	0	0	0	0	0	248
24.5	-6.5	0	7352911	26111969	17845653	64691918	11774246	36919874	16557385	36572022	0	249
48.5	6.5	0	1952404	29263217	4327257	15071185	6450454	39346532	0	0	0	250
38.5	3.5	0	6262619	29856407	16585618	70712543	11007426	37611814	9617899	36611344	0	251
144.5	-32.5	0	5126950	13142048	9304105	44921382	6473858	36320868	5668702	26102784	0	252
-44.5	-22.5	0	8506035.7641	25646986.6884	29679068.5254	29587012.3143	15253085.3391	15522610.0365	15073080.8256	16272255.6486	0	253
-46.5	-9.5	0	29631224.1008	29057649.3256	18200720.4288	19706351.5026	16548801.1101	17348474.3957	18060618.0104	19695263.1036	0	254
100.5	20.5	0	20999989	21785740	27555086	31333146	14508150	18546622	18831301	26055538	0	255
44.5	-17.5	0	6847723	27890422	17712499	63783729	12052320	34881761	32652328	17758126	0	256
-119.5	48.5	0	7477361.0652	13780776.4471	17975576.5046	58951514.5908	5367665.199	18446283.3438	4096119.43	12185149.8184	0	257
-98.5	33.5	0	9930345	15993082	25495805	35426150	19011813	29955198	21863598	32078088	0	258
20.5	43.5	0	11603142	22456081	23831454	30299872	11172078	14805715	0	0	0	259
-107.5	54.5	0	8356723.985	8680539.9174	22843227.3144	23797632.5832	0	0	0	0	0	260
111.5	1.5	0	34653902.8568	34939251.4576	32772722.0356	83173594.9788	17877815.744	34002230.7736	22647116.106	22428303.39	0	261
136.5	49.5	0	18996477.4392	21035786.9219	9658911.5081	50160835.5132	5407815.2228	17496662.1394	0	0	0	262
31.5	-25.5	0	12032256.488	13845903.4088	26106161.3496	29173816.2608	18531672.792	20149963.1232	31864207.2248	29334023.992	0	263
-9.5	53.5	0	9696114	11145909	29175914	35305920	7960838	8066349	0	0	0	264
114.5	41.5	0	24192974	26224052	44418060	50014238	15584417	16067654	0	0	0	265
56.5	63.5	0	13884138	17696774	34390493	41872472	0	0	0	0	0	266
-75.5	-8.5	0	12654899.2626	12799283.601	21088667.0022	21657713.5332	13897630.7652	14118666.4119	15972742.3728	16668802.2537	0	267
7.5	60.5	0	0	0	36771780	35193838	0	0	0	0	0	268
42.5	55.5	0	6642333	7050992	17883702	18564800	7040992	7209807	0	0	0	269
49.5	-16.5	0	4182643.92	22134923.9982	12081307.7502	53890778.6976	3992756.898	24996127.3146	21481402.527	8841409.1376	0	270
-78.5	38.5	0	13863140.9232	14499671.2968	25874555.2848	27255083.3808	24920254.7136	25637384.22	25659033.2184	26521941.4104	0	271
